rL,id
1.00875,1
1.17661,2
-0.51153,3
0.44396,4
-0.42605,5
-0.02082,6
-0.36645,7
0.84344,8
-0.00834,9
-1.46529,10
0.11923,11
-0.33611,12
0.25735,13
-1.27141,14
0.86704,15
-0.62732,16
0.51964,17
-1.45815,18
-0.16436,19
-1.23871,20
0.77744,21
0.38148,22
0.17648,23
-2.11423,24
0.17405,25
-0.19704,26
-1.56613,27
0.67717,28
0.25047,29
-0.34904,30
0.83200,31
-1.44053,32
-0.11444,33
-0.79920,34
0.78810,35
0.98365,36
0.95132,37
-2.60800,38
1.20462,39
0.43171,40
1.12942,41
-0.51346,42
-0.58485,43
1.28257,44
-0.62658,45
1.11683,46
-0.03685,47
-0.53181,48
-0.02429,49
0.38815,50
2.34814,51
1.24595,52
-1.14399,53
-0.43111,54
-0.39640,55
1.27973,56
-1.11302,57
-0.07627,58
0.10966,59
-0.44426,60
-0.80485,61
-0.25813,62
-1.25480,63
1.47781,64
1.52602,65
-2.51291,66
-0.46545,67
0.33106,68
-0.23340,69
0.83296,70
-1.49729,71
-0.55988,72
-1.37114,73
1.48676,74
0.02683,75
-0.62097,76
1.41945,77
-0.26609,78
0.21744,79
-0.37770,80
-1.54911,81
0.32203,82
-0.62150,83
0.59257,84
-0.88564,85
1.16501,86
-1.32523,87
0.90490,88
0.83983,89
0.76135,90
0.64875,91
0.90044,92
-1.01495,93
-0.50531,94
1.40861,95
2.09491,96
0.94858,97
-1.40273,98
-0.27625,99
1.13910,100
