rL,id
-1.31388,1
0.43791,2
-1.60303,3
1.49853,4
-1.90752,5
-0.15156,6
-0.30515,7
-0.12889,8
0.20046,9
-0.00351,10
0.17798,11
0.58107,12
0.74301,13
3.14008,14
1.04950,15
-0.47277,16
-0.20445,17
-1.02935,18
0.53533,19
-0.50786,20
-0.42631,21
0.60412,22
-0.79228,23
2.81294,24
-0.14647,25
-0.11521,26
-0.50836,27
0.08883,28
-0.38061,29
-1.52427,30
0.84692,31
-1.81375,32
0.06493,33
-0.42743,34
0.57994,35
-1.51654,36
0.42488,37
-0.05214,38
-0.89925,39
-0.59519,40
-0.26461,41
0.06168,42
-1.03922,43
0.18131,44
1.01183,45
-0.44834,46
-0.43157,47
0.31590,48
-0.31253,49
-0.82965,50
-0.50965,51
1.72871,52
-0.63875,53
-0.94495,54
-0.84182,55
-1.23499,56
1.26150,57
-0.12236,58
0.38085,59
0.44067,60
0.35502,61
1.03600,62
-0.16419,63
-1.20482,64
-1.77057,65
0.01525,66
-0.00979,67
-0.51282,68
0.33047,69
1.41358,70
-1.56483,71
0.94655,72
1.03977,73
2.01609,74
-0.50356,75
-1.52559,76
1.76305,77
0.81998,78
0.29813,79
1.10107,80
-1.22970,81
0.44111,82
2.03895,83
-0.41365,84
-0.30937,85
-0.04765,86
0.27777,87
1.13791,88
-1.39895,89
0.41500,90
1.26244,91
0.13228,92
1.40916,93
-1.57886,94
0.35541,95
0.87122,96
-1.08682,97
-0.07733,98
-0.36510,99
-0.43728,100
