rL,id
1.37374,1
-0.65374,2
-1.88843,3
0.64679,4
-1.35282,5
-0.71243,6
-0.72176,7
-0.05898,8
-0.37702,9
-0.25002,10
-0.11635,11
0.56681,12
0.70445,13
1.41201,14
0.31404,15
1.02037,16
-0.79598,17
-1.61220,18
-0.17516,19
-0.63878,20
-0.29940,21
-0.03347,22
0.39224,23
1.20191,24
-0.04068,25
-0.56386,26
0.87797,27
0.53960,28
-0.73969,29
-1.01768,30
-0.02117,31
1.92573,32
-0.97702,33
-0.87501,34
-0.05763,35
2.50660,36
0.12744,37
0.16141,38
-1.30066,39
-0.95862,40
-0.14974,41
-0.91245,42
0.27746,43
-0.80798,44
-1.08025,45
-0.21059,46
0.29591,47
-0.39461,48
1.07771,49
-1.28017,50
-2.14483,51
1.21641,52
0.57665,53
0.26735,54
-0.76595,55
0.39178,56
0.92513,57
0.29480,58
0.15331,59
2.17535,60
-2.06981,61
0.02292,62
2.44228,63
0.12869,64
1.54653,65
2.14971,66
-0.59914,67
-0.47411,68
-0.75113,69
0.64311,70
2.39127,71
-1.14653,72
-0.36904,73
1.21093,74
-0.81230,75
0.60928,76
-0.12714,77
0.52676,78
-0.08298,79
-0.28784,80
0.13211,81
0.05433,82
-0.10354,83
0.62265,84
-2.11020,85
-0.10726,86
-0.50089,87
-0.61663,88
-1.44464,89
-1.11706,90
0.49786,91
1.11237,92
0.98666,93
0.29140,94
0.24130,95
0.82238,96
-0.67799,97
-1.20686,98
-0.34342,99
1.07811,100
