rL,id
-0.71298,1
0.29517,2
-1.86963,3
0.19889,4
1.47237,5
-0.13879,6
0.71554,7
-0.28634,8
-0.84568,9
0.87140,10
-0.13770,11
-0.30243,12
0.63021,13
-0.14316,14
0.41555,15
-0.63102,16
1.15447,17
-0.39516,18
0.16022,19
-0.99898,20
0.34120,21
-0.36256,22
1.11331,23
0.24661,24
0.21419,25
-0.29450,26
1.87942,27
-0.26241,28
0.59375,29
-1.61994,30
0.17965,31
-0.79868,32
-0.36946,33
-0.44489,34
-0.18588,35
1.41647,36
-0.51737,37
-0.57824,38
-1.96435,39
-0.81034,40
-0.99663,41
1.46342,42
1.19033,43
-1.62115,44
0.87743,45
0.91678,46
0.64839,47
0.19486,48
-0.90313,49
0.06157,50
-1.12878,51
-1.36022,52
-1.04622,53
0.80937,54
0.63130,55
-0.04635,56
2.03483,57
0.03701,58
0.23689,59
0.58892,60
1.45211,61
0.04866,62
-1.58471,63
1.06812,64
-1.26222,65
-1.28721,66
-1.41643,67
-2.11591,68
1.41571,69
-0.05252,70
2.34454,71
-0.88113,72
-1.63987,73
1.15205,74
0.89068,75
-0.95511,76
1.89790,77
-1.60174,78
-0.11370,79
-1.56135,80
0.34216,81
0.86978,82
1.57821,83
-0.61747,84
1.41873,85
0.07270,86
0.77924,87
-0.44376,88
-1.60877,89
-0.05297,90
1.25585,91
0.53371,92
0.11657,93
-0.79066,94
-0.04253,95
0.59635,96
-0.16318,97
0.19146,98
-0.29105,99
0.64119,100
