rL,id
0.15260,1
-0.38585,2
0.52409,3
1.46447,4
1.89413,5
1.25320,6
-0.07341,7
-0.50858,8
-0.06512,9
-1.26970,10
1.15408,11
-0.14141,12
-0.16200,13
-1.39943,14
0.39499,15
-0.59895,16
0.04343,17
-1.02468,18
0.46196,19
0.13091,20
-1.01151,21
0.03867,22
1.15497,23
-0.92712,24
-0.13621,25
1.08885,26
-0.57739,27
-0.88925,28
0.47239,29
2.39364,30
-0.04763,31
-1.28141,32
-0.04155,33
0.63976,34
0.53625,35
-2.22715,36
-0.23937,37
-1.53759,38
-2.15941,39
0.53008,40
0.38356,41
0.56091,42
-0.12137,43
0.58627,44
1.13642,45
-0.25592,46
0.52803,47
0.35681,48
1.02584,49
-1.99912,50
-0.76183,51
2.03541,52
-0.33088,53
0.28594,54
1.22077,55
-0.24877,56
1.19193,57
0.99707,58
-0.23609,59
-0.40472,60
-0.54164,61
-0.24028,62
2.21055,63
0.72229,64
-0.76002,65
-0.59014,66
1.78113,67
-0.73336,68
0.87228,69
0.15108,70
1.04626,71
-1.19414,72
-1.86306,73
-1.88358,74
-0.49491,75
-1.03838,76
0.44983,77
1.26456,78
-0.02489,79
-0.85919,80
0.55407,81
0.55169,82
-0.09599,83
0.52429,84
0.30879,85
-0.27412,86
-0.32972,87
1.04205,88
-0.31082,89
-0.53872,90
-0.84967,91
0.34700,92
-2.46323,93
0.60991,94
-0.10782,95
2.12308,96
-0.84054,97
-0.95710,98
-0.69478,99
-0.44678,100
