Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",-0.97046,-0.79236,0.78219,-1.19168,-1.64980,0.68784,-0.39853,-1.12583,0.44461,0.18983,-0.19526,1.07501,-1.01796,0.39785,0.17455,-1.44842,1.17144,0.48322,-0.14600,0.51589,-0.41440,0.33762,1.02515,1.88227,-0.83212,-0.41649,1.07876,0.58381,-1.36959,-0.67448,-0.58170,1.54562,0.54980,-0.32983,0.77990,-0.15174,1.03124,0.93637,-0.90281,1.60491,1.37997,-0.32746,0.58682,0.75674,-0.39495,-0.54692,-0.57884,0.39469,2.12496,0.13439,-1.73931,1.11517,-0.35062,-0.50118,-1.52805,0.10129,-0.16723,0.47467,-0.88139,3.60094,-0.06416,0.46727,-0.60924,0.51857,-1.24316,0.18265,0.57525,0.04278,-0.52103,0.59713,0.94428,1.15949,-0.06841,-0.97192,1.80070,0.27361,-1.40084,-1.15095,-0.30890,0.55674,-1.27928,-1.32436,-0.59144,1.18880,-0.41267,-1.13475,-0.06613,1.37159,1.25953,1.25803,-1.05208,0.07578,2.45114,0.60593,2.33369,-0.87613,-0.35277,-0.33152,1.40930,-0.58565
X2,"ST.NORMAL VAR., M=0, STD=1",0.12216,0.87391,-0.38400,0.21146,-2.94575,-0.79640,0.46150,-0.07500,-1.53051,0.33295,0.00851,-0.28209,-0.42647,-0.43398,-0.47100,-0.53140,0.05307,0.35904,-0.16890,-1.58631,-1.45845,-1.10613,1.03048,1.07679,-0.81050,1.14556,0.47454,0.73662,-1.28321,0.98005,-0.78454,0.09920,-1.18714,0.19718,-1.07588,0.59861,1.93898,1.23074,-0.65289,1.29396,-0.01691,-0.73854,0.52287,-0.46745,-0.50563,-0.74234,0.43118,-0.96769,2.41437,0.00017,-1.49794,-0.51675,0.10344,-0.56019,0.76901,-0.95512,-0.05856,1.63025,-0.20415,1.89299,-0.22819,0.40348,1.00246,0.40891,-0.83577,-0.34394,0.55193,0.49626,-1.54822,1.46029,0.58601,0.00638,0.30071,-0.39284,0.33848,-1.08709,-1.27212,-0.86671,0.24022,-0.01713,-1.59660,-0.51318,-1.53438,2.10550,-0.49162,-0.02452,-0.77637,-0.52309,1.26054,0.97632,0.20771,-1.39283,1.00351,0.78091,1.05107,-0.64590,0.03356,0.55005,1.89195,1.49669
X3,"ST.NORMAL VAR., M=0, STD=1",-2.27401,0.40953,1.24881,-0.20385,-1.23110,-1.40393,-0.15194,-0.27664,-0.34209,1.10214,0.36006,0.74432,-0.48711,0.33148,1.15661,-0.26177,0.62211,0.46898,0.28072,-1.89176,-1.31105,-0.45838,0.54080,0.71793,-0.32683,-0.13189,0.37622,1.40696,-0.19571,0.41685,0.02601,1.61043,0.80999,0.20773,-0.20555,-0.71160,1.02002,0.78327,-0.65839,0.27482,0.01875,-0.63502,-0.12353,0.27179,0.39480,-1.11975,0.17784,1.06932,0.27425,-0.88526,-0.45668,-0.07748,0.15501,-0.07894,-0.32814,-1.64089,0.59948,0.71676,-0.03171,1.19356,0.78752,2.00879,-0.43909,-0.45375,-2.92626,0.21795,-0.39155,-0.25908,-1.23980,0.47091,0.84089,-0.24967,0.28700,-0.70297,-0.78395,-0.29778,-0.40592,-1.11981,0.70535,-0.35424,-1.81876,-1.10837,-1.24546,0.74168,0.31434,-1.49330,0.60161,1.98874,-0.71422,2.05865,0.60269,-0.52082,0.58742,1.18681,2.15737,-0.90365,0.25718,-1.23450,1.37326,-0.03624
X4,"ST.NORMAL VAR., M=0, STD=1",-0.29254,-0.87471,-0.54339,-1.72919,-2.11804,-0.42649,-0.44915,-0.09817,-1.14594,0.26324,-0.73871,-0.80743,-2.23789,0.01640,-0.74063,-3.56469,0.96135,0.41895,-1.12529,-1.62966,-0.43851,-1.23122,0.61915,1.38733,1.78946,0.54027,1.47931,0.83627,-0.73788,-1.00519,-1.44656,0.26867,0.06537,0.72390,-0.77698,-0.25760,0.77900,0.22442,0.30206,0.76392,0.02690,0.78703,1.19331,0.16148,0.05021,0.98239,2.53116,0.06724,1.94427,-1.67030,-1.85236,0.99335,-0.94377,-0.36919,-1.21983,-0.37435,-0.18335,1.12066,-0.10537,3.85457,0.14929,1.32295,-0.20104,0.58887,-1.25070,0.29132,1.23490,1.01098,-1.94066,1.23313,-1.09625,-1.69415,0.45872,-1.17933,-0.10743,0.16477,1.12301,-1.00099,-0.82962,-0.56212,-0.62446,-0.85103,-3.11101,2.51261,-0.51804,-0.50589,-0.55414,-0.51307,0.79257,0.74661,0.86973,-0.58204,-0.15596,-0.10921,2.09334,-1.27046,-0.22102,0.28136,0.48620,0.37620
X5,"ST.NORMAL VAR., M=0, STD=1",0.39864,-0.32086,0.11861,-0.00950,-2.44919,-0.24491,1.07862,-1.09361,-0.96501,1.44702,-0.06676,0.10317,-0.71185,1.15636,-0.26785,-1.61841,1.35187,-0.09669,-0.52139,-1.55029,-1.60239,-0.22900,0.12684,1.44367,-0.41055,0.38120,1.30133,0.87772,-0.23722,-1.65755,1.35129,0.25321,0.14868,0.24162,-0.97920,-0.61563,1.17895,-0.62124,0.62623,0.32351,-0.26547,-0.75803,0.42227,-0.74856,-0.98797,-0.24992,-0.42852,0.38141,0.15724,-1.41490,-1.77069,0.07509,-0.73823,-0.02611,0.04050,-1.91400,0.19592,0.21561,-0.56931,3.31633,0.10805,1.86851,0.01803,-0.58171,-1.52682,-1.57382,0.49363,-0.13018,-0.62911,0.85644,-0.37993,-0.25046,-0.80375,0.59492,1.18705,0.24394,-0.41411,-0.61536,-0.16750,-0.05985,0.05674,-1.11304,-0.78956,2.17396,-0.02112,-0.87004,-0.84914,0.98354,1.00401,1.69887,-0.40933,-0.80437,1.12836,0.45311,1.35419,-1.10783,-0.54789,-0.90372,-0.05321,-0.54701
X6,"ST.NORMAL VAR., M=0, STD=1",-0.31892,-0.37218,2.48624,-0.24443,-1.01165,-0.56782,1.17647,-0.59766,-1.90453,-0.34582,-0.72013,-0.24600,0.28241,0.98560,0.82843,-0.94356,-0.21261,-0.49405,-0.48670,-0.21410,-1.35283,-1.06781,0.90241,-0.11684,-0.19999,-0.34634,2.24347,1.14850,-0.57549,-0.45954,-0.85251,0.13615,-0.36488,1.07377,0.47258,0.10071,1.28109,1.92849,0.52393,0.90266,1.79148,-1.18112,0.88812,0.31232,0.37788,-0.28383,0.29773,-0.00514,0.96088,0.51720,-0.39755,0.49889,-1.56304,-1.16320,0.22728,-0.71970,-0.30674,-1.38602,0.23146,2.21324,-0.39533,1.52605,-0.29582,1.35638,-1.23505,-0.73084,0.41217,0.29169,0.27460,1.04609,0.03334,-0.79745,-0.23663,-2.19533,1.21814,0.83512,0.98291,-1.20783,-0.05049,-1.41233,-2.02742,-1.22787,-1.79289,1.69841,0.70837,-0.96882,0.60554,-0.22854,1.17213,1.96381,-0.22723,0.39582,0.66645,0.02602,1.28371,-0.46142,-0.14393,0.23095,-0.12529,-0.61848
X7,"ST.NORMAL VAR., M=0, STD=1",-0.29962,-0.51616,2.42437,-0.71852,-0.57159,0.10689,0.17783,0.80884,-0.88253,1.02599,1.19013,-0.22670,0.15606,0.49760,1.66595,-1.30205,0.51352,-0.67770,-1.06146,0.86286,0.33596,0.04513,0.39836,0.00548,1.09176,0.99640,0.04725,-1.15836,0.03207,0.32037,0.23254,0.70197,-0.04516,0.13915,-0.01995,-0.02601,-0.55260,2.55857,-0.50195,0.51558,1.56969,0.42140,-1.49789,0.72649,-1.07872,0.16883,-0.17786,0.57214,1.14638,-1.23776,-1.13679,-0.79227,-0.89087,-0.82905,-1.93105,-1.01110,1.32969,0.84316,0.93838,1.39366,-0.60342,0.98110,-1.71567,0.35218,-1.14618,-1.10556,-0.26832,0.19011,-0.99681,2.57365,0.26912,0.62497,0.39658,-1.08585,0.62653,-0.82524,-0.10190,0.23901,0.43833,-0.18272,-1.78596,-0.50512,-1.31181,0.93635,0.75990,-1.33022,-0.03706,0.70564,1.67454,1.12927,-1.42944,-1.51738,0.54772,0.57823,2.03047,-0.48292,-0.76622,0.21141,0.83848,0.60544
X8,"ST.NORMAL VAR., M=0, STD=1",-1.02985,0.53234,1.12227,-0.56768,-0.29164,0.37158,-0.33297,-0.26193,0.13280,-0.10621,0.30867,0.65677,0.23065,0.20111,-1.29633,-1.25459,1.45661,0.68028,-0.48210,-1.38350,-1.42589,-0.30693,0.57674,1.76673,0.13657,-0.58193,1.05322,1.43067,-0.74162,-0.04420,-0.11567,-0.27832,-0.09442,0.73480,-0.47692,0.84400,2.32925,0.33839,0.22260,0.17452,0.46165,-0.12437,-0.08481,0.17144,-1.19715,-0.81501,-1.27386,1.20085,1.61399,0.16163,-1.27343,0.90957,-1.37392,-0.15981,0.82886,0.07538,0.63633,0.71246,1.17267,2.22120,-0.51571,0.94660,-0.34285,-0.45486,-0.59349,0.48354,0.73410,0.18501,-1.53622,0.43229,0.87673,-0.86290,-0.37518,0.61988,-0.21779,0.08673,-0.97372,-0.32658,1.40015,0.80928,-0.61051,-0.38568,0.20280,1.19731,1.38655,-0.37263,1.47242,1.08844,1.02033,1.26716,0.13914,-1.25558,0.97389,0.32047,2.41100,-0.77978,0.09264,-0.66116,1.83155,-1.16666
X9,"ST.NORMAL VAR., M=0, STD=1",0.50311,-1.02098,0.97144,0.93307,-1.15031,0.75330,-0.24110,0.82260,-0.40802,0.60661,0.39500,-0.01083,-0.44148,0.04523,-0.28443,-1.00692,1.46524,-0.14437,0.92980,-1.01340,-0.40212,-0.25483,1.46045,-0.83826,-0.85574,0.30366,0.53754,1.25365,0.38480,1.52859,-0.42244,-0.12326,-1.71327,-0.67552,0.12390,0.26613,-0.40760,0.72419,-0.37665,1.19333,1.94997,0.21156,-0.42931,0.53320,-0.84697,-0.62143,-0.91000,1.05334,1.33126,-0.99941,-1.83593,0.99539,0.84118,0.61344,0.21229,-0.72262,-0.38660,1.14694,0.19003,2.87006,-0.81932,0.92528,1.15493,1.39658,-1.37080,0.69873,0.82053,0.68819,-2.37929,1.37500,0.98648,-1.37683,-0.11722,-0.60522,1.55917,-0.06206,0.46147,-0.38858,-0.25905,0.51310,-2.04418,-1.69609,-2.99387,0.59755,-0.14648,-0.43754,-0.09357,-0.32662,2.04544,0.73205,0.97885,-0.94910,0.40288,1.52824,2.27930,-0.28902,0.03479,-1.49661,0.81032,-0.14849
X10,"ST.NORMAL VAR., M=0, STD=1",-0.30317,-0.36737,1.40344,0.13177,-0.36683,-1.15617,0.90083,-0.43375,-1.15622,0.77940,-1.02419,-0.22800,0.09854,1.12101,0.43284,-1.36651,1.87611,1.14178,1.07545,-0.50437,-0.22295,-0.10593,1.01889,0.68379,-0.10286,-0.64844,0.80398,0.16480,0.79796,-1.15273,-0.27508,0.89069,-1.43266,-0.12279,0.07542,0.41914,0.94547,1.17971,-0.62375,1.00297,1.76235,0.47262,-0.63772,0.57464,-0.43802,-0.18893,-0.87746,0.48937,1.00589,0.02766,-1.99993,0.56763,-0.68040,-1.27234,1.42168,0.42516,0.18803,0.28378,0.21357,2.94456,-0.07346,-0.06853,0.98213,0.83620,-0.76470,-0.61033,-0.29389,0.14013,-0.98575,1.19743,1.12602,-1.70467,0.09758,-1.82033,-1.00275,0.70613,-0.84981,-0.90642,0.04796,-0.34627,-0.15713,-1.61499,-1.87562,1.03184,-0.80989,-0.67378,0.26036,-0.46191,1.24442,1.26576,0.59856,-0.90600,0.13978,-0.24690,1.59650,-0.89263,-0.63310,-1.08949,0.58462,1.36308
