rL,id
-1.43858,1
0.30820,2
-0.65451,3
-1.01279,4
0.83668,5
-0.91453,6
0.33137,7
-1.40051,8
-0.39377,9
0.71562,10
-0.73655,11
0.51186,12
-0.05814,13
-0.09788,14
-1.12831,15
0.43710,16
-0.48378,17
-0.00238,18
-0.32428,19
0.35472,20
1.11617,21
-0.66631,22
-0.48967,23
0.38562,24
-0.09254,25
-0.14827,26
1.77916,27
-0.92241,28
0.49746,29
1.14518,30
0.17016,31
-0.99862,32
-0.97616,33
-0.06702,34
-1.81613,35
0.40066,36
0.37907,37
0.86031,38
0.07110,39
-0.66969,40
-0.42028,41
0.17008,42
-0.67544,43
-1.01419,44
1.28781,45
-1.63581,46
0.18741,47
0.07803,48
-1.05766,49
0.31509,50
-1.28331,51
0.91365,52
-0.79243,53
0.38376,54
0.87427,55
1.61118,56
1.57742,57
1.17672,58
-0.07053,59
-0.44976,60
-1.39568,61
0.17032,62
0.50929,63
-0.02730,64
2.39830,65
0.96088,66
-2.40843,67
-1.86800,68
1.15864,69
0.54414,70
2.60993,71
0.35192,72
-1.48014,73
1.14651,74
1.58313,75
1.65431,76
-0.26156,77
-1.52463,78
0.00941,79
1.04222,80
-1.38981,81
-0.55394,82
-1.07831,83
-0.87299,84
1.97562,85
1.34997,86
-0.29466,87
-0.89343,88
0.54037,89
0.86348,90
0.25449,91
0.60490,92
-1.27413,93
0.24597,94
0.13933,95
-1.35902,96
-0.06437,97
0.92943,98
0.18556,99
-0.46536,100
