rL,id
-0.66576,1
0.27443,2
-1.28847,3
0.56344,4
-2.06527,5
-0.36459,6
-0.76709,7
0.12691,8
0.84681,9
-0.47436,10
0.00078,11
-0.95142,12
0.44567,13
-1.10898,14
0.59772,15
-0.62118,16
-0.19582,17
1.43572,18
0.31646,19
-0.82152,20
-0.36995,21
-0.06294,22
-0.27674,23
-0.91213,24
-1.93423,25
0.06553,26
1.99796,27
-1.26340,28
-0.95717,29
1.12867,30
-0.02854,31
-1.90705,32
-0.31730,33
-0.05913,34
-1.80664,35
0.47031,36
0.56599,37
-3.11915,38
2.02652,39
-0.15968,40
0.01542,41
0.66523,42
-0.35725,43
-0.86291,44
-1.60194,45
0.98337,46
0.92789,47
0.43032,48
1.08247,49
1.28978,50
-0.83733,51
0.05773,52
0.42484,53
-0.23994,54
-0.17592,55
0.91456,56
-1.16432,57
0.34683,58
1.18035,59
-1.04685,60
-0.67610,61
0.88760,62
1.67482,63
-0.27324,64
0.47952,65
2.26036,66
0.36972,67
-0.29789,68
0.46065,69
1.57263,70
0.11847,71
0.91044,72
0.49437,73
-0.97461,74
-1.09446,75
1.66617,76
1.86884,77
-0.99514,78
0.18387,79
-0.26846,80
0.51256,81
0.73356,82
-1.08859,83
-0.12314,84
1.67876,85
0.86520,86
0.38266,87
0.24820,88
-0.96885,89
-0.10922,90
0.04531,91
0.27624,92
0.76028,93
-0.90455,94
0.29092,95
-1.84220,96
-0.77882,97
0.60047,98
-0.04858,99
0.70547,100
