Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",1.33145,-0.58511,-0.79114,-0.91076,-1.14762,0.97627,-1.63676,0.09779,0.09011,0.09967,0.14360,2.42745,1.98295,0.27683,0.09746,1.71343,-1.40363,-1.06463,0.40263,-1.09488,1.35117,0.81593,0.49830,0.35149,0.70541,0.18217,1.76470,0.14556,-0.83798,-1.61342,-0.42221,0.64722,-2.17114,-0.28311,0.56128,1.72731,-0.37690,-0.36583,-0.92252,0.16616,-1.08347,-0.86309,-0.62296,-0.17307,-0.07683,-0.21357,0.35843,-0.39077,0.77814,-1.37229,0.46218,1.70691,-0.41396,0.57726,-1.51888,-0.11073,0.59888,0.10995,-0.29697,0.88250,-0.58887,-0.06393,2.12347,0.77373,0.39601,0.27060,-2.21260,1.63632,-0.60404,1.41326,0.21490,-0.27912,-1.56462,1.12282,0.36114,0.49263,0.23817,0.20578,-0.97163,0.43024,-0.18698,0.55744,0.01792,-0.54095,-2.01775,0.35463,1.31654,-0.62644,-2.02486,0.13968,-1.16161,-0.18984,1.30378,1.35974,-1.89776,0.48588,1.33011,1.01778,0.71119,1.60464
X2,"ST.NORMAL VAR., M=0, STD=1",2.65726,1.47525,-0.75221,-0.01611,-0.44532,1.01495,-0.60821,0.20536,0.50121,-0.54944,-0.36558,-0.00056,3.94039,0.96807,1.47045,1.34330,-1.12095,-1.16894,-1.08203,-1.40697,2.63875,1.23505,1.26725,-0.09782,-1.09623,-0.98207,0.27501,0.82252,-2.11942,-0.97774,-0.12350,-0.01824,-1.35454,-0.39500,-0.57419,2.28852,-0.81503,-1.18211,-0.67449,-0.99174,-1.40103,-1.30199,-0.33843,-0.39559,-0.90034,0.98756,0.42927,1.45081,-0.28544,-0.34418,-1.14915,-1.37826,0.96555,0.16247,-0.78260,-0.54148,0.54813,-0.00632,-0.95993,1.19851,-0.86141,-0.82533,1.28161,0.37820,1.80934,0.32800,0.43692,0.31788,-0.78885,0.42078,0.38190,-0.23537,-0.90674,0.32831,0.49935,1.26739,0.52627,-1.08243,-0.49151,-0.05318,-0.18710,0.58949,0.95511,-0.04746,-1.13189,0.09528,-0.99415,0.68415,-0.85453,-0.15568,0.60999,-0.80579,0.77063,0.51549,-1.18400,-1.49466,0.22468,0.54279,-0.06060,1.23359
X3,"ST.NORMAL VAR., M=0, STD=1",1.09337,-0.06367,-2.24852,0.02681,-0.23964,1.04069,0.55796,0.88589,-0.03183,-1.63859,-1.66919,0.57481,2.86483,0.54805,-0.65160,1.20105,-0.49290,-1.01678,-0.20906,-0.00116,0.53254,-0.59293,0.51572,0.36335,-0.29930,-0.56916,-0.50420,1.56710,0.58487,-1.38184,1.04694,1.38805,-1.71147,-0.68769,1.23337,1.15735,-0.59745,0.59689,-1.80377,0.34417,-1.16075,-1.04141,-0.06739,0.25092,-1.34157,0.10538,0.68884,0.01129,-0.10223,-1.30498,-1.14553,1.52138,0.49068,-0.76790,-1.77619,-0.46672,0.00458,0.63523,0.16350,1.01483,-1.44425,-0.03253,2.04896,0.35340,1.46724,0.70683,-0.16179,0.24030,-2.13674,1.52518,1.00066,-0.90338,0.02089,-0.33756,-0.41463,0.38935,-1.03542,-1.19693,-0.88226,0.76164,1.00184,-0.65928,0.50722,-0.55606,-0.18904,0.25577,-0.90370,0.10311,-0.21046,-2.33498,-0.84426,-0.27251,1.75023,-0.07470,-0.79858,-0.37576,0.93648,-0.59322,0.37988,1.60781
X4,"ST.NORMAL VAR., M=0, STD=1",0.69801,-0.98941,-1.22712,-0.08655,0.54647,-0.21146,0.40989,0.19541,0.36200,-1.41453,-0.45889,1.45893,1.35981,0.69894,0.42573,0.96868,-0.56620,-1.27951,1.70403,-0.92689,0.51172,-0.45243,0.01753,0.15760,-0.05607,-1.20594,0.34542,0.17819,-0.88033,-0.33781,-0.63323,2.18220,-1.33674,-1.30541,0.29880,2.04970,0.23764,-0.32580,0.27590,0.28365,-1.23905,-0.96033,0.28600,0.70289,-0.49128,-0.98887,0.64361,-0.93868,1.03357,0.88711,0.69935,1.60153,-0.23927,-0.73014,-0.82145,0.31356,0.16382,-0.76361,-0.33359,1.64828,-1.92125,1.29308,2.14154,-0.43134,0.01043,0.08153,0.66522,-0.91960,-1.99712,1.38116,2.04587,-0.73886,-0.14986,0.65299,0.26988,1.94972,-1.02514,-0.81964,0.15237,-1.21709,-0.52162,-0.38070,0.68003,0.93063,0.53962,-0.63827,0.50596,0.20602,-0.23186,-1.13029,-0.57723,-1.78860,0.77394,1.42660,-0.73258,-0.99136,-0.34877,-0.42015,0.77808,1.58841
X5,"ST.NORMAL VAR., M=0, STD=1",1.16952,-0.74054,-1.46050,-1.47821,-0.49218,0.63075,0.52644,0.27973,0.17741,-0.28676,-1.82633,0.11874,1.95347,1.45103,1.22270,1.65907,-0.10607,-1.52804,0.30874,-0.39676,-0.10433,-0.14335,0.56582,0.13333,-1.51986,-1.15813,0.65363,1.36641,0.12073,-0.77320,-0.33467,2.20362,-2.16672,-1.07425,1.80131,1.03888,-1.24983,-0.19843,0.18628,1.25266,-1.52351,-1.19880,-0.62904,0.05405,0.28449,-0.56653,0.95000,0.38533,-0.11041,-0.93266,0.32371,0.19920,0.93758,-1.00992,0.03349,-1.78435,0.39262,-0.48267,0.00253,0.14830,-2.33257,-1.03936,1.16589,-0.19768,0.95301,-0.03146,-0.76173,0.72921,-0.14842,1.98323,0.84556,-0.68384,-0.46966,0.82899,0.39084,-0.14080,-0.46470,0.46531,0.23380,0.09846,-0.77741,-0.39548,0.76405,-1.02467,-1.19473,0.18272,0.72332,0.98766,-0.97441,-0.56380,-0.36883,0.19893,0.26494,-0.39670,-2.18093,-0.06143,1.57664,0.67762,0.88119,2.04061
X6,"ST.NORMAL VAR., M=0, STD=1",1.26226,1.16421,-2.45211,-0.19752,-0.41252,0.86648,-0.39854,0.30898,-0.02332,-1.75565,-0.27693,3.30630,2.88343,0.24651,0.99876,0.97632,-0.87508,-0.34481,0.64527,0.03961,0.21223,0.56194,1.09342,0.44947,0.14510,-0.85836,-0.62984,0.26463,-0.12023,-0.94003,0.84315,2.08414,-2.18914,0.53144,1.45030,2.38459,0.16125,-0.20964,-1.17774,0.52119,-1.18884,-2.48263,0.17118,-1.07733,-0.04035,-1.37183,0.62338,0.65899,-0.05794,-0.40693,0.45567,0.96130,-0.00568,-0.25035,-2.16392,-0.07676,-1.01144,1.27325,-0.57797,0.29225,-0.80498,-1.53008,1.06159,0.24881,1.69694,1.05188,0.32339,0.70166,-0.85789,2.69429,1.18595,-0.83511,-1.41767,0.68809,-0.80208,0.73868,0.07186,-0.18981,-0.16582,-0.54074,0.38926,0.73999,1.66118,-1.78166,0.22732,0.32781,0.14649,1.46401,-1.04390,-1.96305,-0.43438,1.53251,1.00934,0.53251,-1.63753,-0.22151,0.58961,1.50264,-0.16196,1.30402
X7,"ST.NORMAL VAR., M=0, STD=1",2.09596,0.04073,-1.05238,1.06222,-1.28649,1.06595,-1.01105,0.78881,-1.26382,0.34772,0.65907,1.61609,0.68821,-0.01661,0.99482,1.33503,-0.56630,-0.77279,0.12237,-0.58603,0.83207,0.31240,-0.15657,-0.05602,-1.39488,-1.12444,0.73890,0.67502,-0.90330,-0.09287,1.43449,0.16390,-1.99403,-0.36209,0.34023,1.52437,-0.76120,-0.83181,-0.52985,-0.79435,-1.72990,-0.96606,0.02863,-0.55612,0.49914,-0.46854,0.65239,-0.62309,-0.57676,0.17422,1.27507,0.52360,0.58972,0.37607,-1.04604,0.36877,0.85666,2.19764,1.28241,1.37614,-0.50141,-0.02295,2.28669,-1.76197,1.49241,0.03510,-0.77043,0.81834,-0.59671,1.54082,1.63035,-0.47946,-0.92910,0.88601,0.13995,0.83751,-0.29076,0.79332,-1.10999,0.08712,0.28683,-0.66175,0.76179,0.72629,-1.23959,0.11293,-0.26011,0.46874,-1.49052,-0.73859,-0.69774,-0.69360,0.03552,-0.19185,-2.77437,0.57139,-0.09312,-0.35181,0.35182,0.86071
X8,"ST.NORMAL VAR., M=0, STD=1",-1.25319,1.04197,-2.44109,0.18428,0.12753,0.79787,-0.22338,1.09429,-0.96598,-0.09997,-0.72266,0.92085,1.60784,-0.52235,0.32167,1.26165,-0.02296,-0.01257,0.15284,-0.23957,1.09670,-0.19872,2.06998,0.95720,-0.74332,-2.17966,0.11967,-0.00962,-0.35244,-1.23304,0.90032,2.23931,-0.09482,-0.15345,-0.31967,2.22635,-0.99334,-1.60720,-1.30370,0.49609,-1.88368,-0.91209,0.53260,-0.07489,-1.05190,-0.68717,0.07710,0.66341,-0.23596,-0.28026,-0.20660,1.65707,-0.28770,-0.21469,-0.75993,0.38419,0.23564,-0.60861,-0.30403,1.14108,-0.78623,-0.77310,1.38253,-0.05787,1.88807,0.70847,-0.51054,0.38662,-0.56008,2.16217,-0.38663,0.43333,-0.88985,1.22469,-2.13509,0.03422,-0.39561,-0.79356,0.69880,-1.74060,-0.38949,0.59544,1.16198,-2.20879,-0.09842,0.52906,-1.09835,-0.92049,-0.20026,-2.13007,-0.28909,0.41050,0.43590,-0.89267,-2.47770,-0.42076,1.62944,-0.08742,-0.56797,0.46616
X9,"ST.NORMAL VAR., M=0, STD=1",0.79844,-0.24033,-2.06696,0.60599,-2.18194,1.35520,-0.47348,1.82004,0.52170,-0.45445,-0.47519,0.63614,1.34119,0.84001,0.77854,2.87512,0.52249,-1.31629,0.39223,0.08457,1.68484,-0.30238,0.78495,0.08108,-1.15158,-1.06511,-0.16518,2.10093,-1.66492,0.19139,-1.11480,1.23418,-1.95176,-0.93305,1.11280,1.76050,0.08878,-1.11740,-1.12762,-0.14478,0.34780,-1.31251,-0.15635,-1.28631,0.04611,-0.04627,1.39085,-0.73579,0.82475,-1.15647,0.78072,0.88550,-1.34455,-0.45567,-1.04259,-1.14400,1.04407,1.05429,1.75842,1.09243,-2.37751,-1.67344,1.84194,-0.18479,0.45143,1.52046,0.03778,0.11248,-1.57066,1.49723,0.99621,0.76008,-2.36346,0.56772,-1.13845,1.09160,0.59152,-1.49023,1.67557,-0.01844,-1.01761,0.43869,-1.55425,-0.70208,-0.40108,-0.42366,0.30603,0.42094,-1.43290,-0.79676,0.06478,0.56919,1.86248,-0.08783,-2.64479,-1.00632,1.20056,0.05993,1.40011,0.54868
X10,"ST.NORMAL VAR., M=0, STD=1",0.15216,0.40830,-0.48465,-0.41056,0.37498,1.27735,-0.50559,2.13155,-1.19504,-0.69318,-0.10334,0.37762,3.17882,0.94258,1.14836,1.40679,-0.58654,-1.04914,0.84365,0.52271,0.86354,0.51803,1.04569,1.00090,-0.64991,0.26838,0.35037,0.24378,0.19852,-1.45994,1.22820,1.34446,-2.69648,-0.73153,0.59222,1.63169,-1.41140,-0.73296,-1.02972,-0.58177,-1.47825,-1.99288,0.10873,0.74833,-1.02195,-0.24951,0.20269,0.16309,-0.21456,-0.00085,-0.04732,2.83459,0.58829,-0.38569,-1.55418,0.77396,0.19139,-0.61694,0.01902,0.52900,-0.76474,-0.30384,3.51162,1.06976,0.98972,0.51524,-0.87385,0.05278,-0.78134,1.55871,-0.23744,-0.08199,-0.92767,0.41429,0.44442,0.38042,-0.32063,-0.29064,0.28045,0.26973,-0.05563,-1.83147,-0.19986,-0.95065,0.44174,-0.94801,0.21825,0.52682,0.15255,-1.30969,0.07079,0.29821,1.23233,0.39521,-1.30772,0.26199,0.16302,0.45217,-0.97201,1.46813
