rL,id
1.86227,1
-0.70821,2
-0.28590,3
0.15041,4
-0.45695,5
-1.04065,6
-0.83819,7
0.73521,8
0.31959,9
-0.98907,10
-0.80883,11
0.28399,12
-1.55525,13
0.70799,14
-0.55581,15
-1.04885,16
-1.45755,17
1.54804,18
-0.16505,19
1.64689,20
0.32038,21
0.04945,22
-0.12847,23
1.45360,24
0.14450,25
0.62260,26
1.50687,27
0.33637,28
-0.29189,29
1.53655,30
-0.20828,31
-2.05124,32
-0.23951,33
1.31759,34
1.28012,35
1.63124,36
-1.06122,37
-0.30388,38
-0.82240,39
0.81248,40
-0.22757,41
0.04768,42
1.44752,43
-1.54941,44
-1.13426,45
-1.58687,46
-0.42087,47
-0.53917,48
0.37628,49
-0.22561,50
0.54794,51
1.41373,52
0.12641,53
-0.26633,54
1.68732,55
0.11894,56
2.00668,57
-2.13487,58
0.47731,59
-0.20423,60
-0.31687,61
0.11074,62
-1.18201,63
-1.05104,64
-0.02435,65
0.82665,66
-1.55194,67
-0.08460,68
-0.46296,69
1.29435,70
1.32448,71
0.76752,72
0.69909,73
-0.01844,74
1.16157,75
-1.67254,76
2.07821,77
-0.78963,78
-0.12076,79
-1.68847,80
-1.32193,81
-0.71660,82
-1.19321,83
-0.70363,84
-0.06417,85
0.11882,86
0.41631,87
-1.24945,88
-0.19148,89
-0.16149,90
1.60028,91
-0.51968,92
0.47002,93
1.62983,94
0.12710,95
0.23533,96
-0.43177,97
0.59721,98
-0.32191,99
-0.82815,100
