rL,id
-1.44392,1
-0.27432,2
-1.80235,3
0.68993,4
0.83356,5
1.00504,6
0.58106,7
1.11044,8
-0.32489,9
1.72629,10
-0.10340,11
0.63626,12
-0.94210,13
-0.84558,14
-1.10419,15
-1.41673,16
-1.27728,17
-0.25539,18
0.49763,19
-0.82014,20
-0.08490,21
-0.34590,22
-0.39203,23
-1.76005,24
-0.00511,25
-0.71056,26
-1.64081,27
-1.64473,28
0.06151,29
1.63196,30
-0.26368,31
1.09311,32
-0.29076,33
-0.79455,34
0.84138,35
1.62096,36
0.11210,37
-1.03898,38
-0.43265,39
-0.54231,40
-0.05006,41
0.02138,42
-2.23036,43
0.63462,44
0.76833,45
0.24248,46
-0.03053,47
-0.70896,48
0.37554,49
-0.85363,50
1.37933,51
-1.35087,52
0.55592,53
0.00954,54
0.36567,55
-1.39529,56
-0.30901,57
-1.23773,58
0.02525,59
0.12825,60
2.61123,61
-0.01094,62
1.04859,63
0.67919,64
-1.26692,65
1.47654,66
0.28977,67
2.77246,68
-0.07156,69
0.48271,70
-0.42592,71
-0.71341,72
0.85892,73
0.54515,74
1.99150,75
1.11981,76
0.85882,77
-1.53191,78
-0.23783,79
0.70749,80
-0.88990,81
0.76568,82
-0.71477,83
0.33141,84
-0.07339,85
0.27842,86
0.69970,87
-1.05637,88
1.55193,89
0.63563,90
-1.16860,91
-0.53162,92
1.16957,93
-0.57665,94
0.02566,95
-0.65378,96
-0.79885,97
-0.50788,98
0.44465,99
1.66169,100
