rL,id
2.21200,1
-0.96050,2
0.16129,3
1.46483,4
1.07244,5
2.04427,6
-0.39283,7
-1.38149,8
-0.24224,9
-0.91870,10
0.13940,11
0.31314,12
-0.80138,13
-0.66442,14
-0.42511,15
0.41606,16
-1.38334,17
1.20894,18
-0.28365,19
-2.53382,20
0.46222,21
0.42940,22
-1.05364,23
-1.07488,24
1.85728,25
-0.56980,26
1.01144,27
0.68675,28
0.62564,29
1.52310,30
-0.39655,31
-2.27280,32
0.83500,33
-0.10099,34
1.40098,35
-0.93416,36
0.34790,37
-0.87730,38
-0.97185,39
1.04243,40
-0.57005,41
-1.82667,42
1.56286,43
-0.65651,44
0.96176,45
0.37827,46
0.17586,47
-0.84523,48
-0.87640,49
0.37508,50
0.91670,51
0.58799,52
0.06693,53
0.24447,54
0.94604,55
-1.27092,56
1.34028,57
-0.88429,58
0.65382,59
1.25625,60
-1.62934,61
0.12778,62
-0.79901,63
0.92823,64
0.76574,65
-0.42911,66
0.25186,67
-1.24694,68
-0.53609,69
-0.61769,70
-0.01163,71
1.80804,72
-1.03242,73
1.33402,74
-0.62982,75
1.37992,76
-1.50442,77
0.29576,78
0.07456,79
0.09736,80
-1.43876,81
-0.52509,82
0.10926,83
-0.79995,84
-0.35709,85
0.47812,86
0.07978,87
0.01918,88
1.62375,89
0.48025,90
0.31529,91
0.49425,92
0.23271,93
0.03323,94
0.31921,95
-0.17724,96
-0.43643,97
0.28731,98
-0.46799,99
-2.44790,100
