rL,id
-0.02650,1
-0.38305,2
0.87819,3
-2.03360,4
1.06036,5
-0.36747,6
0.53384,7
0.21328,8
-0.37067,9
-1.03910,10
0.05725,11
0.14688,12
-0.67251,13
1.32634,14
-0.66130,15
-0.01984,16
-1.22465,17
-2.27799,18
-0.42172,19
2.75417,20
-0.60093,21
-0.08152,22
0.19785,23
0.30594,24
-0.75148,25
-0.34566,26
-0.58703,27
0.21394,28
0.24118,29
0.16500,30
0.02776,31
0.67813,32
-0.31356,33
-0.13971,34
0.81742,35
2.56120,36
0.15940,37
1.93683,38
-0.00587,39
-0.15542,40
-0.20118,41
1.50909,42
0.16581,43
-0.33604,44
0.73489,45
-0.71247,46
0.42276,47
0.08236,48
-1.56921,49
0.99432,50
0.50550,51
-1.67418,52
-0.75510,53
-0.12242,54
1.06441,55
1.52045,56
0.36146,57
0.64851,58
-0.87705,59
-2.36314,60
-0.23869,61
-0.06057,62
0.34921,63
1.62305,64
-1.36281,65
-0.06904,66
-0.94878,67
1.68591,68
-0.44913,69
-1.28202,70
-2.02821,71
-1.16404,72
0.35972,73
1.07737,74
-2.28191,75
0.94465,76
-0.91049,77
-0.63208,78
-0.28098,79
-1.73499,80
0.64488,81
-1.34499,82
-0.51950,83
0.63930,84
0.65906,85
1.22506,86
0.47937,87
0.81406,88
0.44116,89
-0.16874,90
0.65175,91
0.03327,92
-1.08941,93
0.22422,94
0.01417,95
0.77020,96
0.75422,97
0.68034,98
-0.36855,99
1.66983,100
