Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.13543,-2.58066,-0.24317,-1.26040,0.85465,0.88134,-0.84788,-1.43609,0.14298,-0.24069,-0.33534,0.90101,0.80170,-0.28785,-0.80478,0.43944,-0.36404,-0.65389,1.56655,-0.08645,-0.73320,1.23665,0.36310,0.96827,-1.33082,-1.23359,-0.88126,0.97225,1.27481,0.37607,0.24348,0.16305,0.86726,-2.30207,-0.25267,-0.00382,0.01465,-1.73481,-0.59668,-1.23543,1.63549,1.04587,0.02951,-0.08982,0.48493,0.31800,1.27421,-0.02395,1.09801,0.11695,-0.22615,-0.87407,-2.00653,-1.13812,2.11216,-1.12551,0.06126,2.39065,0.48655,1.37444,-0.71694,0.80301,0.73247,-0.06194,1.06392,-1.15304,-1.63674,-1.01083,-0.59690,0.51613,-1.08396,-1.43918,-0.16649,0.33194,-0.42793,1.27542,0.95704,1.13370,-0.28055,0.86719,0.73689,-0.45931,-1.50474,1.96702,0.77642,-0.54360,-0.19365,0.63241,0.13355,-0.20113,0.44000,0.04144,-0.35416,-0.84390,1.25810,0.26039,-0.61221,-0.66028,-1.20829,-0.35558
X2,"ST.NORMAL VAR., M=0, STD=1",-0.11181,-2.00243,0.20392,0.43940,0.43691,0.95664,0.25068,-0.82363,1.06992,0.27776,-0.11765,1.36849,2.07827,2.26135,0.82044,-0.05545,1.44215,-0.93663,1.28291,0.12061,-0.23643,1.11822,0.11806,0.75229,-1.90938,0.74248,-0.27985,-0.73756,1.31803,1.32960,-1.32480,-0.76040,0.88179,-2.66703,-1.14429,1.43980,1.32575,-1.35266,-0.75837,0.10588,0.88834,0.77191,-1.23155,0.54124,0.64841,0.84019,-0.28886,0.76931,0.60250,1.37871,-1.03736,0.06800,-0.96374,-2.49898,2.05766,-0.54123,1.45122,1.79137,-0.71483,0.31839,-0.63703,-0.68563,0.01493,-0.29107,1.16525,-2.08209,-0.54381,0.51822,-0.44097,-1.12578,-1.40310,-2.28868,-0.68809,-0.66389,-1.77564,0.84796,0.49631,0.83563,-0.82455,0.32294,0.23867,-1.13943,0.57490,1.73823,1.20513,-0.23292,-0.16815,1.06666,-0.55528,0.17668,-0.02578,-0.86847,0.30601,0.83448,-0.13443,0.82588,-0.68834,-0.60746,-1.65687,-1.51827
X3,"ST.NORMAL VAR., M=0, STD=1",1.50574,-1.64929,-1.39987,0.71711,0.13396,-0.82968,-0.99140,-0.71825,-0.52742,1.42178,-1.09080,1.54345,1.21281,2.04563,-0.56884,-1.18404,0.37169,-0.87587,1.10571,-0.12582,0.14773,1.41951,-0.86960,0.30027,-1.20182,-0.30795,-0.16315,1.15722,0.24930,-0.53456,-0.31852,0.15331,0.46183,-2.94760,0.79795,0.62517,2.37459,-1.47552,0.71407,0.28359,-0.61729,0.23410,0.54097,1.41217,1.30058,-0.09235,0.49598,-1.09667,1.60052,-0.50524,0.39422,-0.12310,-2.22910,-1.14171,-0.03161,0.08558,1.84779,1.35988,0.08178,1.73713,0.77071,0.18965,-0.51837,0.67202,-0.49954,-1.09483,-1.24772,-0.65419,0.89172,-0.04053,-1.74734,-1.00779,-0.00362,0.47552,0.08620,0.24072,1.24550,0.23006,-0.51337,0.21466,0.21372,-0.57276,-1.29804,1.56062,0.36659,-1.32017,-0.70086,0.59330,-1.03038,-0.59880,-1.08140,0.12821,0.81614,0.35045,0.15419,0.87498,-1.84880,-1.18574,-0.17033,-1.33002
X4,"ST.NORMAL VAR., M=0, STD=1",0.06875,-1.29060,0.32555,0.26636,-1.54907,-0.45220,0.44549,-0.02987,0.49044,1.42384,0.69435,1.80705,1.66766,1.69438,-0.79201,1.89227,-0.12687,-1.30743,-0.63810,-0.69465,0.95147,0.65542,1.00029,1.14776,0.28254,0.06328,-0.46382,0.55467,1.52002,0.67274,-0.43883,-0.74881,0.76788,-1.83628,-0.06206,-0.35492,1.83671,-0.11119,-1.28284,0.50654,-0.18574,-0.44684,-1.57310,-0.55381,2.11743,-0.42641,2.24819,-0.05038,0.80451,0.40678,-0.05679,0.15557,-1.16530,-2.75561,0.01909,-0.98235,1.06201,1.40979,0.32460,1.20779,-0.84060,-0.50936,0.42623,-0.80803,0.87713,-1.24219,-0.70289,0.36719,0.41952,-1.29499,-1.25538,-0.58106,-0.09205,-0.06235,-1.30879,1.56314,0.57838,0.46362,-1.42886,0.53956,-1.12277,0.15237,0.34001,3.28618,0.62054,0.63669,0.38333,0.58069,-1.03559,-0.33298,1.00656,-0.06181,-0.14460,0.23618,-0.16983,0.53000,-1.28936,-2.37794,-0.73811,0.26539
X5,"ST.NORMAL VAR., M=0, STD=1",1.72872,-1.12948,0.39008,-0.09094,-0.58203,0.84964,-0.44027,-0.43680,-0.32630,0.80336,-0.49197,1.89589,2.59490,1.88772,0.56031,1.56037,-0.54052,-0.95733,0.21160,0.81280,-1.15156,-1.00294,0.30140,0.92170,-1.29198,-1.72592,0.27739,0.31840,0.92293,0.99312,0.29213,1.11420,-0.50965,-1.15457,1.09093,-0.98862,0.01815,-1.06153,-0.69224,-0.75976,1.23271,0.77810,-0.33345,0.53524,-0.05814,0.66351,-0.11872,-0.24358,0.21037,1.32230,-1.39559,0.46990,-0.55382,-1.34000,0.43722,-0.80881,0.83750,1.57373,0.46722,0.12371,-1.16440,-0.40302,-0.82243,-0.41574,2.45016,-0.47024,-1.07763,0.25108,-0.15942,0.62006,-0.82728,-1.56835,1.20383,1.62391,0.34192,1.00735,2.34330,1.38242,-0.51189,0.26422,-0.35562,-0.55369,-1.35973,2.77359,0.23080,-1.19694,0.13023,1.22995,-1.95970,-1.04794,1.35533,0.46297,-0.43405,0.61497,-0.07956,1.18755,-2.47899,-0.90842,-0.94476,-0.27203
X6,"ST.NORMAL VAR., M=0, STD=1",0.51173,-2.09091,0.17135,0.15122,-0.01940,0.77010,-0.40184,-0.31829,0.11888,-0.51204,-0.08727,2.17739,2.58019,1.39212,0.67090,-0.39638,0.01745,-0.54490,1.79174,0.98820,0.77435,-0.41486,0.82150,0.35246,-0.95656,-0.52108,-0.44403,0.48232,1.49824,0.96112,-1.40651,0.11628,-0.34182,-2.28268,-0.70221,-0.48006,2.91347,-0.48899,-1.26285,-0.60859,-0.77296,1.76511,-0.32242,0.32821,0.31091,0.02592,1.20372,0.26050,-0.04541,0.52432,-0.42621,1.76670,-0.43946,-1.09620,1.11499,0.16104,1.73389,1.29015,-0.47144,1.19370,0.00991,0.08381,0.97769,0.29767,1.20196,-0.51373,-0.85896,-1.09266,0.62202,-1.78628,-0.01804,-1.79406,0.06100,0.02363,-1.30262,1.11353,0.62158,0.33145,0.79718,-0.12136,-0.05767,0.67763,-0.28702,2.49095,0.23085,-0.27923,-0.01266,-0.01009,-1.75493,-0.27086,-0.17142,-0.26556,-0.00588,0.33997,-0.09529,1.34946,-0.63507,-0.81088,-0.46331,-0.35193
X7,"ST.NORMAL VAR., M=0, STD=1",0.24758,-1.07352,-0.95344,0.91441,-0.12930,-0.21726,-1.39283,-0.37261,-0.17839,1.72673,-0.93502,2.11099,1.98044,0.23048,0.11670,0.22172,-0.26294,-1.42858,-0.18011,-0.00266,0.57947,0.21713,-0.03052,0.16129,-0.98829,0.16551,0.00589,0.02719,0.33987,0.43504,0.98362,-0.28896,0.36904,-2.30725,0.57334,0.07220,0.46015,-0.51849,-0.94473,-0.00187,0.65369,0.29244,0.06135,1.72442,1.06444,0.28669,0.60321,-0.12610,1.85532,1.54219,0.07047,-0.70466,-0.48256,-0.66084,1.46330,-1.62603,-0.50188,2.42334,0.19666,1.02034,-0.41282,-0.02417,1.05038,-0.65365,1.11918,-0.62929,-1.10004,-0.83054,-0.27274,-1.84729,-0.42565,-0.96706,0.73070,-0.21161,-0.86209,0.96873,0.73002,0.93673,-1.92094,0.27172,0.13743,-1.38084,-0.84688,1.86358,1.38102,-0.15636,0.22119,2.08097,-1.32498,-0.99096,-1.18409,0.64040,0.23276,0.64953,0.05959,0.12928,-1.89513,-1.26784,-0.49224,-2.09708
X8,"ST.NORMAL VAR., M=0, STD=1",2.05317,-1.28742,0.52886,1.29728,0.71848,-0.13374,-1.45092,-1.61751,-0.43949,1.15067,-0.93550,1.62991,1.39916,0.29394,0.86494,0.28919,-1.40624,0.63532,-0.43941,-0.04281,-0.42556,-0.87592,-0.32302,2.10445,-1.66696,0.31857,-1.21122,0.33469,1.15888,-0.21716,-0.13794,-0.70177,-0.11926,-2.31968,-0.07587,-0.02493,0.47115,-1.26021,-1.10373,-0.05018,1.56951,1.94359,0.26497,0.23937,0.61912,0.27138,-0.01450,0.19587,1.66326,-0.15237,0.26976,0.19040,-1.19797,-1.64548,0.23319,-0.87831,0.88920,0.18363,0.04172,2.50360,0.43636,-1.27810,-0.33596,0.77186,0.29247,-1.39423,-1.10524,-0.41371,1.13699,-2.10001,-0.26469,-1.55248,0.12037,0.60526,-0.47747,0.98849,0.78303,-0.56578,-1.29536,0.65096,-0.72306,0.26360,-0.34953,2.99088,0.44902,-0.24692,0.32721,1.11775,-3.46809,0.52521,-0.18757,0.02894,-0.64043,0.62721,0.21168,0.90466,-1.47793,-0.58212,0.09862,-0.53764
X9,"ST.NORMAL VAR., M=0, STD=1",0.65943,-1.39499,0.50506,0.58092,0.57285,-0.26755,-1.60082,0.04457,-0.74500,-0.17247,-1.20523,1.14360,2.02775,1.70249,0.73533,-0.02486,1.27639,-0.08689,1.16765,1.77361,-1.07767,0.36714,-1.51123,1.39013,-2.24797,-0.42224,0.03733,0.74060,2.96577,0.50881,-1.16800,-0.38338,-0.06523,-2.39462,1.13227,0.58132,-0.04925,-2.14369,0.35941,0.18977,1.44323,0.71463,0.06050,-0.12035,0.22397,-0.70346,-0.33577,-0.39414,1.16676,-0.51635,-0.47573,1.81192,-0.89329,-0.61447,-0.44807,-0.65386,2.19650,0.68933,-1.02159,0.15224,-0.75405,0.31392,0.54123,-0.90772,0.67457,-1.60220,0.84648,-0.68344,0.43461,-1.60487,0.32492,-0.76282,1.00200,0.82775,-1.18311,1.86991,0.66933,1.03527,-1.12030,-0.11093,-0.87924,0.06802,-0.26097,1.98424,0.79579,-0.53885,0.44696,0.64692,-1.91804,-0.53595,-0.61722,-0.72423,-0.58114,1.47132,0.72577,0.22216,-2.84512,-0.55158,-0.90565,-1.98103
X10,"ST.NORMAL VAR., M=0, STD=1",-0.74627,-0.94310,-1.03791,-1.34289,0.52149,0.61444,-2.16873,-1.69953,-0.81053,0.06409,-0.18582,1.89006,1.99978,1.75883,0.71581,-0.87851,0.03868,-0.28264,1.19862,-0.46768,0.17357,0.86965,-0.97153,0.77402,-0.44062,-2.09720,0.19668,0.47870,1.88697,0.83807,-0.24845,-1.02838,0.94834,-2.02816,-0.80761,1.06862,-0.05359,-0.98992,-0.17690,-0.11656,-0.96234,0.48694,-1.71703,0.85478,0.57203,0.32085,-0.21708,0.34796,1.28834,-0.93628,-1.87495,0.87907,-1.44851,-1.25831,0.38105,-0.86430,1.73440,1.44663,1.02423,1.42556,-0.57139,0.52992,0.49173,0.11986,0.63206,0.35127,-1.21096,-0.81410,1.31511,-0.09667,-1.13552,0.06157,0.32759,0.53690,-1.48738,2.77406,1.53835,0.05689,-0.34288,1.10778,-0.01279,0.37338,0.57318,1.28763,0.69885,-0.62894,-0.28535,1.75862,-0.48158,-0.23234,1.08144,-0.43668,-0.76545,1.71313,0.32040,1.80008,-1.25861,-1.88526,-1.56583,-0.70770
