rL,id
1.13957,1
-1.04725,2
0.61457,3
-0.54543,4
0.31286,5
0.84982,6
0.37011,7
0.37310,8
0.06524,9
-0.96874,10
-0.49690,11
0.26729,12
0.80256,13
-2.09635,14
0.55112,15
-0.57670,16
-0.53982,17
-0.57531,18
-0.80445,19
2.35901,20
-0.94631,21
0.45608,22
0.44125,23
-2.33588,24
0.68686,25
0.45048,26
0.48341,27
0.37449,28
-0.64996,29
-0.94794,30
0.03693,31
0.76935,32
-0.20544,33
2.34225,34
-0.54799,35
-0.99333,36
-1.11770,37
1.71618,38
-1.16778,39
-0.63306,40
0.47186,41
1.29225,42
0.47494,43
-0.50876,44
0.21551,45
-1.08949,46
0.62510,47
-0.24780,48
0.51857,49
1.55129,50
-1.99926,51
-0.42339,52
-0.98365,53
0.02279,54
0.64034,55
0.55406,56
1.01494,57
0.45134,58
0.04742,59
-1.22740,60
-0.46855,61
0.22126,62
1.49696,63
-0.55285,64
-1.67236,65
1.57216,66
-1.24682,67
-0.74422,68
-0.42466,69
-0.20632,70
-0.30349,71
-0.27990,72
1.96199,73
0.69922,74
-0.97827,75
-1.13158,76
1.71243,77
0.44477,78
0.20461,79
-1.72868,80
-1.05402,81
1.43797,82
1.44907,83
0.09124,84
1.79712,85
0.33567,86
-1.98146,87
-1.31658,88
0.55042,89
0.73848,90
-0.71527,91
-0.20138,92
0.15067,93
-1.04999,94
0.19803,95
1.70694,96
-0.18387,97
0.09855,98
0.01613,99
-0.31031,100
