Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",-0.98075,1.09762,0.08411,-0.45044,3.21785,-0.76321,-0.24667,0.55832,1.43519,-0.24460,0.19681,-0.34231,0.32010,1.01219,-0.68743,-0.55780,0.12409,0.67225,0.23371,-0.78922,-0.89235,-1.23530,0.45673,-0.58861,-1.15732,-1.02393,-3.04430,-0.57726,-0.68420,0.34001,0.12563,-1.16794,-1.44487,0.18347,1.78578,0.21606,0.59497,0.07072,-0.38766,0.67279,-0.52426,0.21519,-2.23475,-0.19916,1.18980,0.95003,0.53956,-2.80551,0.50536,0.71100,1.22899,0.01823,-0.04769,0.19807,-0.42988,0.92263,-1.23429,-0.31351,0.52520,-1.30958,-0.06623,0.57362,1.10956,0.25450,1.43768,0.64279,1.28200,0.27083,-1.87371,0.52365,-1.23566,-0.10213,-0.45509,-0.49281,-1.00210,-1.01887,1.80245,-1.24172,1.10561,1.71710,1.39379,-1.16486,-0.52814,-1.40856,-0.51982,-1.49331,1.26033,-1.55173,-1.06805,-1.23368,-0.96383,0.45695,-0.61218,1.08296,1.66776,0.74318,0.41632,-0.09042,-0.28922,1.92309
X2,"ST.NORMAL VAR., M=0, STD=1",1.52698,0.61549,0.09471,-0.16381,2.65381,-1.71230,-1.70212,-0.40729,-0.76683,-0.41832,0.21328,0.55987,1.13623,-0.20244,-0.07244,0.29265,0.96490,1.20788,0.42065,-1.44840,-1.65993,1.98865,-0.84650,-0.18704,1.06470,-0.49874,-0.88440,-0.40017,0.04464,-0.77634,-0.01764,0.91062,-1.74888,-0.35393,0.95403,-0.81116,2.45432,0.64398,0.37699,0.24042,-0.98060,0.27180,-2.75195,-0.54418,0.79329,-0.53127,-0.35515,-0.69163,1.29908,1.35456,1.47754,-0.77341,-0.89904,-0.12728,1.52514,0.93536,-1.93059,-0.11420,-0.15083,-0.05020,0.73516,0.50298,0.31296,0.84237,1.39910,-0.46845,0.83218,-1.36451,-1.04163,1.50271,-0.78155,0.17332,0.18623,-1.57104,-0.05661,-0.09091,1.66286,-1.51676,-0.39705,-0.35733,0.30507,-2.07715,-0.44770,-0.06712,0.07136,0.19245,0.77428,-0.64257,0.63387,-1.31277,-1.18483,1.01531,-0.26474,0.04397,1.28744,0.65813,-0.55575,0.93616,-0.10289,0.97244
X3,"ST.NORMAL VAR., M=0, STD=1",0.51666,0.65260,0.14420,-0.68580,3.03745,0.03078,-0.73090,-0.33978,-1.65529,0.11878,0.42796,-0.17726,-0.04379,-0.08641,-0.60033,0.42744,-0.35393,1.71203,1.42762,-1.90952,-1.36663,-1.24714,-0.03140,0.03040,-0.44636,-1.22017,-1.89541,-0.03861,-0.34545,0.87013,-0.18106,0.50113,-1.58132,-0.01092,0.17152,-0.39316,1.91762,0.81508,0.62803,-0.54894,-1.65171,1.14340,-2.51224,0.10529,2.38874,-0.68808,-0.56968,-0.72951,0.41453,-0.52367,-0.71589,-1.20321,-0.75228,-0.88346,-0.49103,-0.00083,-0.26015,0.07095,0.39122,-0.33660,-0.42544,0.19047,0.78037,0.18609,0.86023,-0.28135,1.40064,-0.27325,-0.51075,1.25837,-1.00976,-0.56893,-1.51884,-0.26564,0.24957,-0.34385,1.19605,-2.11992,-0.22525,0.55610,0.67749,-1.79462,-0.11255,-0.09497,0.15916,0.39313,1.49345,-1.39676,-2.37214,-1.74217,0.51901,1.21115,-0.08534,0.68706,0.82192,-0.41028,-0.37866,0.03359,0.65416,1.05731
X4,"ST.NORMAL VAR., M=0, STD=1",1.46648,0.63510,-1.18195,0.98822,2.22199,-0.21620,-0.66165,1.27322,0.50255,0.39385,-0.42534,-0.23162,0.73840,0.03417,1.02159,-0.47727,0.50776,-0.34067,-0.86748,-0.90470,-1.13535,1.13434,1.00217,-0.10320,0.84068,-0.88250,-1.20339,0.04668,-0.82549,-0.70447,-0.20538,-1.01848,-1.17191,0.56769,1.38017,-0.92241,1.42006,0.22948,0.03152,-0.34081,-0.83931,0.77138,-3.17137,0.07408,1.97628,-1.45649,-0.94530,-1.36736,1.71292,1.03359,0.21583,-0.61856,-0.54565,-1.30114,0.90892,0.43020,-1.45075,-0.90551,-0.13038,0.86256,-0.95058,0.30223,1.16028,1.49869,0.48362,0.39278,0.00375,0.26955,-1.89605,0.79761,-1.23004,-0.70546,-0.77047,-1.81467,-0.87486,0.22318,1.54535,-1.95159,-0.57920,0.37218,1.32978,-1.55841,-0.43624,-2.95811,-1.48874,-0.15685,0.06159,-0.66978,-0.36802,-0.88077,-0.86491,-0.64145,-1.73059,0.23396,0.48975,0.24057,-0.41955,-0.10115,-0.15335,0.73802
X5,"ST.NORMAL VAR., M=0, STD=1",-0.17785,0.79663,0.76141,-0.37114,2.47603,-1.10777,1.10190,-0.04961,0.97190,-0.06396,-0.31848,0.23452,1.51203,-0.53113,0.23515,0.44129,-1.04931,0.18951,0.70211,-0.39431,0.10222,0.02562,0.25956,0.73022,0.19225,-0.57858,0.18310,0.79995,0.21395,1.52129,0.02845,-0.84840,-0.53492,-0.05172,0.80301,1.48332,2.62732,-0.14618,0.37802,0.85167,-1.77224,0.09643,-1.70387,0.53771,3.18463,-2.40773,-0.59821,-1.51247,1.77197,0.22473,0.04241,-1.71046,-0.08459,1.58330,-0.97011,1.26270,-0.90895,-1.32291,0.23175,-0.67255,-0.88126,-0.00532,-0.60829,0.05377,1.96796,-0.64725,1.89272,-1.83789,-2.51186,0.43196,-1.31313,0.16928,-0.55081,-0.75791,0.75829,-0.04952,0.01971,-1.60351,-0.02470,0.15964,-0.16320,-2.26457,1.00159,-0.83388,-1.08318,0.91202,0.62804,-0.62348,-0.83776,-1.17798,-0.55892,0.34638,0.13488,-0.59915,0.03231,1.27108,-0.55521,-0.26006,0.24564,1.34688
X6,"ST.NORMAL VAR., M=0, STD=1",0.08531,1.35279,-0.53066,0.27131,2.20530,-1.52286,-0.42030,0.70827,-0.09133,0.70682,0.16840,0.52189,0.19817,-0.56719,-0.74777,0.07930,0.10432,-0.03261,1.37704,-0.84408,-0.44668,-0.10979,-0.26245,-0.50479,0.14576,-0.31265,-0.84759,0.58018,-0.40416,0.36573,0.15297,-1.67644,-0.51164,0.88677,0.68588,-1.21653,1.67527,0.98046,-0.49717,-0.47171,0.10710,-1.93256,-1.49264,-1.12869,0.74210,-0.68380,-1.39696,-1.50087,1.30300,-1.30764,0.97791,-1.18401,1.37830,0.62649,1.20056,-0.29569,-1.22870,-0.74160,-0.41868,-0.00579,1.41680,1.52342,1.03962,0.43569,2.30009,1.25899,0.79501,-0.68439,-1.86857,-0.53968,-2.05649,-0.37213,0.00908,-0.94243,-0.23698,-0.08242,-0.04765,-2.52715,-0.77365,0.16492,0.43500,-2.35481,-0.46805,0.04626,0.05930,-1.28995,1.52792,0.45422,-1.26763,-2.75440,0.02102,-0.48813,-0.13334,0.91106,1.23954,-1.59263,1.35832,0.91565,0.01017,-0.16037
X7,"ST.NORMAL VAR., M=0, STD=1",-0.26629,1.15170,0.47226,0.13313,1.04480,-1.89238,-0.93562,1.82149,-0.99048,0.12683,-0.40944,-0.07775,0.84420,-0.51469,-1.37637,-1.12426,-1.43999,0.80911,0.36227,-1.10197,-0.43706,-0.73441,-0.01042,-0.13459,-0.66283,-0.74684,-0.26512,0.60139,-0.99327,-0.22877,0.46074,1.02631,-1.53679,0.06976,0.37673,0.62871,1.51618,-0.20228,-1.59912,-0.04079,-1.52826,-0.63819,-1.73139,-0.34186,0.23132,-1.09613,-0.44908,-2.60988,0.28008,-0.30844,0.47900,0.04436,-1.20423,-0.72175,1.14140,1.18711,-1.26100,-1.38419,0.22225,1.21064,1.30539,0.17536,0.58155,0.93500,0.32809,0.45612,0.51884,1.65390,0.08402,0.56344,-2.04982,-0.92264,0.11827,-0.43186,0.11850,-0.01928,1.02291,-2.03343,-0.85953,1.09373,-0.36330,-2.62011,-1.88235,-1.83968,-1.76488,-1.03726,0.51729,-0.80747,-0.39182,-1.08057,0.75691,0.27531,0.01536,-1.00832,1.80724,1.21149,0.64144,-0.54727,-0.05175,0.27283
X8,"ST.NORMAL VAR., M=0, STD=1",-0.14989,-0.56434,0.59782,0.41275,3.78313,-1.65563,-0.00219,1.38667,-0.58062,0.30476,-1.22362,0.03127,-0.64617,-0.59437,-2.25093,1.89911,0.77118,0.47209,1.79848,-0.13249,-0.67839,0.62647,-0.47197,0.12388,0.12880,-0.93026,-0.49883,-0.38333,0.65983,0.61989,1.47301,0.05718,-1.79604,-1.10806,1.82138,-0.68845,1.84993,0.42516,-0.28760,0.81228,-1.50057,-0.57802,-2.70609,0.08169,-0.23273,0.09287,-1.80995,-1.88883,0.17053,0.30592,0.76096,-0.11149,-0.86025,0.26607,0.61060,1.07226,-0.28642,-0.64301,0.24055,0.37713,1.03309,-0.37117,0.79796,0.62148,1.50772,1.45915,-0.01261,-0.96735,-0.70041,0.88312,-1.82102,-1.25530,-1.81991,-1.78181,-0.91003,0.25312,1.76804,-2.11237,0.21976,1.17200,-0.75293,-1.46525,-2.06072,-0.55390,-0.68938,-0.92195,2.11566,0.89870,-1.20257,-1.92790,-0.40584,0.09548,-0.34151,-0.61121,0.57285,-0.90252,0.06755,1.20489,-0.49069,1.38877
X9,"ST.NORMAL VAR., M=0, STD=1",1.03712,1.20678,0.85601,-0.63094,2.88492,-0.78440,-0.38590,0.09225,-1.13055,0.49247,0.51774,-1.04471,0.34377,0.26405,0.68957,0.09511,-1.07806,0.52839,0.46537,-0.16896,-0.44411,0.15724,0.30307,0.34456,-0.62820,-1.80416,-0.04433,0.19898,-0.03424,-0.68614,-0.08976,-0.94304,-2.19643,-0.99731,1.47087,0.16752,1.51816,0.02853,-0.28523,0.54166,-2.74150,0.79267,-3.02455,1.04315,0.91951,-1.57930,-1.74786,-1.72525,1.34383,0.19676,1.72690,0.04978,0.07146,-0.99949,1.95755,1.50702,-1.75091,-0.52546,0.74656,-0.81023,0.03555,-0.51217,0.46869,1.73984,0.97103,0.42197,0.75541,-0.86073,-1.38787,0.33850,-2.58429,-1.32274,-0.83961,-0.10904,0.35270,-0.16238,0.66846,-2.47666,-0.38986,-0.40376,0.59667,-1.09847,0.06577,0.23245,-1.05337,-1.13669,0.91817,-0.41095,-0.71864,-2.10946,-0.34957,0.60701,0.37425,1.18220,1.18400,-0.18481,1.24057,-0.63381,1.14506,0.59415
X10,"ST.NORMAL VAR., M=0, STD=1",1.60902,1.28570,0.07026,-0.73533,2.10997,-0.92140,-0.20236,0.23146,0.43950,0.99040,-0.96804,0.36402,0.63307,-0.14881,-0.32065,-0.68865,2.02768,0.96821,0.67164,-1.11791,-0.40797,0.34639,-0.03488,-1.16762,0.03055,-1.22759,-0.98305,0.59907,0.38210,-0.21699,-0.43546,-0.01225,-1.45105,-0.11834,1.52083,-0.45348,2.86952,-0.23580,1.08119,-0.53023,-0.80470,-0.81425,-0.70490,-0.48370,0.21076,-1.18100,-0.14677,-2.11128,-0.08883,0.80200,0.47654,-0.62259,-1.16815,-0.61448,-0.10662,-0.30708,-0.72481,-0.93345,-0.75625,-0.08405,0.26324,-0.62740,-0.00672,-0.30852,1.35346,0.16345,0.39022,-0.16206,-1.45553,-1.03784,-1.14895,-1.33127,-0.77245,-1.26240,-1.06070,0.86034,0.96053,-2.58074,-0.90553,2.35763,0.49608,-0.93846,-2.07549,-2.35131,-1.04572,1.09020,0.20236,-0.99335,-0.82625,-1.54967,-1.02949,-0.13721,-0.33994,-0.59212,1.28227,1.12462,0.47770,0.05912,0.92256,1.84448
