rL,id
0.59589,1
0.84563,2
0.05900,3
-0.42622,4
-1.22531,5
-1.43320,6
0.30297,7
-0.15954,8
0.09211,9
1.29404,10
-0.09781,11
-0.93210,12
0.48503,13
-0.39423,14
0.13857,15
-1.09255,16
1.53374,17
1.01849,18
0.12422,19
-0.62678,20
-0.33715,21
-0.40125,22
0.08331,23
-0.46278,24
-0.18217,25
1.27447,26
-0.56874,27
-0.41160,28
-0.27064,29
-1.39244,30
0.10659,31
1.08509,32
-0.25719,33
0.80211,34
1.02289,35
0.81048,36
-0.36394,37
-0.21423,38
0.85996,39
0.33724,40
0.70452,41
0.67807,42
-0.87645,43
1.85341,44
1.05360,45
0.92558,46
0.08421,47
-0.27032,48
-1.39655,49
-0.59705,50
-0.25670,51
-1.23147,52
0.34670,53
0.35002,54
-0.89312,55
-0.49255,56
-1.65603,57
1.00372,58
-0.73503,59
0.64103,60
-1.46553,61
0.20743,62
0.55223,63
-2.51226,64
-0.43777,65
1.40090,66
-1.02114,67
0.33490,68
-0.41325,69
1.01261,70
-0.16868,71
0.48871,72
-1.69575,73
-0.45459,74
-0.30573,75
2.41652,76
1.72984,77
-0.79720,78
0.02387,79
-0.70525,80
3.01629,81
1.23406,82
-1.46195,83
-0.47631,84
0.50074,85
0.23294,86
0.36990,87
-0.98918,88
1.23094,89
-0.80739,90
-0.00822,91
0.12998,92
0.23712,93
1.46320,94
1.47068,95
-0.60126,96
-0.94725,97
-1.59997,98
0.73476,99
-2.77654,100
