rL,id
0.74473,1
-0.95355,2
-1.99276,3
1.79285,4
0.62577,5
-0.84178,6
0.60073,7
0.28346,8
0.30901,9
1.00150,10
-0.18519,11
0.45803,12
1.66398,13
-0.32475,14
-0.66668,15
-0.75171,16
-1.39548,17
-1.00023,18
0.18387,19
-0.41335,20
-0.31192,21
-0.51898,22
-0.14981,23
-0.57776,24
-0.65104,25
0.22371,26
-0.11031,27
0.95282,28
-0.49571,29
1.28965,30
-0.31218,31
-0.66957,32
-0.73011,33
-0.09915,34
1.28116,35
-1.41625,36
0.54843,37
1.85673,38
-0.01356,39
0.54119,40
0.59160,41
0.52215,42
0.77253,43
-0.10866,44
0.51913,45
-2.05593,46
-0.52669,47
-1.01669,48
-0.94599,49
-1.57739,50
1.50650,51
-0.88877,52
-2.15353,53
1.03286,54
0.25138,55
0.81061,56
0.13880,57
-0.06940,58
-0.27706,59
0.56402,60
-1.38914,61
0.06280,62
-0.78632,63
-1.81009,64
0.73701,65
1.24264,66
-0.29242,67
1.92027,68
-0.83915,69
0.72615,70
1.26047,71
-0.04221,72
0.53857,73
0.16835,74
-0.19753,75
-1.89135,76
0.69594,77
0.65501,78
-0.39129,79
-0.40843,80
3.55460,81
-0.00036,82
-0.66876,83
0.16423,84
-0.81541,85
-0.49668,86
1.47370,87
-0.28716,88
0.49211,89
-0.05710,90
-1.77752,91
-0.61838,92
0.97875,93
-1.79620,94
0.32969,95
1.52526,96
0.85368,97
0.13882,98
-0.20673,99
0.38894,100
