Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",1.03595,-0.16820,2.94725,0.28588,-0.77847,0.60018,-0.61382,-0.06217,1.07226,-0.82123,2.05017,-0.82506,-1.13146,-0.24102,0.57023,0.17915,-0.45619,-0.91150,0.74258,-0.37433,0.82089,0.19206,-0.13831,0.19088,-1.60842,1.40988,-0.20206,-0.89646,-0.72617,0.21087,-0.32134,-0.07763,-1.10256,2.40866,-0.06247,-0.29240,-0.03610,-0.17000,0.04690,1.18608,-1.11507,-0.63079,2.92518,-1.53393,0.42206,0.63650,-0.05031,0.88593,-1.18184,-0.50900,0.46409,1.67379,1.22045,-0.42799,0.55320,-1.00759,-0.53754,0.42762,-0.25438,-1.41166,-1.36772,-0.41924,1.57473,-2.01200,-0.96102,0.84253,-0.03816,0.77730,0.29189,-0.57688,-0.08500,-1.00564,-1.19697,-0.65764,0.05008,-0.57191,0.40888,-0.24428,0.53655,-0.15183,2.61258,-0.51555,-0.14164,-0.60352,1.15348,-0.92452,0.09043,1.64724,1.54180,-0.83435,0.56662,1.71667,-0.23910,0.10753,-0.21371,-0.31940,0.57616,0.30162,1.20409,1.34236
X2,"ST.NORMAL VAR., M=0, STD=1",1.70669,-0.76938,2.07414,-0.91674,1.20793,-0.61024,-2.21000,0.54744,1.02887,0.26373,-0.05140,-0.74458,-0.60883,0.19051,1.26111,-0.81022,0.30830,-1.04795,1.51124,0.95236,-0.55260,0.94108,-0.35506,-1.22139,-1.62571,0.08985,1.91423,1.13189,0.34409,-0.57112,-0.42372,0.94771,-0.74015,1.41175,1.26016,0.02600,-1.41225,0.52924,-0.59356,-0.65405,-1.42477,-1.23641,1.45475,-0.69256,1.17817,1.52357,0.09263,0.50118,-1.88397,0.73946,-0.65004,1.20995,-0.04708,0.54451,0.73853,0.57571,1.53173,1.92523,0.48240,-0.92138,-0.55115,0.28612,1.54713,-1.94482,-0.67474,0.68761,2.08786,0.87464,0.51065,-0.15000,-1.52314,-0.61220,-1.25277,-0.69147,-0.43963,0.57332,-0.76989,-0.33000,0.36530,0.66030,2.47768,-1.42737,-1.59654,-0.83047,1.20767,0.94024,-1.09761,2.75389,0.07480,1.21959,0.54448,1.33683,0.60415,1.25210,-0.88619,0.32653,0.49863,0.55057,-0.54026,2.12450
X3,"ST.NORMAL VAR., M=0, STD=1",0.86280,-1.18955,2.08573,-0.56155,-1.89996,0.39620,-0.60042,1.34296,0.44529,-1.23733,1.03066,0.34360,-0.47597,1.48182,0.91224,-0.18673,-0.34606,1.25804,1.56602,-0.27752,1.05187,-0.10239,0.41219,1.15835,-0.54336,1.07762,1.44971,-0.55412,0.58022,-0.58356,-0.79348,1.23933,-0.58847,0.61957,0.03283,-0.68948,-2.69641,-0.43855,-0.97965,1.73268,1.10529,-1.14272,0.91100,-1.12885,1.21920,2.06946,0.40967,0.01261,-0.78898,0.89206,-0.58708,-0.72480,0.01444,-0.59599,-0.55248,-0.59312,-0.14114,1.08470,1.74317,0.57043,0.28660,0.14004,1.19467,-0.56384,-0.63226,-0.49193,1.03011,-0.25700,-1.17132,-0.72959,-1.58823,0.11383,-0.28289,0.18173,-0.30546,-0.91457,0.36019,-0.62733,0.18472,-1.06732,2.32279,-1.13211,-0.78619,1.50329,0.95094,-0.62767,-0.43437,0.46279,0.55068,-0.29468,0.30639,1.73706,-0.55762,0.21789,-1.26754,-0.57318,0.52929,0.31056,-0.17938,0.47685
X4,"ST.NORMAL VAR., M=0, STD=1",0.73111,0.97032,1.49749,0.37563,0.44076,1.79969,-0.28915,0.55184,0.10726,0.96604,1.49740,0.54182,-1.22484,-0.89798,0.87927,-1.04683,-0.24235,-1.18067,0.35206,-0.30941,0.75807,-0.10288,-0.65142,1.67210,-0.29762,0.32771,0.00042,-0.49725,0.00753,0.87842,0.72812,1.11691,-0.51971,1.58156,1.16408,-1.39533,0.20564,-0.63250,0.93162,0.77136,-0.92272,-1.05269,0.48498,-1.17744,0.66846,2.85917,-0.38264,0.95340,-1.56251,0.36619,-0.61066,0.86565,-1.46359,0.04511,-1.01594,0.24666,1.17332,0.82125,1.22681,-0.21881,0.47803,-0.37969,0.63442,-0.99139,-1.35736,-0.13557,0.56963,1.35993,-1.94891,-1.45270,-0.85958,-0.41402,-0.62121,-0.39097,-0.54451,-0.02122,-1.53799,1.49300,-0.66529,0.96029,2.32163,-1.23218,-1.19487,-0.26675,0.62199,-0.67241,-0.07118,1.18386,-0.84697,0.33466,1.73187,2.50073,0.59115,0.40870,1.40492,-1.47434,1.69453,0.11028,0.25136,1.41387
X5,"ST.NORMAL VAR., M=0, STD=1",2.14480,-0.56803,1.88181,-0.53230,1.63697,-0.04390,-0.93979,1.53381,0.24719,1.31676,1.40365,-0.44317,0.74123,-0.17233,0.15704,-0.43199,-0.90784,-0.83306,0.08699,-0.11924,-0.48567,0.15453,-0.67461,0.24367,-2.19766,-0.26685,0.41605,-0.21191,0.10342,0.34105,-0.58929,1.25831,-0.67609,0.13360,0.90995,-0.47281,-3.01448,0.67807,-0.20768,0.24891,0.03742,-0.62977,1.14447,-2.46509,0.62004,1.62463,-1.04739,0.59975,-0.56983,0.31563,1.18039,-0.11033,-0.67139,-0.03144,0.81772,0.33557,0.30443,-1.21373,-0.92806,-0.29173,-0.54405,-1.50071,-0.15879,-0.52561,-0.49002,0.01933,-0.09000,1.25010,0.01610,-1.07864,-0.36949,-0.24595,0.75990,0.65031,0.14926,-1.50966,-0.46908,1.23564,-0.20363,0.08858,1.46621,-1.29305,-0.32943,-0.45384,2.27666,-1.05599,-1.08465,1.91794,0.05192,0.61546,0.22019,1.06905,-1.04021,1.10004,0.25762,0.68755,1.15674,1.35517,0.68867,0.76304
X6,"ST.NORMAL VAR., M=0, STD=1",1.13283,-0.42371,1.20860,0.18423,-0.25629,0.36761,-0.52132,2.62872,0.39574,0.57203,2.46618,-0.29843,-0.57851,-0.35366,0.34296,-1.18813,-0.86749,0.33603,1.82819,-0.00299,-0.51916,1.50786,-0.69047,-0.32841,-1.13398,1.04600,0.78259,0.14832,1.01781,0.86731,-1.53737,1.41946,-0.89615,0.46764,0.81220,-0.09266,-0.79836,-0.00695,-0.30885,0.97896,-0.09885,-2.65056,2.29163,0.44064,0.36872,1.28801,0.64248,1.29087,0.03518,-1.56076,-0.98763,0.78020,-1.90166,0.00337,-0.28152,-0.19502,0.98820,1.85267,0.18720,-0.18538,-1.54004,-1.09680,0.17462,-0.20205,-2.07166,0.05730,-0.38743,-0.59806,0.16730,0.38860,0.15038,-0.92697,-0.43350,0.06380,0.28336,-0.48797,-0.64823,0.71738,0.47514,1.59594,1.56799,0.22294,-1.36163,-0.58522,0.00970,0.33176,0.42457,0.54086,-0.02770,-0.79544,0.77877,1.00373,-0.22173,0.24488,-0.78067,0.88446,-1.04681,-0.29057,1.69780,1.04218
X7,"ST.NORMAL VAR., M=0, STD=1",0.50481,0.31539,2.34708,-0.50691,-0.01937,0.29908,-1.06875,-0.77940,-0.34877,0.18420,0.71430,-0.32812,0.95818,-0.89448,1.32914,0.43872,-1.69590,-2.21586,2.24651,0.74973,1.84878,0.52474,0.55196,-0.64620,-0.75976,0.75560,0.84697,-0.19531,0.54555,-1.62945,0.55083,-0.18491,-1.31301,1.68369,-0.08007,-0.87581,-1.98778,-1.55804,-1.26233,0.31778,-0.27180,-0.69351,1.42664,-1.77318,0.98106,0.29444,0.17980,-0.29805,-0.68288,1.76472,0.14057,0.68030,-0.24283,0.14965,0.15538,-1.47309,-0.94170,0.99399,1.61330,-0.19199,-0.24356,0.63695,0.37876,-1.44037,-0.97895,0.26744,-0.79243,0.90323,-0.26231,0.72664,-1.53158,-2.23279,0.07667,0.11966,-1.04833,-0.45542,-0.30471,-0.67662,-1.32421,-0.92472,2.59337,-0.71486,-1.97814,-0.36470,0.52499,-0.49020,0.68776,2.12112,-0.37006,0.09364,0.58249,1.25402,-0.76784,0.45235,-0.81384,0.41193,-0.17695,-0.07947,-0.76655,0.17759
X8,"ST.NORMAL VAR., M=0, STD=1",0.87310,0.56724,2.53320,-0.82527,1.08345,-0.51512,-0.08259,-0.07515,1.46673,-0.17134,1.66972,0.11446,-0.33327,-0.22435,0.90414,0.43712,-1.50255,0.18826,-0.20095,-0.60873,1.21505,1.01135,-0.43755,-0.78943,-0.75824,-0.28882,0.85161,-0.19300,0.22078,-0.37898,-1.75364,0.62501,-1.07917,1.42512,-0.23804,-0.54913,-1.07273,-0.91958,-0.18621,0.72724,0.68603,-0.97213,0.90129,-0.16501,1.09214,1.68566,0.99168,1.51535,-0.49351,0.41981,-0.12122,1.53398,-1.30329,-0.01944,0.06414,-0.48415,-0.44196,1.05301,-0.46796,-0.45482,-0.80110,0.64583,1.38490,-0.85727,-0.53391,0.35402,1.00756,0.75470,-0.57448,-1.42071,-0.81326,0.63063,-0.99128,-0.43762,-0.15804,0.85669,-0.70686,-1.98270,0.42816,-1.41697,1.14936,-0.60044,-1.56458,0.81146,1.09886,0.36697,0.81571,1.73595,0.30898,0.41916,-0.51579,1.18276,-0.48947,-0.49543,0.28893,-0.25234,1.30365,0.84329,0.02807,0.98016
X9,"ST.NORMAL VAR., M=0, STD=1",0.57304,-0.25371,1.68613,0.75423,-0.19924,-2.13086,0.52887,0.24461,1.23292,-0.16035,1.84100,-0.30803,-0.17305,-1.02538,1.24371,-1.29116,0.19670,0.04258,0.57979,0.32980,0.99189,0.31674,-1.29733,0.78676,-2.45749,-0.08764,0.87360,-0.02444,0.00695,0.31632,-0.77144,1.72189,-1.88350,1.04324,0.39033,-0.73069,-1.92417,-0.86992,-0.38910,0.46096,-0.67080,-0.59979,0.11435,-1.96114,-0.10823,0.80625,-0.48660,-0.18574,-0.13092,0.50567,-0.55243,-0.83599,-0.70242,-0.24563,-0.05890,-0.58821,1.48519,2.51104,1.32050,0.26467,-0.05562,0.50926,1.18421,-0.88874,-1.92490,-2.03987,1.08329,1.28764,0.26267,-0.79297,0.50157,-1.18947,-0.60128,-0.94870,0.53716,0.07055,-0.85725,-0.66447,0.82101,0.11278,1.85895,-1.26223,-1.52061,-0.15830,-0.57296,-1.48350,0.84226,0.80460,-0.38811,0.20489,1.06063,1.18172,-0.24752,0.18920,-0.53438,-0.92261,1.48229,0.11706,-0.55109,0.87599
X10,"ST.NORMAL VAR., M=0, STD=1",1.10536,-0.38382,1.42158,0.09647,-0.42378,0.88237,-0.49897,0.28515,-0.00736,0.79832,0.93700,-1.53556,-0.59087,0.57247,1.26312,0.03811,-1.10109,-1.07749,0.80847,-0.66825,1.52449,0.64291,-0.35400,-2.02617,-1.06434,1.84240,-0.61687,0.04003,1.05798,-0.93249,-0.77471,-0.51560,-1.86301,0.75447,1.48992,0.60887,-0.25276,-2.04809,-1.23911,0.57153,-0.55509,0.41328,1.83683,-1.47968,-0.83342,1.95030,-1.41621,-0.15749,-1.55952,1.40274,-0.43296,0.08937,-0.50723,0.74493,0.59271,-0.31629,0.21832,1.07185,-0.60362,-0.68404,-0.56305,0.14121,1.30927,-0.35037,-1.04214,0.12403,0.37620,-0.26843,-0.93509,-1.09291,-0.41673,-0.21060,-1.20873,-1.40683,0.23081,-0.43040,-0.61273,-0.01117,-1.06610,0.24162,1.15391,-1.15962,-0.75071,-0.06381,0.49412,-0.38627,0.21354,1.32065,1.13158,0.24333,0.05247,1.01371,0.16592,0.66262,-1.20134,-1.68666,0.12650,1.50618,1.26329,1.17673
