rL,id
-1.45256,1
0.00027,2
1.64623,3
-0.36967,4
0.82313,5
0.47559,6
0.35885,7
-0.38571,8
-0.21466,9
-1.60861,10
0.28638,11
-0.29145,12
-0.19034,13
-1.48229,14
0.80875,15
0.71758,16
-0.59232,17
-0.76551,18
-0.20192,19
-0.90896,20
-0.16171,21
0.50242,22
-0.00203,23
-2.06659,24
-0.40310,25
0.41160,26
-1.11480,27
0.12743,28
0.89931,29
-1.63462,30
1.86560,31
-1.32643,32
-0.59466,33
1.07064,34
0.52325,35
0.37225,36
-1.45048,37
-1.87543,38
-0.08730,39
0.52007,40
1.29029,41
-0.30484,42
-1.12664,43
1.63301,44
1.29700,45
1.93190,46
-0.56788,47
-0.76994,48
0.29850,49
1.52464,50
-1.32876,51
0.06927,52
0.72650,53
0.13573,54
0.56200,55
-0.87128,56
0.20463,57
0.24991,58
1.12668,59
1.02044,60
1.47878,61
-0.00046,62
-1.29488,63
1.28686,64
1.30214,65
1.77094,66
1.43229,67
-1.25915,68
1.19263,69
-0.79149,70
1.16739,71
0.54902,72
-1.43455,73
0.58068,74
-1.60978,75
0.90486,76
-2.05363,77
0.92487,78
0.05993,79
-0.97480,80
1.66968,81
0.42066,82
-0.33874,83
-1.07525,84
0.71499,85
-0.47797,86
-0.45197,87
0.41166,88
1.05514,89
-0.26485,90
-0.41162,91
0.82452,92
-0.64193,93
-0.49094,94
0.01051,95
-0.31673,96
-1.00596,97
0.29510,98
-1.44119,99
-1.04615,100
