rL,id
2.23817,1
-1.27206,2
0.35670,3
-0.62471,4
2.02468,5
0.56364,6
0.64848,7
-0.10974,8
0.11807,9
-1.08330,10
0.25744,11
0.91368,12
1.23932,13
-2.18262,14
0.54540,15
-1.15366,16
-0.82639,17
2.17654,18
-0.20253,19
0.31908,20
-0.02250,21
0.29020,22
-0.03906,23
-1.99007,24
-0.07553,25
0.00075,26
1.02499,27
-0.87973,28
-0.19682,29
-1.44668,30
-0.93662,31
-0.22507,32
-0.39718,33
-0.95692,34
0.06342,35
-0.86032,36
0.27964,37
-0.45124,38
-0.51846,39
0.44905,40
0.37810,41
-1.13500,42
2.45495,43
-0.32724,44
0.48922,45
0.31138,46
0.00260,47
0.82300,48
0.67188,49
-2.47473,50
-0.14269,51
-0.47436,52
0.17874,53
-0.99670,54
-1.18361,55
-2.31551,56
-0.49463,57
1.82559,58
-0.61627,59
-1.08828,60
-0.26737,61
-0.02245,62
-1.43544,63
1.62259,64
-0.02362,65
-0.36172,66
-0.34623,67
1.22249,68
-0.88864,69
0.47950,70
1.26746,71
-0.49488,72
1.36411,73
0.09689,74
0.03308,75
0.51119,76
-0.09528,77
1.35482,78
0.07395,79
2.19265,80
-1.87697,81
0.59568,82
-1.49949,83
0.12909,84
-0.24637,85
-0.01572,86
0.89967,87
0.71602,88
-0.06388,89
0.76008,90
1.05923,91
-0.39688,92
-0.25348,93
0.71750,94
0.15770,95
-1.28431,96
-0.36495,97
1.08774,98
0.67818,99
-0.02641,100
