rL,id
0.92801,1
-0.51273,2
0.14634,3
1.07218,4
-1.20792,5
-0.12427,6
-0.71643,7
0.09187,8
-0.10472,9
-1.99536,10
-0.77183,11
0.99586,12
1.04141,13
0.93326,14
-0.28185,15
-0.49742,16
0.15054,17
0.85260,18
0.17766,19
1.14079,20
-0.20600,21
-1.53189,22
-0.43027,23
0.13976,24
-0.47141,25
-0.06277,26
-0.74710,27
-1.19783,28
0.64121,29
-2.31151,30
0.22145,31
2.14418,32
0.06962,33
-0.13006,34
-0.75127,35
2.30113,36
-0.43075,37
-0.38239,38
-0.74105,39
-0.81604,40
-0.16307,41
0.76164,42
-0.39517,43
-0.03687,44
-1.47022,45
-1.67580,46
0.04168,47
1.04676,48
-0.52395,49
0.11112,50
0.90941,51
-0.30011,52
0.51463,53
0.34338,54
0.47821,55
0.57513,56
1.51188,57
-0.44208,58
0.44899,59
0.51464,60
0.40335,61
0.27899,62
-0.08275,63
-0.50396,64
0.27485,65
-2.55493,66
1.39429,67
0.49435,68
0.64606,69
1.68654,70
0.91691,71
1.08884,72
-2.47286,73
-2.40761,74
0.92681,75
-1.43709,76
0.54306,77
-0.23653,78
0.07883,79
-0.96537,80
0.05590,81
-1.01341,82
-0.08492,83
0.08543,84
1.53620,85
0.27952,86
0.79787,87
-1.09436,88
-0.54663,89
0.76999,90
1.58209,91
-0.38200,92
-1.28137,93
-0.12170,94
-0.16407,95
0.05258,96
-1.53466,97
1.24320,98
0.75915,99
2.11420,100
