rL,id
1.81678,1
-0.88881,2
2.43668,3
-0.22443,4
1.07049,5
-0.08664,6
-0.67131,7
0.03080,8
0.04672,9
0.39651,10
0.18681,11
0.00513,12
-0.51956,13
-0.41761,14
0.52700,15
0.45692,16
-0.60006,17
-0.96953,18
0.32819,19
-0.60641,20
0.37186,21
-0.16000,22
0.23836,23
-0.31815,24
-0.27454,25
0.43606,26
1.89407,27
-1.47743,28
0.13757,29
-0.78524,30
-0.16707,31
1.42598,32
-0.30228,33
1.11152,34
0.44546,35
-0.42824,36
-1.13694,37
-0.94071,38
-1.51755,39
-0.75278,40
-0.23884,41
-0.84148,42
1.62578,43
-1.32921,44
-1.06037,45
1.65438,46
-0.37580,47
0.76856,48
-0.46527,49
1.42535,50
-0.55756,51
2.15249,52
-0.31270,53
0.17528,54
-1.02451,55
0.01020,56
0.58205,57
1.35223,58
0.51266,59
-0.57349,60
-1.02675,61
0.08752,62
1.15635,63
-2.28177,64
-1.32784,65
0.28716,66
0.37677,67
0.36221,68
0.61139,69
-0.50368,70
-1.68221,71
-1.22568,72
-1.06873,73
-1.68510,74
-0.55123,75
-0.85110,76
-0.82688,77
1.10874,78
0.17461,79
1.13684,80
2.69411,81
-0.93820,82
-1.95454,83
-0.61265,84
2.06112,85
-0.14475,86
-0.20829,87
0.94504,88
1.38475,89
-0.68567,90
0.72689,91
0.60447,92
-0.86831,93
-0.19768,94
0.17581,95
0.55091,96
-0.49201,97
-0.28758,98
-0.19225,99
1.57084,100
