rL,id
0.15887,1
0.98817,2
-1.52143,3
1.01478,4
0.52993,5
0.62670,6
-0.77357,7
-0.27471,8
0.31769,9
-1.34431,10
-0.02531,11
-0.51226,12
-0.15820,13
-1.35177,14
0.42114,15
-0.68930,16
1.60947,17
1.13201,18
1.19432,19
-0.00721,20
-0.42855,21
0.46246,22
0.22998,23
-0.83085,24
0.17066,25
0.94646,26
-0.08455,27
-1.09038,28
-0.63975,29
-2.48507,30
-0.41677,31
0.72316,32
-0.44486,33
1.12928,34
-0.43783,35
0.77029,36
-0.44792,37
1.27288,38
-0.32524,39
0.41724,40
1.03511,41
1.15536,42
-0.32825,43
0.21683,44
-1.36165,45
0.91020,46
-0.76739,47
-1.08018,48
1.76078,49
0.41514,50
-0.46627,51
1.59835,52
-0.01000,53
0.57309,54
0.48899,55
-1.81416,56
0.26344,57
1.43011,58
0.23950,59
-0.55343,60
-0.17970,61
-0.30772,62
2.60555,63
-0.23032,64
0.92246,65
0.04794,66
0.01369,67
1.02409,68
-0.64249,69
0.34620,70
-1.63020,71
1.03659,72
-1.83724,73
-0.71005,74
-0.91605,75
2.63245,76
1.15208,77
-1.54113,78
-0.06963,79
-0.68806,80
-0.58970,81
-2.07353,82
1.59375,83
0.53920,84
0.27027,85
-0.35509,86
0.70211,87
0.72167,88
-1.15447,89
0.23121,90
-0.51753,91
0.78856,92
-1.23439,93
-0.19426,94
-0.24293,95
-2.38180,96
-0.17303,97
0.08539,98
0.61264,99
-1.18772,100
