rL,id
0.86977,1
0.32639,2
0.31613,3
-1.79242,4
-1.48669,5
1.09034,6
-0.82501,7
0.31265,8
0.20972,9
0.16257,10
-0.17278,11
-0.81805,12
0.61836,13
-0.91451,14
-0.93271,15
-0.36215,16
1.04899,17
0.49766,18
0.06721,19
-0.49053,20
0.26979,21
-0.40482,22
-0.30238,23
-1.11205,24
-0.54239,25
0.18581,26
-2.32505,27
0.93385,28
-0.25452,29
0.05949,30
-0.30787,31
1.44761,32
-0.45954,33
-0.29061,34
-0.39983,35
1.41234,36
-0.37001,37
-2.14206,38
0.93516,39
-0.43993,40
0.32263,41
-1.35275,42
-1.96272,43
0.92016,44
-1.16341,45
-1.06467,46
0.55368,47
-0.32523,48
-0.84467,49
1.31002,50
-0.47594,51
2.79387,52
-0.43074,53
-0.76778,54
0.24084,55
1.51319,56
-0.24436,57
0.23903,58
-0.01066,59
1.54653,60
-1.36376,61
-0.59280,62
1.14671,63
0.81290,64
-0.53379,65
-2.59461,66
0.50600,67
-0.12958,68
-1.13827,69
1.45035,70
-0.28204,71
0.32438,72
-0.77098,73
-0.34053,74
0.72840,75
-0.12239,76
-0.07457,77
0.37924,78
-0.19415,79
0.96288,80
0.68785,81
1.33548,82
0.77403,83
0.55287,84
-0.47071,85
-1.17364,86
0.09910,87
0.08971,88
1.78355,89
0.76124,90
0.02423,91
0.41438,92
1.09283,93
-0.02551,94
-0.28104,95
2.73507,96
0.69169,97
1.04609,98
-0.47358,99
-2.25199,100
