rL,id
1.15439,1
-1.77208,2
1.35545,3
-0.88073,4
-1.43712,5
0.28175,6
-0.17791,7
0.35107,8
-0.88878,9
0.65619,10
-0.22290,11
0.89308,12
0.72940,13
-0.26519,14
-0.56925,15
0.99702,16
-1.25625,17
0.88563,18
0.01906,19
-1.95784,20
-0.32631,21
-0.36466,22
-0.42266,23
-0.82243,24
-0.95772,25
-0.39077,26
0.55792,27
-0.56924,28
-0.81168,29
1.37653,30
0.19624,31
-0.97894,32
-0.42213,33
-0.24912,34
-0.40359,35
-0.16266,36
0.13416,37
0.29557,38
-1.17692,39
0.49702,40
-1.16939,41
-0.27275,42
0.96696,43
-1.30890,44
-0.44543,45
1.16167,46
-0.64988,47
-0.17922,48
1.09033,49
0.07891,50
2.08990,51
0.69766,52
1.01931,53
0.88642,54
-0.29307,55
0.99241,56
0.31947,57
-0.59757,58
0.05056,59
-0.40802,60
-1.08848,61
0.05367,62
-2.69347,63
1.08455,64
-0.87012,65
2.54089,66
2.05598,67
0.91232,68
1.56287,69
-0.40575,70
-1.62839,71
-0.23181,72
-1.88874,73
-1.38527,74
2.16531,75
1.05143,76
-1.52903,77
-0.45562,78
-0.13178,79
1.33142,80
0.34902,81
0.77899,82
1.02492,83
0.66680,84
0.41528,85
-0.21794,86
1.20056,87
-1.15592,88
-1.01016,89
0.56768,90
-0.65642,91
-0.64242,92
-1.08767,93
0.63079,94
0.06692,95
1.14851,96
-0.24953,97
1.37147,98
-0.22473,99
-0.34907,100
