rL,id
-1.29130,1
-0.15303,2
1.65891,3
-1.86391,4
-0.69224,5
-1.28068,6
-0.68235,7
0.96366,8
0.09098,9
1.08708,10
0.10192,11
0.32022,12
-0.46544,13
-0.02187,14
-0.29023,15
0.80792,16
0.75539,17
-0.23289,18
0.28004,19
-1.87674,20
0.61634,21
-0.55802,22
-0.20516,23
0.61409,24
-0.26406,25
-0.49580,26
-0.81640,27
-1.13727,28
0.68145,29
-0.54238,30
-0.07247,31
-2.69106,32
-0.14300,33
-0.78627,34
-0.35831,35
0.02935,36
1.01203,37
2.43323,38
0.71693,39
0.24832,40
0.45158,41
-0.87226,42
2.47210,43
1.78280,44
0.70594,45
0.80887,46
0.10073,47
-0.40811,48
0.11666,49
1.33258,50
-0.75773,51
2.07726,52
0.05389,53
0.24868,54
1.03994,55
-0.86499,56
-0.56680,57
0.10944,58
1.08086,59
-0.45204,60
-0.41323,61
0.33840,62
1.16965,63
-1.02281,64
0.56730,65
0.02716,66
-0.02557,67
-1.11716,68
0.52045,69
2.05783,70
-1.28953,71
-1.92955,72
0.81607,73
0.10326,74
2.04472,75
-0.94690,76
-1.67603,77
0.61099,78
-0.26715,79
-0.46426,80
-1.02522,81
0.42480,82
-0.57805,83
-0.49359,84
0.29300,85
-0.26088,86
-0.21048,87
-1.44484,88
1.13169,89
0.34356,90
-0.84731,91
0.20259,92
1.95641,93
-1.25131,94
-0.13178,95
-1.41398,96
0.89033,97
-0.04283,98
0.57073,99
-1.17284,100
