Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.00457,-1.53854,0.32762,1.07579,0.50602,0.16137,-0.57424,1.51288,1.08728,-0.62851,-0.19919,0.73729,1.18279,1.02672,0.48093,-0.35509,-0.97714,-0.66614,-0.33913,0.23023,0.87958,-0.08379,0.16383,-0.22188,0.62479,-0.91592,0.26075,-0.09057,-0.70098,1.32380,0.04768,-0.09682,-2.04280,-1.14428,2.42409,-0.31060,-0.37140,0.45830,-0.97040,-0.11973,-1.96243,0.80798,0.37007,-0.36413,-0.19851,0.19131,0.03589,-0.98194,-0.63057,-0.86708,0.99920,1.93115,-0.22332,0.00002,1.66453,-0.18906,-0.26092,-1.03340,0.78257,0.33838,0.06996,0.08157,-0.99556,-0.15968,0.16222,-0.02618,0.71753,-1.90245,-1.47724,0.53726,0.55905,0.87978,-0.23667,-0.49592,0.06957,-2.25321,-0.00025,1.32924,0.40300,-0.96282,-0.24155,-0.70716,-1.23892,-1.42499,-1.03313,-0.61554,0.00932,0.05521,-1.17453,-1.31571,-1.37682,-1.04650,1.46001,0.68414,0.22808,-0.09218,0.26101,0.09375,-1.95938,-1.35950
X2,"ST.NORMAL VAR., M=0, STD=1",2.50717,0.22337,-0.16005,-0.86958,-1.37446,-0.17391,-0.39325,2.44717,1.12492,0.63553,-0.57396,0.14719,-0.15419,-0.11936,-0.31793,-1.22811,-1.46044,0.16747,-0.79204,0.99496,0.86613,-1.18579,0.24041,1.12304,2.66977,-0.66995,-0.42312,0.26223,-1.58201,0.11784,-0.22207,-0.68818,-0.34110,1.02514,1.72145,1.11093,-1.10113,0.30982,-0.72732,0.90365,-0.07117,-0.82110,0.25025,-0.10386,-0.04300,-1.53814,-1.69650,-1.81464,-1.47022,-0.33271,-0.48329,1.53490,0.29642,-0.18394,0.73413,-0.31908,1.46141,-1.16812,0.35183,0.07210,-1.06620,-0.31301,-1.15671,-1.09231,-0.05119,0.20053,0.99364,-1.82219,-0.07319,-0.27455,-0.15033,1.02471,-0.58374,-1.00231,0.73165,0.41146,1.46335,-0.18356,0.02317,-0.61307,1.04585,-1.16528,-0.99370,-0.68904,-0.69878,-0.29401,-1.28793,0.42983,-1.46111,-0.82207,0.41206,-1.29646,-0.81975,0.84154,-0.30736,-0.62004,0.39854,-0.53052,0.80279,0.01972
X3,"ST.NORMAL VAR., M=0, STD=1",0.65268,0.83434,0.63726,-0.02659,-0.12008,-0.71731,-2.13239,2.29836,0.46921,0.43085,-0.60960,0.59646,-0.21040,1.02320,-0.88497,-0.98352,-0.95211,0.68268,-1.00075,0.48529,1.16813,1.27975,-0.31567,0.89888,1.17861,-0.43398,0.50495,0.39329,0.38811,-0.08293,-1.68945,-0.30149,-0.68324,0.25517,1.52023,1.24334,-0.75153,-1.45943,-0.44375,-0.75304,0.31812,-0.41464,0.92786,-0.67361,-0.04667,-0.60710,-0.94238,-0.78285,-0.30358,-0.06194,0.94335,0.83459,-1.86196,1.67983,0.57132,-1.08095,-0.81690,-1.96174,-1.83105,1.03685,0.19021,-0.36435,-0.26339,-1.75396,0.55042,0.46496,-1.24660,0.34099,-0.87428,0.79137,0.60224,1.17523,0.82509,0.09609,0.33809,-1.20666,0.37223,-0.73673,0.37236,-1.09994,-1.22428,-1.93663,-0.94640,-0.22967,-0.90899,-0.05759,-0.77214,0.58403,-1.31255,0.74197,-0.98707,-1.30622,0.43749,-0.05625,0.18784,-0.17440,0.50379,-0.29315,-0.49053,-1.30211
X4,"ST.NORMAL VAR., M=0, STD=1",1.60314,-0.52864,-0.52751,0.24025,-0.83664,-0.28814,-2.38818,1.13702,0.72012,0.29394,0.00746,1.54823,-0.62019,0.94382,-1.55722,-2.26984,-0.78285,1.27272,-0.74906,1.16207,0.47759,0.32676,0.04634,0.34315,2.62723,-0.30857,0.04028,-1.85702,-0.41982,-0.12917,-0.80003,0.49641,-0.05740,0.27438,1.94187,0.63154,-0.42140,0.37204,0.09677,0.03284,1.28436,-1.51105,1.61309,-0.99817,0.18099,-0.45314,-0.97733,-0.96799,-0.75244,-0.32923,0.19332,0.50577,-0.20382,-0.25311,1.54475,-1.84609,0.61463,-2.96708,0.09601,-1.16498,-0.33554,-0.76454,-0.52728,-1.13375,-0.66857,-0.26149,0.25383,-0.06784,-1.35202,-1.03901,1.30370,-1.38517,0.95043,0.14008,0.00014,-0.17276,0.61269,0.99905,0.84112,-0.57661,0.67698,-1.79534,-0.12332,0.20330,-1.36935,0.52375,-0.42398,2.12160,-0.31003,-1.15960,0.02457,-0.66686,1.53105,1.56193,-1.40390,-0.04474,0.68691,0.33312,-0.80356,-0.00502
X5,"ST.NORMAL VAR., M=0, STD=1",0.45297,-0.96597,-0.75577,0.85758,-1.01359,-1.02881,-0.94996,2.40838,0.22013,0.73681,-0.09585,0.66116,0.25012,0.40637,-0.33285,-0.93718,0.06888,-0.20353,-0.21410,1.73215,1.21752,0.27617,0.39403,0.28403,1.73814,0.45644,-0.94906,0.48490,-0.49650,0.94884,-1.82761,-1.28224,-0.10373,-1.32386,2.25890,0.54351,-0.51016,-0.13493,-0.94998,0.02591,0.58473,-0.20290,0.00036,-0.68673,0.36694,-0.61410,0.20135,-1.92305,-1.13273,0.42451,0.47607,0.92450,-1.12763,0.67686,2.40827,-0.35248,0.37166,-3.20635,1.57141,-0.34710,-0.90765,-1.03089,-0.78773,-0.75710,-0.10048,1.00416,0.34557,-1.60096,-1.29426,-0.89323,0.08454,-0.73646,-0.28973,-1.08866,0.67862,-0.55789,1.63155,1.46170,0.66047,0.18785,-0.84634,-1.31031,-0.26552,-0.34695,-0.54898,0.79773,-0.10798,-0.23566,-0.86643,0.35575,0.88514,-0.96454,0.20169,1.51729,-0.68579,-0.56934,0.74189,-1.86765,0.87822,-0.53765
X6,"ST.NORMAL VAR., M=0, STD=1",1.60195,-0.72259,1.45932,1.37219,-1.01228,-0.56855,-0.05241,1.85365,0.65989,0.21812,0.33084,1.15952,0.05177,-1.36845,-0.01668,-1.33927,-0.11125,-0.23086,-0.97609,1.43442,1.59842,-0.74628,-0.22465,-0.20611,0.39340,1.13846,0.45487,-0.21126,-0.69295,-0.09537,-1.67069,0.76190,0.59871,-0.05069,0.61204,1.52194,-0.68627,0.31284,-0.93694,-0.86424,-0.02267,-2.11715,1.46724,-0.38905,0.06326,-0.30266,-0.47430,-1.21202,-0.21327,0.72847,0.15365,0.90337,-0.42109,0.38144,2.09660,1.00003,0.75115,-1.03471,-0.99814,0.05110,-0.67252,-0.57450,-0.16994,-1.65412,-0.07877,1.21059,-0.18322,-0.03440,-1.15465,0.82813,0.64596,-1.08282,-0.91447,1.05925,0.23269,-0.77195,1.59456,0.93112,1.10613,-0.37566,-0.67979,-1.85219,-1.18059,-2.05267,-0.75664,-0.29123,1.11781,0.46468,-0.27962,-0.05857,0.42031,-0.36197,0.95419,1.51881,-0.15666,-0.65684,-0.13179,-0.58754,-0.72488,0.45033
X7,"ST.NORMAL VAR., M=0, STD=1",0.72603,0.77575,-1.34642,0.94612,-1.51002,-0.26765,-1.95785,1.29277,1.13075,0.96974,0.72272,0.52455,0.59257,-1.17037,-1.65873,-0.26886,-1.98303,1.63022,0.02036,0.45604,0.04583,-0.60248,-0.15586,-0.72426,0.73237,-0.12896,0.17677,0.03708,0.15134,0.94067,-0.34183,-0.25850,-1.26684,0.42004,0.18293,1.00430,-1.28342,-1.31084,-0.61633,-1.44692,0.01392,-0.39230,0.97414,-0.08691,0.01532,0.57913,-0.94862,-0.29442,0.33630,0.19637,1.11613,-0.05037,-1.63289,0.27061,1.27080,-0.26794,0.84988,-1.30989,1.10796,-0.53216,-1.34298,0.65111,0.26869,-1.86810,2.13843,-0.02649,0.05075,0.07674,-0.88559,1.10727,0.30726,-0.16160,0.83852,0.15144,0.52010,-2.11566,0.78208,0.20345,0.79889,-0.98315,0.29700,-2.31891,-1.01855,-0.83194,-0.12743,0.38629,-0.36152,0.93961,-1.26524,-0.94979,1.30720,0.65385,0.08300,1.97630,-1.56038,0.68687,0.01076,0.32234,-1.63434,-0.29122
X8,"ST.NORMAL VAR., M=0, STD=1",0.17184,-0.42770,-0.48780,0.05287,0.20934,-0.51572,-1.70132,1.50992,0.20124,1.30190,0.24725,0.46204,0.53540,0.31062,0.09460,-1.16114,-0.47396,2.66343,-1.13177,1.23866,1.16928,-0.56416,-0.99919,0.00985,0.61541,1.22660,-0.28969,-0.38087,0.04005,-0.27052,-0.58796,-0.56999,-0.17656,-1.04507,2.48860,1.55612,-0.98662,-1.04155,-0.59856,-0.23287,0.04021,0.21506,0.27165,-1.25845,0.50103,-0.88864,-0.09990,-1.77022,-1.29620,-1.42688,0.47717,1.36810,-0.26731,-0.53222,0.64138,-0.50686,1.89683,-2.53312,-0.61298,0.23523,0.82861,-0.08776,-1.23203,-1.52561,0.84137,0.73803,-1.25158,-0.81631,-0.69304,0.78749,0.96425,0.59109,-0.32845,0.00055,1.20264,-1.52019,0.84498,-0.72592,2.02520,-2.22179,-0.78711,-2.63631,-0.78082,-0.62828,-1.33539,0.07570,0.27183,0.83333,0.15807,-0.64082,-0.32712,-0.40849,0.37387,2.58605,-1.16822,-1.77930,1.53010,-0.03418,-0.01389,-0.68937
X9,"ST.NORMAL VAR., M=0, STD=1",0.85934,-0.90498,0.53760,-0.69269,-0.78812,-0.52565,-1.37091,2.41284,-1.04294,-0.18597,-0.47229,0.97529,-0.64390,0.55780,-0.33489,-0.38048,-1.49139,0.74060,-1.72599,-0.69147,0.25695,-1.38042,0.87166,0.38390,0.35859,-0.15100,-0.81353,-1.21595,0.18225,0.36372,-2.95519,-0.97597,-1.66372,0.30560,2.38715,0.70934,-0.28322,-0.68375,-0.78953,-0.12536,0.10916,-1.01650,-0.15479,-1.58141,-0.47437,0.07565,-0.87914,-1.17894,-0.05032,0.49167,0.38020,0.27707,-0.27691,-0.20311,1.61305,0.40029,1.86632,-1.30610,0.67592,-0.03935,0.18007,0.02992,-0.35761,-0.76416,-0.54850,0.16007,-1.34878,-1.05132,0.44171,1.28669,0.40618,-0.56761,0.82501,-0.88753,1.77361,-0.11812,1.05231,0.69896,-1.03206,-0.83007,0.06490,-0.75926,-0.62955,-1.47698,-2.14428,0.97443,-0.91593,-0.10008,-1.06335,-0.58024,-0.12073,-1.33257,0.90626,0.46097,0.12302,-0.28555,0.54871,0.50081,-0.87581,-0.16573
X10,"ST.NORMAL VAR., M=0, STD=1",1.97506,0.01390,0.28259,-0.84709,-1.04954,2.03912,-0.04189,1.51301,0.87558,-1.28701,-0.43005,0.84581,-0.43275,-0.50903,-2.08556,-0.69400,-1.39345,-0.08536,-1.74796,1.02767,0.82559,-0.90244,-1.31368,0.06911,-0.67423,-1.24244,0.65593,-0.84633,-0.15093,-0.17976,-1.04101,-1.01358,-1.45150,-0.05894,1.00480,-0.17785,-1.56564,-0.70108,-1.10025,-0.44078,-1.34464,-0.72725,-0.02663,-0.55899,-0.84426,-0.49798,0.91436,-1.64040,-1.18914,0.89369,0.03360,0.66749,-0.56085,0.46164,1.11465,0.21254,1.91979,-2.00883,0.65811,0.13218,-0.02888,1.15332,0.40234,-0.39649,-0.26929,0.07964,-0.11961,-1.10760,-0.10544,0.75494,1.08502,0.89359,0.18175,0.39892,1.28258,-1.61754,0.68656,-0.16233,0.66957,-0.20391,-0.61238,-0.23018,-0.08217,-1.39292,-1.74526,-0.52593,-0.32949,0.83904,0.28078,-0.71483,0.09071,-1.30897,-0.34309,0.79807,-1.32316,-2.01722,0.51284,0.43063,-0.70019,0.38580
