Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.77891,1.30322,-0.74634,2.39293,-0.15159,0.06760,-0.86345,0.19202,1.78040,1.19028,1.44520,-1.99545,1.11453,1.06615,-0.65346,-2.76861,-1.82103,0.20380,0.92012,-1.56076,-0.87336,-0.33007,0.22681,0.13922,-0.20072,-0.15996,0.70944,-0.83844,-0.00987,-0.98637,0.29457,2.21168,0.31954,2.08018,-2.31980,-0.81942,-1.18590,0.28471,0.29343,1.12099,-0.62904,-0.62497,-2.23643,-1.27666,1.33920,-0.17162,-0.95259,0.24113,-1.98671,0.24506,1.03666,0.29013,-1.90765,0.79124,-1.07354,0.68692,-0.86518,-1.11015,-0.76892,0.45097,-0.88726,-0.86062,-0.53350,1.56915,-1.34275,-1.07872,-0.46572,0.67964,1.02706,-0.05138,-1.03676,-2.54881,-1.60309,-1.60238,-1.18252,0.48369,0.32216,-0.24346,-0.11479,-1.30763,-0.25479,0.14512,1.08476,0.13724,0.32821,-0.68936,0.34277,1.19188,0.18580,0.70505,0.42292,1.96064,-0.62824,0.52721,-0.71011,-1.31028,1.14811,-0.20824,0.91858,0.33592
X2,"ST.NORMAL VAR., M=0, STD=1",-0.22219,1.69066,0.65007,2.67800,0.66323,0.33916,1.40014,-0.09428,-0.89662,2.29623,0.19818,-1.61587,-0.16135,1.46513,-0.10955,-1.62485,-1.91503,0.50133,1.08860,-2.46875,0.32591,0.66160,0.96405,-0.09283,1.07792,0.48054,0.52212,-0.85827,0.18162,-0.44212,1.18266,0.41685,0.34665,0.33308,-0.70532,-0.76943,-0.30714,0.09826,0.32809,1.13550,-0.12809,-0.17916,-0.54818,-0.34618,1.34163,0.85936,1.14371,0.31947,-0.73887,-0.33527,1.71808,0.90022,-2.00075,0.42801,-0.73861,0.48156,-1.16758,0.00417,0.26820,0.41001,-1.26220,-0.58256,-0.47149,1.75246,-0.23714,1.04503,0.59560,-0.21725,-0.32767,0.21702,0.45380,-0.86898,1.87619,-1.33408,0.82411,0.51518,-0.66783,0.55117,0.23381,0.41582,-0.43135,-1.70568,0.64256,-0.63382,0.98379,-0.21723,0.27982,0.13622,0.11879,0.77155,-0.15695,0.77454,-0.54336,-0.31009,0.25487,-1.02000,0.44910,-1.03830,-0.69710,-0.36026
X3,"ST.NORMAL VAR., M=0, STD=1",0.20971,1.79962,-1.16678,1.45706,-0.72362,-0.93692,0.10269,0.64683,-0.72259,3.05813,0.89190,-2.20194,-0.72877,0.80413,0.65020,-0.15080,-2.55606,0.40197,0.94581,-1.66439,0.60235,0.71366,1.28017,2.19478,1.02986,-0.23454,1.65945,-0.34733,0.12767,0.65006,-1.02780,0.97402,0.43961,1.03756,-0.81535,-0.93138,-0.56737,0.23857,-0.78438,0.15602,0.36016,-0.84646,0.40274,-0.33089,2.08300,-1.18326,1.00842,0.04896,-1.12833,1.41309,1.44046,1.25055,-1.63835,1.93569,-1.61889,1.57528,-0.48212,-1.93681,0.18122,-0.32760,0.11713,0.41458,-1.63885,1.80088,-0.86602,0.80014,-0.96148,0.90423,-0.31066,-0.25740,-0.76099,-0.89901,-0.63425,-0.91056,0.41509,0.06184,0.78884,-0.46055,0.18933,-0.28371,-0.47257,-0.52894,0.49360,-0.95229,-1.10973,-0.53264,0.82976,-0.81112,0.62985,0.12244,0.57079,-0.01825,1.41122,-0.06565,-0.85103,0.17921,0.04616,-0.34734,1.12734,0.66559
X4,"ST.NORMAL VAR., M=0, STD=1",0.72848,0.84628,-0.70629,1.60666,-0.04240,-0.39596,0.46211,0.61661,1.25484,1.72278,0.06006,-1.97366,1.50213,0.91258,-0.71710,-0.17850,-3.00077,-0.56523,-0.28434,-1.74519,-0.93354,-1.19137,1.96475,0.35017,2.47069,0.07618,1.19786,-2.99867,1.03307,-0.66695,-0.47743,1.83964,0.90455,0.52214,-0.40466,-1.25877,-2.34385,-0.50644,-0.86547,1.30188,1.62154,-1.99589,-0.47621,-1.26805,1.39707,1.15671,-0.36137,-0.15526,-1.32024,0.37559,-0.24445,1.05013,-1.31362,0.72347,0.29832,2.66303,-0.08433,-1.12282,-0.58009,0.81402,0.16684,0.33066,-0.58712,1.75074,-2.15623,0.22821,-0.89751,1.13002,-0.12878,1.53712,-1.29800,-1.30320,-0.77786,-0.93786,0.46532,0.80754,1.59651,1.56765,0.16070,-0.58813,-1.44595,-0.45527,0.02431,-0.16255,-0.90869,-1.17710,1.55724,-0.94980,0.09067,0.43126,-1.85652,0.38014,1.43911,0.62003,-0.89037,1.34965,-0.45831,-1.42997,0.78355,0.89269
X5,"ST.NORMAL VAR., M=0, STD=1",-1.14835,2.66435,-2.75400,0.65986,-0.47108,0.78325,-0.64674,-0.46082,0.05479,1.88983,0.06565,-1.70046,1.05735,1.94056,-0.29963,-1.09394,-2.55249,1.08459,1.03921,-2.23747,0.37442,-1.10685,-0.09440,1.90523,1.86452,1.25215,0.05753,-1.90476,1.42524,0.11598,-0.13703,1.38370,-0.09173,0.13786,-1.45113,-0.36205,-0.73945,-0.54026,0.62707,1.59735,-0.48256,-0.96164,-0.58325,0.52609,2.26846,-0.07769,0.23930,-0.50511,-1.32337,-0.32464,0.75503,0.72890,-0.03503,0.18223,-0.66079,0.59008,-1.20935,-0.92341,0.18114,-0.37050,0.24204,0.48097,-0.52587,0.89151,-0.35440,0.03358,0.42641,-1.14398,0.43587,0.95987,-1.37981,-1.83770,1.62795,-1.23604,0.14221,0.15208,1.66110,1.68261,-0.29991,0.57389,0.10371,-0.64003,-0.15547,0.00562,0.61585,0.84577,0.73082,-0.82515,1.27796,-0.09574,0.63911,1.15074,0.59255,-0.09225,-0.69096,1.88917,0.96247,-1.28477,1.16512,1.28773
X6,"ST.NORMAL VAR., M=0, STD=1",-0.06555,2.35675,0.31062,0.89096,-0.22029,-0.06540,-0.23450,1.00183,0.19799,1.80217,0.45549,-3.06924,-0.01258,1.58714,0.38498,-2.72622,-0.86614,-0.01775,0.99398,-1.19026,-0.26300,0.51334,0.47533,0.19764,0.79188,0.41737,1.11203,-1.54472,-0.39027,-1.06167,-0.45869,0.44816,0.42296,0.68313,0.59627,-0.56970,-1.03907,0.44244,-0.48290,1.69052,0.92765,-0.67313,0.89522,-0.40498,1.58438,0.12395,-0.10089,0.90311,-1.11438,-1.03375,1.00213,0.90014,-1.71124,0.89873,-0.40890,0.69121,-1.18965,-1.58390,0.24282,1.53546,0.27682,-0.56566,-1.06669,1.21019,-0.87022,1.24357,-0.48043,-0.75700,-0.54081,0.69216,-1.69279,-1.26892,-0.59328,0.11204,1.07142,0.53443,0.48416,1.41531,-1.33250,0.85100,-0.87753,-1.11912,-1.87168,-1.90301,-0.21205,-0.30389,0.08087,0.54987,0.25692,0.46750,-0.39554,0.65129,0.97574,0.67485,-0.56736,0.25299,0.50457,-0.72338,0.44493,-0.71846
X7,"ST.NORMAL VAR., M=0, STD=1",-0.23195,2.15268,0.23092,1.12791,-0.89362,0.10136,-1.67900,0.09981,0.40569,2.39191,0.86768,-1.91170,0.31025,0.16518,0.33771,-2.21663,-1.85559,0.42275,0.09148,-0.88531,0.72524,1.51148,0.10950,-0.36300,1.33172,1.62931,1.19184,-0.36033,-0.49944,-0.26802,0.62229,0.08896,0.61360,-0.00089,-1.90784,-2.06552,-0.24614,0.17065,-1.29052,1.25485,1.98586,-1.70184,-0.24421,-0.52901,0.63229,0.78918,-0.35900,-0.12463,-0.63981,-0.29274,0.58962,0.10034,-0.79826,0.96248,-1.06077,0.99465,-0.65148,-0.32992,-0.10080,-1.13020,-0.33434,0.31932,-0.79771,2.32467,0.35116,0.35003,-0.20744,-0.77670,-0.23338,-0.66567,-1.12389,-2.63410,0.44977,-0.19039,-0.90176,-0.52232,1.34117,0.70720,-1.42068,0.12436,-0.48157,-0.30863,-0.04707,-0.18240,-1.16239,-0.23723,1.29781,-0.59165,0.88996,0.80612,0.77215,-0.10790,1.37108,1.73312,-0.39983,-0.64437,0.58402,-0.50961,1.16643,-0.50024
X8,"ST.NORMAL VAR., M=0, STD=1",0.85989,2.72419,-0.03637,0.98855,1.44823,-0.18132,-1.52059,1.20367,-0.40469,0.71267,0.54529,-2.30800,-0.83568,1.48181,-1.74021,0.20285,-1.91797,1.03181,0.40696,-1.03577,0.37333,0.03207,1.65779,0.38000,1.50890,0.10066,0.54226,-0.87686,0.53922,0.14012,0.28883,0.46899,0.57907,1.35785,-1.38839,-1.13388,-1.73944,-0.18594,-0.57972,1.43089,-0.10029,-1.31675,-0.21923,-0.46098,1.70831,-0.08759,-0.08422,-0.01481,-1.40703,0.59550,1.35442,-0.87433,-0.87184,1.19426,-0.42653,1.47721,-0.75959,-1.08031,0.59225,0.75132,0.31634,0.48823,0.22309,1.85412,-1.12981,0.13536,0.51085,0.06579,-0.15141,0.34731,-0.49596,-0.68571,1.12985,-0.48204,-1.48566,0.95818,0.29394,0.02799,-0.99838,0.52399,-0.68741,0.44206,-1.04209,-0.04394,-0.83094,-0.36564,1.37647,0.09137,-0.03379,0.41434,1.20286,-0.49737,0.59974,-0.30364,-1.27074,0.32518,0.59271,-1.03200,2.19306,0.49690
X9,"ST.NORMAL VAR., M=0, STD=1",0.55457,1.29023,0.07752,1.15201,0.72278,-0.82537,-0.12180,1.44973,1.45688,1.82068,-1.81882,-1.44635,0.59299,0.94857,0.90176,-1.34385,-2.73381,0.63006,0.22371,-1.23429,1.20610,-0.65057,-1.18986,-0.21884,0.33532,0.34038,0.32224,-1.91802,0.17718,-1.65845,0.09580,0.60208,-0.67048,1.33974,-0.61109,-1.31191,-0.45492,-1.12399,1.06875,2.03549,0.36211,-0.80262,1.12174,0.24983,0.52215,-1.02447,0.39096,0.80350,-0.60730,1.37228,1.96348,0.41306,-0.73080,-0.33993,-0.51093,1.05804,-1.45794,-2.61737,-0.13651,1.62703,-1.44359,-0.63137,-1.85089,2.42111,0.11812,-0.72939,-0.38632,0.64045,0.23703,-1.37934,-2.04155,-0.22388,0.45942,-1.99350,-1.09623,1.09050,0.01609,0.02191,-0.72162,0.32197,-0.37298,0.33236,0.83746,-0.18643,-0.75257,-0.01402,0.91052,-1.02164,0.62271,0.08708,0.16535,0.39169,0.23883,0.75821,-1.40700,0.69202,0.81161,-1.49114,0.61842,0.34593
X10,"ST.NORMAL VAR., M=0, STD=1",-0.28008,1.79822,-1.04006,1.16633,-0.55129,-0.33762,-0.69600,0.67216,0.45887,1.37356,0.65431,-1.49646,0.82042,0.67400,-0.83113,-1.55658,-1.37694,-1.23388,0.86029,-2.39893,-0.36099,-0.24969,-0.56601,0.66694,0.73176,0.53819,0.74465,-0.85390,-0.74417,-0.44535,-0.87476,0.13140,0.17874,1.72415,-0.85401,-0.41485,-1.96916,0.11774,0.46531,1.27548,0.83204,-0.91670,-1.00906,0.01666,1.59749,0.15002,0.31327,-1.05443,-0.23180,-0.97908,-0.67513,1.07936,-1.65274,0.35215,0.33658,-0.88783,-0.24623,-1.04717,1.90009,0.94071,0.00463,-0.94798,-0.53014,2.33430,-1.56579,0.06909,0.08686,0.53821,0.75537,0.19102,-0.60275,-0.90877,0.42934,-0.13437,0.28043,0.80444,0.00836,0.80092,-0.41410,0.97802,-0.49454,-0.49673,0.58415,-1.24988,-2.05620,-0.87302,0.41311,-1.88208,0.60168,0.84736,0.15227,0.42903,-1.06863,0.91005,-0.73498,0.01969,0.47283,-0.51319,-0.19560,1.05570
