rL,id
-1.67922,1
0.07427,2
0.53037,3
-1.12816,4
0.54828,5
-0.55966,6
0.01210,7
-0.50963,8
0.32956,9
1.18766,10
0.48040,11
0.19149,12
0.42244,13
-0.11152,14
-0.99367,15
0.72640,16
-1.00998,17
1.16271,18
-0.20998,19
2.44470,20
-0.38812,21
-0.52568,22
-0.41440,23
0.81882,24
0.66517,25
0.60046,26
-1.67089,27
1.13631,28
1.69102,29
1.25586,30
0.11957,31
1.32328,32
-0.26763,33
1.83802,34
0.83397,35
-0.97361,36
-1.01532,37
-0.21093,38
-0.54674,39
-0.53364,40
-0.36183,41
-0.57638,42
-2.83750,43
0.92811,44
1.30523,45
-1.39834,46
0.97645,47
0.53509,48
-0.12052,49
0.52767,50
1.26672,51
1.03853,52
-0.02272,53
-0.38293,54
-0.75713,55
-1.30235,56
-0.52876,57
0.07482,58
0.90769,59
-0.46664,60
0.85352,61
0.39338,62
1.70808,63
-0.85276,64
0.83793,65
0.69319,66
-0.83166,67
2.41306,68
0.11628,69
-0.99563,70
0.07367,71
-1.68837,72
-1.36288,73
-2.34257,74
0.78492,75
-1.51984,76
-0.01171,77
-0.65797,78
-0.26241,79
-1.17777,80
-0.36928,81
0.91646,82
1.28997,83
-0.45554,84
-0.06331,85
0.43653,86
0.11564,87
-0.15032,88
0.12617,89
-0.61528,90
0.41846,91
0.90370,92
-1.93793,93
-1.08695,94
0.56253,95
1.13740,96
-0.99727,97
0.17596,98
-1.20161,99
0.17492,100
