rL,id
-1.59893,1
0.01845,2
1.97238,3
-0.95752,4
0.64225,5
-0.85788,6
-0.95241,7
-0.04907,8
-0.12642,9
-0.16607,10
-0.14222,11
-0.52346,12
-0.93467,13
-0.45957,14
-0.64036,15
1.00438,16
0.08314,17
-1.13589,18
-0.34253,19
0.03854,20
0.09655,21
-0.76139,22
-0.59184,23
0.28622,24
0.19070,25
1.40378,26
1.43047,27
-0.52865,28
-1.36034,29
1.12767,30
-0.19164,31
1.12219,32
-0.23384,33
0.48885,34
0.24788,35
1.09199,36
-0.51387,37
-2.11077,38
-0.50882,39
-0.71413,40
-0.05431,41
0.24323,42
1.34938,43
-1.37356,44
-1.57286,45
-0.95096,46
0.52181,47
-0.59492,48
-0.74979,49
-2.22367,50
-0.15453,51
1.57166,52
1.11647,53
0.18820,54
-0.58395,55
1.05892,56
0.10913,57
1.76790,58
-0.94659,59
-0.79800,60
0.40332,61
0.09427,62
0.12966,63
0.00627,64
2.12978,65
2.19878,66
0.79714,67
-0.09805,68
-0.41138,69
-0.97150,70
-2.15422,71
0.47747,72
0.50964,73
-1.15266,74
0.73765,75
0.29353,76
-2.21067,77
0.33787,78
-0.03827,79
-0.71928,80
-0.33311,81
0.01241,82
1.50458,83
-0.88355,84
1.19877,85
1.91676,86
1.13970,87
-0.91961,88
-0.79087,89
0.65465,90
0.87820,91
-0.24732,92
1.59487,93
-0.11076,94
1.64962,95
1.43071,96
-0.82903,97
-1.04039,98
-0.03181,99
0.08012,100
