rL,id
-1.34564,1
0.43153,2
-0.44983,3
1.26703,4
-1.35933,5
0.45575,6
0.95596,7
0.10931,8
-0.79694,9
1.54923,10
-0.03305,11
0.20794,12
0.04708,13
-0.52413,14
-0.73386,15
-0.62723,16
-0.48521,17
-0.96918,18
0.14660,19
-1.81879,20
0.65395,21
0.06629,22
0.42137,23
-1.48752,24
-0.31278,25
0.27257,26
0.60681,27
-0.04144,28
0.69692,29
2.29508,30
-0.25477,31
0.36326,32
-0.16497,33
0.42162,34
0.43348,35
0.95882,36
0.38364,37
1.67441,38
-1.59799,39
0.95462,40
0.44751,41
-1.36032,42
-0.39581,43
-1.10284,44
0.73822,45
1.35036,46
0.84779,47
0.47823,48
-0.10719,49
-0.19726,50
-0.85415,51
-1.39108,52
0.12088,53
-0.21058,54
1.12467,55
0.62947,56
1.17157,57
2.34367,58
-0.17901,59
0.36973,60
-2.65562,61
0.23597,62
-0.50176,63
0.13865,64
-1.49553,65
0.27399,66
1.38701,67
-1.56787,68
0.25361,69
-1.44164,70
-1.66320,71
-0.10475,72
1.12036,73
-1.19011,74
1.19794,75
-1.40591,76
0.59296,77
-0.61179,78
1.62595,79
-0.01869,80
-0.95003,81
1.21886,82
0.04203,83
0.69242,84
-1.84170,85
-0.19688,86
0.00305,87
-0.30437,88
-1.31017,89
0.57058,90
1.40309,91
-0.08530,92
1.35259,93
-0.32954,94
0.18068,95
0.62957,96
-1.03473,97
1.20920,98
0.44080,99
-2.05419,100
