id,rL,rLrL,rQvrai
1,-1.00962,-1.00788,-0.95443
2,-0.55668,-0.60709,-0.61993
3,-0.95534,-0.96145,-0.93568
4,-0.95003,-0.95688,-0.96083
5,-1.53286,-1.43318,-1.44600
6,-1.45348,-1.37125,-1.40090
7,-1.08576,-1.07228,-1.13060
8,-0.79170,-0.81883,-0.84743
9,-0.80520,-0.83075,-0.77986
10,-0.46832,-0.52538,-0.53791
11,-1.31537,-1.26130,-1.31941
12,-0.63913,-0.68231,-0.58997
13,-1.30796,-1.25533,-1.29939
14,-1.30625,-1.25394,-1.19048
15,-0.74616,-0.77844,-0.72644
16,-0.91661,-0.92804,-0.85157
17,-1.10195,-1.08586,-1.05586
18,-0.89040,-0.90532,-0.82661
19,-0.84352,-0.86442,-0.94108
20,-1.01182,-1.00975,-0.97534
21,-0.57282,-0.62190,-0.62265
22,-1.20965,-1.17523,-1.18442
23,-0.58120,-0.62957,-0.59656
24,-0.84895,-0.86918,-0.90322
25,-0.75873,-0.78962,-0.73415
26,-1.10880,-1.09159,-1.16637
27,-0.73393,-0.76754,-0.73409
28,-0.61900,-0.66403,-0.67045
29,-0.77884,-0.80746,-0.86858
30,-1.24772,-1.20642,-1.17543
31,-0.85875,-0.87774,-0.79109
32,-1.36637,-1.30223,-1.33463
33,-0.68448,-0.72324,-0.63617
34,-0.46176,-0.51927,-0.48870
35,-1.01596,-1.01327,-1.05371
36,-1.18166,-1.15217,-1.22490
37,-0.51455,-0.56827,-0.61758
38,-0.88442,-0.90012,-0.90952
39,-0.96205,-0.96721,-1.02895
40,-1.18587,-1.15565,-1.08924
41,-0.68598,-0.72460,-0.68131
42,-1.12508,-1.10520,-1.12216
43,-1.25262,-1.21042,-1.26228
44,-1.47884,-1.39114,-1.40792
45,-0.80726,-0.83256,-0.81369
46,-0.98896,-0.99026,-1.05262
47,-0.64516,-0.68777,-0.66343
48,-1.07831,-1.06601,-1.08315
49,-1.19497,-1.16316,-1.21409
50,-1.34058,-1.28158,-1.29278
51,1.03033,1.03604,1.06389
52,1.56570,1.67419,1.63825
53,0.98977,0.98942,0.97932
54,0.94182,0.93461,0.97437
55,0.80953,0.78517,0.81448
56,1.14613,1.17049,1.12362
57,0.99088,0.99069,0.95269
58,0.89746,0.88422,0.94931
59,0.80941,0.78504,0.75006
60,0.56146,0.51190,0.47029
61,1.01032,1.01301,0.95689
62,1.13221,1.15422,1.17441
63,0.55422,0.50407,0.50993
64,1.23029,1.26944,1.28006
65,0.99059,0.99036,1.03269
66,0.95294,0.94730,1.00102
67,0.89010,0.87589,0.82287
68,1.23914,1.27990,1.24645
69,1.29084,1.34128,1.35230
70,1.08289,1.09682,1.11351
71,1.10170,1.11867,1.18298
72,0.94158,0.93434,0.90451
73,0.75381,0.72300,0.68348
74,0.70918,0.67353,0.68352
75,0.73596,0.70319,0.68504
76,0.93016,0.92134,0.86904
77,1.06980,1.08164,1.05686
78,0.92726,0.91805,0.90518
79,1.38598,1.45526,1.39418
80,0.66815,0.62832,0.53025
81,0.99461,0.99497,1.02922
82,0.72204,0.68776,0.65579
83,0.58882,0.54160,0.57863
84,1.05692,1.06674,1.10529
85,1.08845,1.10327,1.07666
86,1.38602,1.45530,1.46595
87,1.23446,1.27437,1.28177
88,1.23192,1.27137,1.16885
89,1.32103,1.37730,1.33429
90,0.88340,0.86830,0.84019
91,1.40424,1.47728,1.44643
92,0.45666,0.39919,0.39893
93,1.01194,1.01488,1.08922
94,0.56047,0.51083,0.59887
95,0.83103,0.80929,0.84422
96,1.08126,1.09493,1.11758
97,0.91997,0.90975,0.88422
98,0.29745,0.23106,0.29430
99,0.63550,0.59252,0.71798
100,0.81559,0.79197,0.78372
