id,rL,rLrL,rQvrai
1,-0.60627,-0.65064,-0.67579
2,-1.03404,-1.02611,-1.00493
3,-0.95565,-0.95931,-0.97148
4,-1.03980,-1.03098,-0.99526
5,-1.19932,-1.16399,-1.16586
6,-0.94403,-0.94932,-0.95204
7,-0.97128,-0.97270,-0.90131
8,-1.16598,-1.13650,-1.10156
9,-0.49377,-0.54744,-0.45913
10,-1.12870,-1.10557,-1.05206
11,-1.23482,-1.19309,-1.18176
12,-0.72036,-0.75341,-0.77480
13,-0.92244,-0.93074,-0.95384
14,-0.31181,-0.37660,-0.44176
15,-0.76648,-0.79440,-0.81966
16,-1.18343,-1.15091,-1.12137
17,-1.03103,-1.02356,-1.02993
18,-1.16730,-1.13759,-1.13200
19,-1.27197,-1.22333,-1.30660
20,-1.06807,-1.05482,-1.05581
21,-0.56837,-0.61608,-0.61913
22,-0.93373,-0.94047,-1.00794
23,-1.15869,-1.13046,-1.15033
24,-0.75804,-0.78692,-0.75505
25,-0.89403,-0.90617,-0.95288
26,-1.02136,-1.01536,-1.08605
27,-0.92460,-0.93260,-0.85736
28,-1.16481,-1.13554,-1.14000
29,-1.08863,-1.07209,-1.03587
30,-1.40050,-1.32642,-1.36492
31,-1.10361,-1.08463,-1.05712
32,-1.06358,-1.05105,-1.14151
33,-1.27685,-1.22729,-1.25932
34,-0.91591,-0.92510,-0.95409
35,-0.56062,-0.60899,-0.54914
36,-1.12938,-1.10613,-1.14337
37,-0.73518,-0.76661,-0.81645
38,-0.61047,-0.65445,-0.52236
39,-1.06589,-1.05299,-0.97031
40,-0.60725,-0.65153,-0.73016
41,-1.12534,-1.10277,-1.13003
42,-1.38588,-1.31482,-1.33552
43,-1.23973,-1.19710,-1.06183
44,-0.31953,-0.38395,-0.37913
45,-0.93162,-0.93865,-0.97924
46,-0.87736,-0.89169,-0.86545
47,-0.69628,-0.73187,-0.74488
48,-0.70026,-0.73544,-0.77045
49,-0.90538,-0.91600,-0.91070
50,-1.42924,-1.34915,-1.31754
51,1.16791,1.19291,1.20577
52,1.08091,1.09176,1.24794
53,0.79488,0.76699,0.73910
54,1.03742,1.04161,0.92969
55,1.08505,1.09654,1.00449
56,1.09331,1.10611,1.08162
57,0.94943,0.94098,1.00212
58,1.24137,1.27920,1.24338
59,0.90299,0.88834,0.96520
60,0.92513,0.91340,0.92481
61,0.79057,0.76219,0.74002
62,1.44799,1.52612,1.51460
63,1.23365,1.27009,1.32647
64,1.29499,1.34267,1.26673
65,1.32255,1.37546,1.37414
66,0.90159,0.88675,0.93736
67,0.58245,0.53356,0.66970
68,1.02911,1.03206,0.96743
69,0.74306,0.70944,0.73377
70,0.72722,0.69193,0.67683
71,1.13340,1.15266,1.13651
72,0.96000,0.95301,0.98370
73,0.69917,0.66100,0.69068
74,0.96440,0.95803,0.96712
75,0.59721,0.54957,0.64673
76,0.88629,0.86948,0.87510
77,0.80556,0.77891,0.71120
78,0.70023,0.66217,0.65337
79,0.33926,0.27444,0.24706
80,0.55990,0.50917,0.46909
81,0.83862,0.81588,0.81520
82,1.22546,1.26044,1.24195
83,1.02454,1.02681,1.06969
84,1.45954,1.54011,1.51724
85,0.82720,0.80309,0.79857
86,1.38600,1.45138,1.46727
87,1.17434,1.20044,1.15320
88,0.88147,0.86404,0.85220
89,1.15886,1.18235,1.21736
90,0.05560,-0.01685,-0.08209
91,1.16618,1.19089,1.15088
92,1.29239,1.33959,1.35496
93,0.76898,0.73818,0.88611
94,0.78224,0.75292,0.75440
95,1.57990,1.68703,1.64704
96,0.91205,0.89858,0.86709
97,0.88167,0.86428,0.89977
98,0.94870,0.94016,0.89835
99,0.65009,0.60717,0.57589
100,0.79786,0.77032,0.68824
