Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,4.43366,4.29238,2.72858,4.35921,2.62234,2.21380,3.09396,2.12803,2.36384,3.46799,3.69396,1.29632,4.59490,1.27895,3.15883,3.97158,6.67053,3.21356,2.52486,2.21259,3.34156,1.96389,1.67780,3.91905,2.72689,3.14856,1.98170,5.34874,2.99002,1.89680,2.54120,3.21982,1.01566,2.50508,2.71330,2.32543,2.43191,3.44131,1.24222,3.72965,3.30916,3.45341,4.30072,3.50510,2.13501,3.04705,2.99136,3.87676,2.49048,4.07466,3.83123,3.44777,4.06731,3.45154,5.70095,2.39381,3.76469,4.47895,2.10708,3.54040,4.63762,3.05252,4.52939,2.03266,3.55120,4.66037,2.46486,5.20280,5.12269,1.69160,5.20383,4.77927,4.90381,4.50610,2.99992,6.36563,5.02854,4.25086,2.55026,3.23353,4.61134,3.71136,4.16925,3.13485,3.22320,3.61431,3.38433,6.54801,2.26716,2.66959,5.09346,5.00738,1.84797,3.77089,3.53584,3.27907,4.14902,5.62920,3.27836,4.18496
x2,1.80479,4.61573,3.22471,2.26619,2.02805,4.14141,1.42387,2.16438,4.01677,4.73288,3.23912,3.76667,5.89409,3.47801,2.42678,3.24320,2.56507,5.00675,3.36554,3.78349,2.61628,1.68078,2.74907,0.65019,2.74979,1.36406,3.18271,4.20606,3.35234,3.52329,2.14476,3.01098,4.63757,1.38256,2.62611,1.75672,2.93957,2.20585,0.94915,3.46256,4.31826,3.27199,1.40168,3.96059,1.99977,3.75736,3.09621,4.42584,4.21090,1.73307,5.37676,2.37232,4.59356,4.32270,4.30313,3.70711,4.30219,3.40370,3.20212,3.52648,5.13937,2.21674,3.11416,4.71296,6.13077,5.76877,3.39510,4.24799,4.10420,3.97637,2.91502,3.53258,1.04227,4.03936,6.63804,3.38333,3.77817,2.50124,2.33690,4.09918,4.10832,3.65222,4.15513,4.95789,3.61902,2.52608,4.27947,2.94650,4.11261,3.05014,4.99247,4.55015,4.02896,3.83702,4.39606,5.54198,2.43569,3.31775,4.58227,3.65488
x3,3.54067,3.29147,3.76118,3.01632,4.79372,2.99737,3.82659,2.24871,2.92116,3.73163,3.94523,2.34474,3.38142,1.40123,2.11191,3.66492,2.84974,2.69003,2.63674,2.63092,4.37872,3.28052,3.69252,2.96106,1.97970,3.70420,3.07150,4.39881,5.36062,3.97885,4.03208,2.78167,1.01289,2.66959,4.07945,4.41458,3.48828,3.16772,2.53052,2.48691,4.02172,4.23908,1.69108,2.91535,1.77547,4.18477,3.80005,0.68040,3.73406,2.86172,3.07389,4.36653,4.17206,5.21193,2.26975,4.65707,4.57818,4.80609,3.30504,3.83627,3.75801,3.87486,5.20661,3.04507,3.87215,4.09162,3.49757,3.86577,4.00640,4.98449,4.26263,3.89273,4.59340,4.66052,3.69872,5.09841,4.26414,2.69310,5.18302,4.25547,3.70909,5.68361,3.40451,3.37631,4.74287,3.36943,3.52521,3.97101,2.42951,3.68642,3.30457,3.23297,3.81601,2.14391,4.71680,5.51835,2.42063,3.21530,2.53261,4.97237
x4,3.00077,2.48558,2.97148,2.11858,1.38186,2.32711,2.27154,3.64050,3.83856,3.32903,4.56940,2.12575,3.10331,2.49577,1.64881,2.30265,4.35429,2.11292,3.59398,4.19807,3.74812,3.17209,3.95455,4.42178,1.70312,2.15115,2.79688,3.41900,2.23963,4.21075,3.80548,2.16534,2.81733,2.94845,2.62068,4.30650,3.96041,2.64596,2.63126,1.71488,2.93633,3.92356,6.18065,2.07057,3.34104,1.91085,2.31148,1.83509,3.89159,0.88158,4.17726,5.55850,4.97461,4.81148,1.91359,4.24167,3.87042,3.89410,3.95851,4.15142,4.36767,1.66157,5.87634,2.28001,3.79712,5.30271,2.45462,4.61791,2.73693,2.97571,3.51021,2.46770,2.93549,4.23639,3.91940,4.73181,3.26088,3.57227,4.75325,3.67663,4.36667,3.55091,5.35194,2.91788,3.54736,5.46771,5.87218,2.84877,2.39168,4.54538,4.79194,4.29194,2.19667,2.17894,4.97048,6.08005,5.22115,3.13448,5.80152,4.35906
x5,2.83364,1.95981,1.51028,2.53979,3.95140,2.39163,1.25880,3.40096,3.36471,2.93708,3.96090,1.79662,4.34222,3.76866,3.33441,2.71806,2.30039,3.82196,2.96787,3.74269,1.46982,3.63690,1.72262,1.26743,1.92709,1.79149,3.58186,3.32982,3.26317,2.66004,1.39934,3.82304,4.28498,3.91342,1.97063,2.05987,3.46775,1.84424,3.72272,3.68871,2.82126,3.91125,2.82619,1.92727,3.12680,3.41454,2.14568,3.37144,2.88039,2.97176,1.97063,1.87671,6.09943,5.23656,4.19007,3.47689,3.98978,3.40837,4.87342,4.45004,5.15702,5.22060,3.97750,2.15924,2.45822,3.59444,3.24833,3.16396,3.53727,3.87602,4.41275,6.80808,3.73464,4.87871,3.92613,3.44823,3.56607,3.14693,4.75954,2.36882,2.89510,3.94194,2.13457,2.92730,4.66183,3.45665,4.34037,2.92541,4.59556,4.83793,5.21392,4.53651,3.46398,5.10316,2.80930,6.43565,5.29110,4.79902,3.37736,5.06019
x6,3.63812,3.00531,2.39670,4.24216,3.05106,3.22398,0.42846,2.30749,3.13047,3.47867,1.48088,1.57833,3.75817,2.97557,2.28573,2.45876,3.53466,3.85538,3.38456,2.98850,2.70067,4.13607,2.62207,4.51626,3.68939,2.84366,3.72276,3.95739,3.78708,2.71364,4.05371,2.66345,2.13251,3.32205,1.80013,3.51892,2.59690,3.33617,1.09997,1.52616,4.32956,3.37856,1.88581,3.91995,0.93354,4.86093,2.68711,4.71709,3.64911,2.22174,2.70199,3.46126,2.54219,2.94854,3.99023,2.78042,3.90445,4.23901,4.78610,2.71933,2.82146,4.53065,5.93341,3.16528,3.39242,3.70122,4.08975,4.91922,5.59525,2.99826,3.35869,4.72347,3.56646,2.91267,3.63748,4.85981,3.33631,3.28354,2.95639,3.84348,4.07618,4.18433,3.89783,4.40206,3.32467,4.00323,3.80626,3.91046,4.81480,4.72543,2.90363,4.05032,4.08054,5.79829,3.17502,3.74964,2.68675,5.13450,3.72473,2.70400
x7,3.12921,3.73010,0.18178,2.33676,4.86529,4.19294,2.58050,2.50514,3.80534,3.53934,3.01094,2.73230,3.08831,1.12534,2.46700,4.57547,3.45731,3.72169,2.36354,2.42844,3.93841,3.70633,4.14341,4.60560,4.25607,1.75643,2.43494,3.03355,2.42167,3.00679,1.87183,2.18924,2.22217,2.11338,1.70545,3.61383,3.91839,2.83644,1.68036,2.77766,2.04423,3.86941,2.10287,3.01269,1.79461,2.66253,2.72178,3.45628,2.89346,3.16073,2.09459,3.39638,4.77849,4.34164,4.01195,2.64358,4.89467,3.48700,3.84072,4.39239,1.33943,3.58396,5.50541,3.05433,4.85251,5.09014,3.56416,4.40118,4.45678,5.35080,3.58229,3.78588,3.78267,4.68177,5.24104,4.51021,3.80069,5.14590,2.76547,2.98822,2.10654,4.44641,3.62861,4.58152,5.20245,3.95725,4.74018,3.54488,4.41759,5.06258,5.65400,3.22060,4.44388,3.16470,3.87229,4.92440,3.74346,2.70850,4.27589,1.53849
x8,3.26165,3.74728,3.78789,1.19345,3.74720,4.02969,2.04503,2.88596,5.12333,1.90151,2.47128,3.16370,1.87711,4.53450,3.30322,4.12648,3.56327,4.77113,2.53334,1.24413,3.24996,3.83076,2.66125,3.54245,1.72276,3.90158,2.26877,1.64652,2.37216,5.58627,4.31231,2.47198,2.32959,2.43364,2.41651,2.49794,3.55830,2.50702,4.38523,1.28307,2.09437,5.32130,3.14001,2.18050,2.77780,2.57777,2.92515,4.61108,2.77793,2.98950,5.02794,5.45539,2.48468,4.78884,5.27732,3.99758,2.46277,3.14380,5.34544,3.40840,3.29532,4.16547,5.29459,2.16444,4.18104,4.23471,4.53762,2.89489,2.43388,1.62592,4.91383,2.66654,4.14102,3.51023,3.97026,5.51153,3.43151,4.72655,3.11045,2.72341,3.65484,3.55055,3.86694,3.40558,3.37978,3.49650,4.84808,4.53425,3.08672,4.82515,3.42336,4.67887,3.80258,3.47159,5.29600,4.70279,3.31871,5.32289,3.94228,2.84041
x9,4.43196,2.86964,3.17330,2.55542,3.33716,4.73457,2.50431,0.90856,3.58687,3.24205,2.70660,4.56167,3.58871,2.99436,2.62980,4.10738,1.84250,3.81988,3.89898,2.76653,3.36478,2.44222,4.40084,1.94596,3.27012,2.44545,5.01894,2.31249,2.33625,2.28055,2.08965,2.53642,4.05073,2.85933,1.77293,1.32525,2.60952,2.53124,4.11500,2.96321,3.19233,2.87081,4.05045,2.81100,2.41724,2.26294,3.95773,4.14535,3.44871,0.72742,5.67294,3.51509,4.19175,2.52570,1.47744,4.64837,6.26222,4.87424,4.82439,3.62409,5.09234,4.84097,5.02539,2.68075,4.54747,3.44229,6.17218,4.86163,4.36679,4.62461,4.83606,4.00433,4.63064,5.19507,3.28524,2.54151,2.47025,5.05359,4.70270,5.75952,5.93980,6.31986,3.38267,5.63613,4.19469,4.19830,2.95212,4.62134,4.70558,1.93043,3.54698,3.70170,2.00082,4.24595,3.90496,4.30917,2.62393,2.76885,3.19280,5.30969
x10,4.26023,3.38364,3.54078,3.65766,4.35088,4.04359,2.39856,3.39802,2.67892,3.51539,3.61553,3.36466,3.14678,4.26849,3.46200,2.11610,2.43287,3.86502,3.27341,3.16400,4.91972,3.35151,4.01717,3.43615,4.01795,3.11790,4.35013,3.03260,3.06306,5.64487,3.23819,2.93537,2.87420,3.68975,3.58335,2.51076,5.01849,3.02459,3.46046,4.69256,4.35450,3.83255,3.22704,2.16074,3.17705,1.56551,3.41273,2.84120,2.77389,4.59943,2.81528,6.55468,2.45332,5.00802,2.48732,2.65893,1.94164,2.95031,5.04365,3.66982,3.67617,5.50683,4.13041,3.32997,2.98299,4.76200,2.67806,4.46235,4.46806,3.01575,5.46646,4.04865,3.32464,4.77971,3.06503,5.16429,5.34068,6.80804,3.21583,4.12769,3.65915,4.35703,4.75059,2.78215,2.32368,4.92815,3.50167,3.19867,5.15352,3.89591,4.29653,3.42209,5.19754,4.26359,3.25686,4.58877,4.16035,6.06858,6.11629,3.17624
