Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,2.31018,3.91827,2.04174,1.64856,3.81006,2.27862,3.96754,2.08714,2.24281,4.11931,2.45357,1.43637,3.95906,3.35140,0.84908,1.61576,4.11785,3.60995,3.78265,3.69316,1.41371,2.53437,3.97762,2.62686,2.30565,1.90159,1.09014,3.20865,2.67827,0.88825,3.96126,5.54929,2.87399,2.64717,3.17024,3.41116,2.83025,3.06462,4.11785,2.31386,1.59190,2.34714,4.38259,4.64903,2.60531,2.78453,3.69172,3.86210,1.80855,3.32183,4.87526,3.66772,3.18811,3.81666,3.73024,4.13894,2.72075,2.75673,3.00419,2.49121,2.43197,4.74154,4.05844,4.32371,4.15697,3.29232,3.33768,5.05328,3.24617,5.51543,3.43344,6.68698,3.51900,5.82658,3.33606,3.64682,4.71085,4.00400,2.53421,4.10621,2.72777,1.71661,5.03068,3.08108,3.79602,3.94853,2.81844,3.55918,4.45734,3.17797,4.63719,2.70224,3.76715,2.69321,5.42579,5.15415,4.03027,4.85101,4.04793,4.22227
x2,3.03188,2.37781,2.08820,3.08385,1.45596,3.43674,1.08952,3.82937,4.65489,3.69777,2.17399,3.14796,3.95380,1.70587,4.04688,3.94838,2.86028,1.75368,4.25283,2.20341,2.37941,3.31718,1.38312,2.04686,2.60112,1.58645,4.29277,3.92049,3.34533,3.69547,2.33944,3.54555,2.60888,3.79036,3.46365,3.17089,3.49222,3.24999,1.04884,4.23064,4.19134,2.01766,1.78402,2.20864,3.66172,1.92862,1.12711,1.28959,2.95617,0.84419,4.02051,5.52783,4.19531,2.37912,5.27564,4.23418,3.80585,4.81768,2.63058,4.31350,2.57362,3.10906,3.96436,3.15679,3.47413,4.37314,5.37607,3.35094,4.84955,4.41350,5.39265,4.85208,3.48377,4.42895,3.48567,3.87694,4.18832,2.85627,4.08171,3.82298,4.90367,4.37161,3.35753,3.76454,4.57578,3.68233,2.51205,3.53257,3.73696,2.22267,4.61772,5.66777,5.70192,2.93764,2.49545,1.87137,3.70648,4.37193,3.86464,4.84728
x3,2.02526,4.91736,1.71838,3.04716,3.47046,3.08145,3.50483,3.33066,3.74311,2.00141,3.23529,2.40267,2.78139,2.55188,1.31320,3.34367,4.70027,4.55570,3.56865,4.28174,3.97002,4.05449,5.04961,2.68913,2.24344,3.54130,3.38315,3.51230,3.36654,3.43268,2.16607,4.33614,2.05722,2.85513,3.69889,2.17290,2.86242,3.43352,2.82356,3.24067,3.96943,3.35663,1.69098,1.80028,4.61895,1.70604,3.58328,3.42414,4.54298,4.44278,4.82087,5.57072,5.37524,3.39363,3.66625,3.48091,3.75116,3.59321,4.13926,5.30987,4.13359,2.16430,6.83083,2.17043,4.54818,3.86847,4.72568,3.55229,3.59331,2.06787,4.03452,2.63124,5.48366,3.63134,4.43099,3.99314,4.30503,3.49647,3.76302,4.18250,3.22978,3.02995,3.15775,4.43612,4.51705,4.14848,2.35690,3.65195,3.58508,3.95420,3.56118,4.36353,4.45805,4.78859,2.98592,2.66157,4.31804,3.47396,3.54821,3.61384
x4,2.63320,2.91814,2.92217,3.30881,3.77070,3.04160,2.20315,1.93328,2.46582,1.82083,1.69092,3.30933,3.61602,2.62514,3.53396,2.36051,3.75128,2.80296,2.78460,3.13136,4.51952,1.45033,3.35238,2.33542,2.64525,3.11107,4.03233,4.11744,1.00350,4.82081,3.52953,1.07484,1.96535,3.13825,2.49780,3.60588,1.80387,1.85363,1.59661,3.07157,2.30857,3.10238,4.07996,2.91033,3.89096,4.77110,2.92163,2.91695,3.24181,3.63683,5.50003,5.21450,4.65458,3.53122,4.97374,3.45117,2.97322,4.05509,2.94319,5.29753,3.38948,5.13265,3.75033,2.02807,4.49480,4.18218,3.32415,5.40518,3.70923,4.29060,2.81694,3.09234,4.47258,2.60423,3.68248,4.52163,5.29981,4.15352,4.20201,3.34181,5.51759,5.14030,4.62287,3.92926,5.54267,4.62525,3.48325,4.21348,4.40684,5.63001,2.80240,5.16678,3.93979,3.20467,3.99177,3.35091,5.20705,3.32915,2.96795,3.68105
x5,2.95556,2.99509,3.82939,3.46946,0.76325,4.31933,2.44531,3.10021,3.19872,2.74177,3.50955,3.85816,3.24177,3.01119,2.55558,2.52156,3.74104,4.04928,4.08080,1.36497,3.61533,2.61649,2.37819,3.41226,3.33688,3.61132,2.93901,2.29961,3.97408,1.77835,0.80956,2.88082,1.34666,3.21964,3.91343,3.84914,5.01226,2.63875,2.98036,2.63100,2.37598,3.02965,3.58036,1.50935,2.01987,3.21368,2.17741,2.29992,3.05555,3.11901,5.18771,2.89080,3.49201,2.58773,4.26681,4.08487,3.68419,4.48499,4.68214,4.31253,4.30845,3.33037,4.64532,4.23439,5.34907,3.98818,3.18218,3.93021,3.38764,5.70030,3.96334,3.45791,3.36749,2.60636,4.53234,5.09438,5.92786,4.77618,3.84559,2.33137,1.38519,4.46419,5.58849,3.76204,4.36464,4.29264,5.77633,4.35509,4.26840,3.34163,4.73486,3.61300,3.66687,4.86010,2.58833,3.36591,6.03486,3.68000,3.01662,4.55031
x6,1.63477,2.52623,2.33458,3.90544,4.12288,1.88463,2.64602,4.19176,3.25547,2.21571,2.59649,4.07488,1.30496,2.14460,4.31962,3.03987,3.44627,3.03509,3.27971,1.98647,2.70411,1.48371,3.52831,4.20745,2.60995,2.31034,2.24929,3.06216,3.28448,3.98759,3.30624,3.77550,2.88981,2.60765,2.75289,2.93544,2.24791,3.21346,3.96857,2.85144,2.72175,4.72491,1.46981,3.06982,1.52893,3.69947,2.92862,3.26314,2.13656,3.98032,3.77930,4.91243,3.26036,3.61461,4.67645,3.92108,3.37223,3.26654,4.56992,4.28213,2.28090,4.46459,2.88714,5.28315,4.94809,3.90594,4.80014,3.49409,4.26399,4.25630,3.42306,5.06814,4.54927,3.23113,4.34896,5.43594,6.77854,4.77961,3.82831,4.40581,3.59772,3.05238,3.42373,4.85327,5.07243,3.27005,4.93347,3.46732,4.02030,5.74977,5.52610,3.56949,5.48701,4.95798,3.26244,3.15155,2.81283,4.12542,3.37928,5.13428
x7,1.71209,4.09871,2.04060,3.52460,2.38705,3.04204,1.74697,3.25544,3.10538,3.47600,1.34475,3.01812,3.24773,3.36747,3.98233,2.53790,4.65899,4.20035,4.26138,3.36959,1.93697,3.11190,2.57786,3.23770,2.55537,1.50406,2.32942,2.63476,2.00438,3.11940,3.79675,2.73439,4.28957,3.72863,1.32975,4.22491,1.73240,3.45604,1.00801,2.21890,2.98987,1.61586,2.46126,1.92550,2.99609,3.02496,3.69025,3.79322,4.03069,2.34688,5.00295,2.68510,5.27420,2.60910,2.20146,4.14845,4.05474,3.93528,3.15148,4.63947,6.10551,5.13665,3.45255,3.95692,2.70252,2.41364,2.61197,4.49012,3.74888,3.51552,4.86410,4.77647,2.40127,4.58869,3.02888,5.29161,3.11277,5.32728,4.14863,5.19499,4.88953,5.72963,4.65257,3.46867,4.56382,4.96670,3.98004,3.72333,3.48286,2.35034,4.45892,3.48615,2.75739,3.05084,4.74183,4.55522,5.77833,4.00505,2.64541,5.73776
x8,4.85936,1.02969,3.05556,4.58438,3.26967,1.73776,3.11865,2.41235,3.96761,1.38149,4.57855,4.81258,1.12753,3.37643,3.46544,2.93196,2.30767,3.63754,2.72082,3.44857,4.89882,2.82837,3.87874,3.86996,3.15742,3.48958,2.89287,1.97546,3.89864,3.99313,3.28990,3.02336,3.95450,2.75144,2.19367,3.10913,5.19235,4.30791,4.19701,1.54685,1.57222,4.79338,4.20168,4.22579,3.83259,3.59198,3.32529,2.88451,4.20055,2.09229,4.71349,3.99341,5.12687,3.50587,3.82890,3.17665,4.03269,5.18219,4.42256,1.69682,5.07456,5.55617,4.29506,4.07076,4.87729,3.57268,3.41453,2.50221,5.17807,4.09081,4.64843,5.48180,2.91064,3.75492,3.01937,3.64638,5.24740,6.06801,5.16068,3.55148,4.26581,4.89944,4.35846,4.56417,4.90247,4.77367,5.60964,3.87594,3.21307,3.76355,3.78616,4.66637,2.36671,4.62841,1.62375,3.54899,3.61249,3.89885,2.34463,6.09712
x9,3.37869,3.86278,4.05676,2.82348,1.49216,3.45983,3.63550,3.81186,3.60310,3.44965,1.23474,3.04717,5.06997,4.58916,3.30271,3.87665,3.30362,2.59927,3.54737,3.03559,4.13560,1.96950,3.30819,3.17011,2.23882,3.24718,3.98270,1.96485,2.87462,3.49604,2.81773,2.88721,1.13059,2.24739,4.93670,2.08042,3.15682,4.23424,4.00175,0.47710,3.20486,3.78165,4.77070,2.57349,3.11505,1.50286,4.19236,3.53589,2.98306,3.04327,3.40282,3.42147,3.46224,2.66205,3.96170,3.48811,3.89674,3.72653,4.74000,4.22177,3.99762,3.09907,4.82228,5.21391,3.39362,0.82090,4.04574,2.04550,5.22480,4.07502,5.44902,3.09956,5.24440,4.62118,4.79177,5.17492,3.80394,4.80872,5.11249,4.22225,5.04358,5.53076,3.96317,3.36295,3.31826,4.38400,3.82123,3.54930,4.43906,3.94520,3.71600,3.76372,3.86773,5.54938,4.28877,4.97242,2.30279,3.42207,3.94413,5.15648
x10,1.90203,2.74772,1.78122,3.83682,3.54575,1.48711,2.12566,3.00029,2.29934,4.64784,3.27937,0.96285,4.03719,2.49049,2.83689,1.82482,2.41302,3.14895,2.75730,2.56236,3.82368,3.72899,2.09962,2.63749,1.15597,1.31235,2.34422,2.60689,3.15948,1.36982,2.02762,3.64556,3.41226,3.67985,3.22739,4.55974,1.03025,2.07479,2.08249,2.63888,2.57643,3.81578,4.19309,1.82783,2.39337,3.46517,5.32792,2.33588,2.19493,3.17529,4.43327,4.10356,3.65025,5.05420,3.33647,3.96328,3.19893,4.66535,5.44875,3.49108,3.40644,4.57464,3.47932,6.19758,2.67368,2.33743,2.75057,4.62694,4.51865,2.54128,4.06186,4.12496,3.72235,2.76810,3.62222,4.16789,3.91884,2.60786,5.49282,3.56005,3.38468,2.30639,3.70920,4.06806,4.48542,3.64468,5.62787,3.68631,4.41385,4.59964,5.43630,3.98698,3.98530,4.95063,4.93155,4.58150,5.01089,3.26206,4.42734,4.00981
