Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,3.28301,3.43397,2.96826,1.98044,4.73219,4.04534,4.26173,1.92793,1.74287,0.57366,3.50811,1.97567,1.43033,4.08070,2.97776,2.22937,2.06080,2.33090,4.45972,3.37473,3.23132,1.47075,2.10337,2.66448,2.38307,1.87478,3.89046,3.69308,3.67605,2.34897,1.36846,3.17123,4.13830,5.21297,3.39358,4.11521,3.93574,3.27158,3.23891,2.19550,2.88413,3.47688,2.68374,2.23773,4.89245,2.32684,1.83849,4.79292,2.49743,3.08141,4.20953,4.00245,2.11982,3.76796,2.76550,3.91593,2.32252,3.62441,3.90127,4.62303,3.38093,4.19684,3.63492,4.49411,1.31840,3.55592,4.64603,3.68459,3.81833,3.96902,5.92046,3.93932,4.39077,6.59636,4.23385,4.20400,3.01925,4.90623,5.81826,4.87768,6.55267,3.51671,4.15008,4.11376,3.91351,4.35648,5.18789,3.50415,6.16055,5.14049,2.22648,4.65542,4.65606,4.54230,2.40815,3.75630,5.25587,4.19105,4.93831,3.15829
x2,3.36862,5.07940,2.27803,3.07174,2.77510,3.32971,1.72048,2.16183,3.53700,3.76766,3.31681,4.69049,3.53320,2.52312,2.35101,1.89501,4.42707,2.25279,2.96500,3.01771,3.17503,4.14791,4.20790,1.96762,2.95676,2.75740,2.95443,3.24800,2.85445,2.13973,3.49772,3.22789,4.24285,2.13678,3.73192,3.63428,3.11384,3.20774,3.41317,2.76655,3.03570,3.11208,2.14996,3.44239,3.44431,2.20309,2.39049,4.00878,3.53700,4.36100,4.02496,3.48884,2.87209,4.92012,4.35836,3.47338,4.26764,3.10217,3.41871,3.62665,4.67833,3.12500,2.54889,4.66032,4.16080,3.05807,3.61849,4.64843,3.36101,2.66573,3.25121,4.75320,3.03846,4.78973,3.07121,2.35997,4.37316,3.78925,3.73103,4.52592,4.01156,3.82139,4.12206,4.21466,4.81244,4.91383,3.60760,3.37321,4.07144,4.00322,4.54517,3.16114,5.77170,3.79057,3.80495,2.42119,3.24381,4.16818,5.22425,2.25560
x3,4.35152,2.13233,4.26516,1.30958,3.55772,1.28468,2.75879,1.53297,2.95727,3.41350,3.07345,1.70315,1.63131,3.93123,3.74027,1.65872,3.00355,4.63345,2.71468,2.76942,2.73598,2.39743,2.32096,2.46873,4.04774,3.32141,1.99329,2.53828,4.05765,1.99835,1.60788,5.24671,2.34114,0.94071,1.56637,1.63198,3.15586,2.81490,2.09988,2.25486,1.39182,3.00201,3.25566,3.05377,2.91968,2.65198,2.28906,3.94297,4.82735,2.27285,3.76953,3.23586,4.24506,2.14511,3.70916,2.89059,4.42915,5.52090,4.03985,2.63519,2.66693,3.89075,4.69249,5.31592,4.40211,2.66004,3.66291,3.36103,4.64025,4.19519,2.32244,4.85702,3.08237,4.16543,1.92567,3.71644,2.41735,4.14823,4.36407,3.74339,2.89393,2.37040,4.44464,4.42131,2.24008,4.31748,4.70416,4.60006,2.22245,4.19186,5.37999,2.88636,1.96634,2.25019,4.59712,3.73424,4.30278,6.96871,3.21096,5.25752
x4,2.19877,2.84336,2.71814,2.24075,2.03405,3.39652,2.69573,2.15534,2.30513,4.59631,3.62696,2.94572,4.43111,4.34574,1.49011,3.44093,4.92094,3.44788,2.01775,3.28258,3.74293,3.45158,3.85254,1.91625,4.36614,4.12047,2.87824,2.08465,1.67920,4.46556,3.15910,3.25776,2.11671,3.94924,3.63452,2.48212,2.73433,4.73373,2.89227,2.52808,2.21425,2.41731,3.70228,4.44841,2.36162,4.23671,3.55852,3.05453,3.21282,4.04537,5.66664,5.39430,3.33624,5.16284,2.92674,5.06021,4.53256,4.19316,2.47149,3.67455,4.15891,3.64413,4.95473,4.25469,4.24783,3.29455,3.70836,4.91955,3.66013,2.70836,3.34754,3.65658,3.35969,3.99190,4.52374,3.43826,3.37400,2.94166,3.91556,3.36477,4.61657,4.75023,3.46205,4.46399,3.65009,3.00113,4.85064,3.27739,2.70220,3.63489,4.49635,3.78530,3.35942,4.16931,3.50350,1.55131,2.93409,5.92683,6.00771,2.88335
x5,2.41177,2.27560,4.38912,3.91061,1.78485,3.66912,3.66690,3.35040,1.77795,3.99431,3.98711,2.71253,1.71602,3.22104,4.08889,2.21040,4.05563,3.40929,2.10087,1.56071,3.72129,3.72956,3.30874,3.53708,1.89662,3.04194,2.70949,1.45972,2.56562,3.71337,1.77662,2.44960,4.18586,4.71430,2.34446,3.53014,3.44247,4.86489,3.98409,3.81440,3.02733,1.89100,2.71492,5.51180,2.90890,3.36153,3.39518,1.62128,3.82810,3.01842,5.07153,2.11053,2.16288,3.79512,4.14971,4.70297,4.75360,4.08243,4.10605,2.95365,4.50074,4.19900,5.44328,3.52569,4.29602,4.74795,5.35600,3.84026,4.44172,5.05618,3.85476,3.99402,5.25921,2.72187,4.28508,3.49443,5.44559,4.20899,4.39308,3.59273,3.83566,3.92356,4.07849,1.88506,5.08646,5.14273,4.45908,4.59859,3.38510,4.50656,3.21123,3.49117,4.69113,3.93905,5.45737,4.75071,3.26312,4.14897,4.48180,4.95938
x6,3.48845,2.28970,2.51668,2.51949,2.89081,3.56054,3.23213,3.48536,3.12995,2.08770,1.64617,2.39112,3.90417,2.07953,2.21291,1.87940,4.36988,4.14288,3.22282,3.05603,3.79767,1.99564,2.13816,1.72542,3.36098,0.59317,4.16682,0.90419,2.41606,4.95717,3.19234,4.14973,2.53182,4.41525,2.48668,1.81860,5.41058,3.14790,3.22899,2.53010,3.53577,2.70507,3.80105,3.99134,0.92724,1.19464,3.38059,3.99265,2.09762,4.67148,4.84824,3.90630,3.93841,4.66873,2.86749,4.22063,3.57032,3.83504,4.29582,6.30747,3.36786,4.38206,3.05019,6.16629,3.53555,3.94314,3.89006,5.92560,5.18232,5.93789,4.30843,3.84369,3.02003,4.73445,5.57921,4.11670,2.61640,5.00235,4.78138,5.20390,5.25140,2.71157,3.55925,3.60923,3.97731,4.26754,3.89140,4.65979,3.57043,4.86025,4.60236,4.98347,3.57008,6.50261,2.83334,6.35567,3.37712,5.36357,5.33566,4.27839
x7,2.29769,1.39859,1.66188,2.90015,4.14304,4.13848,3.02982,2.80294,1.74908,3.39910,3.51108,3.40618,2.11546,4.42286,1.89887,3.45277,2.63146,3.05237,2.74477,3.73817,3.04514,1.43018,2.48651,3.05048,2.54516,2.67146,2.63558,0.57681,2.62650,2.98156,4.64777,3.33453,3.96214,4.35740,2.51948,4.43931,3.54488,3.35104,2.63492,2.94927,3.25431,3.80806,2.86518,4.18526,1.80731,2.71560,3.48631,2.04146,3.50754,1.59116,4.57205,4.59463,4.69581,4.67849,5.73977,2.67432,6.56423,4.31517,4.78112,4.07250,3.67200,4.13284,3.52084,4.32397,5.41689,5.32887,4.29310,5.79938,4.90872,2.32757,2.91061,4.59043,2.43959,4.64385,4.06983,5.04068,4.38669,4.18239,2.97178,3.41077,6.05662,4.34376,4.76929,5.28659,5.21916,3.42796,3.93712,3.62268,4.07073,4.55713,3.62221,3.03740,5.34763,4.23765,4.76052,4.72429,4.17851,5.04094,3.94879,4.81226
x8,3.28550,4.79866,4.79171,1.99689,2.10587,2.94099,2.95699,4.20103,3.23050,3.07883,1.09511,4.00011,5.08268,2.78560,3.66256,4.08764,3.62182,3.34973,3.75612,5.52054,4.55145,3.32108,3.53706,3.17036,2.55030,2.67000,2.16104,4.47692,3.20574,3.77737,4.51797,3.55113,4.11157,3.22248,2.28411,3.33658,4.50097,3.03832,3.69711,2.77463,2.64246,2.64141,2.31405,2.94557,2.80009,3.28589,3.72982,3.96587,4.19891,4.27345,4.41545,3.32644,1.84865,6.10095,3.69764,2.92813,3.85508,2.18775,4.60554,2.63925,2.24386,4.83712,2.47951,4.75822,5.03758,4.48852,6.38712,2.63136,3.33858,4.31345,4.70006,3.32109,3.26327,3.49636,4.22285,4.00812,6.01099,3.58538,4.18296,3.37287,3.38646,3.88150,4.67219,3.28737,3.24705,3.65956,5.57802,2.99106,3.43524,5.28459,3.48939,3.09020,4.95235,3.90189,4.83514,3.35573,4.98245,5.25465,2.28332,2.08665
x9,4.12973,1.88735,2.69864,5.40280,3.83499,1.97596,2.54753,2.76740,4.17450,1.14209,4.30000,3.10495,2.07203,4.18730,3.66634,3.12768,1.85050,2.95474,1.48778,3.78310,2.63543,3.37563,3.97894,3.69190,2.64196,2.70279,4.30442,2.03175,2.37277,2.78723,3.20969,3.32914,3.26773,1.63989,3.67852,0.68389,3.40094,2.12155,2.67197,4.16468,2.29745,3.98642,3.39814,1.33943,2.81506,2.56120,2.06275,2.64843,3.21731,4.65183,4.82863,6.02291,5.91413,4.47682,4.30427,2.11871,4.40835,4.39357,5.27277,4.66651,3.82903,5.26567,2.38775,4.96736,6.05265,3.24066,4.67027,2.00777,3.34155,2.89869,3.21674,3.80021,4.40593,3.76556,5.12827,3.92423,2.58644,6.38304,4.44695,4.64010,3.21218,3.60277,2.49377,3.60573,3.93810,4.01180,3.94427,4.40555,3.79828,4.31935,3.21965,3.57612,2.64063,4.54080,3.79809,3.11187,5.43664,4.38712,3.59230,3.37854
x10,3.75274,1.67032,1.85139,4.40210,3.76549,3.27822,3.54949,2.96021,3.79410,2.28314,3.25187,2.66356,2.21890,2.50868,2.26415,2.10602,3.51345,2.25012,2.19377,3.16663,1.26666,2.85828,4.31798,2.33332,2.34712,3.88321,1.91769,2.51391,3.26291,1.73979,2.75905,3.49243,3.57981,2.95593,2.82212,3.57990,3.50425,2.42118,2.09542,2.74520,3.89443,1.27023,3.45485,3.39871,3.37124,2.60480,2.24537,4.75126,3.08801,2.95763,4.09918,3.91151,3.17074,5.67211,3.22639,3.18924,3.26158,5.66625,4.25565,4.82887,6.16529,3.09098,4.36336,5.24006,4.11761,3.75354,4.19143,4.22232,5.67789,1.93957,3.18332,3.15349,2.77815,4.95344,4.24589,5.47529,2.75959,5.08511,3.78472,4.04890,4.81942,3.82189,6.24544,4.59204,3.53426,2.95618,3.09631,4.54955,4.59832,3.65424,4.10173,4.40997,3.70612,4.14302,3.80475,4.02207,2.48688,4.72433,2.86294,4.84823
