id,rL,rLrL,rQvrai
1,-0.63932,-0.68123,-0.71386
2,-1.38342,-1.31091,-1.32299
3,-0.56042,-0.60960,-0.57549
4,-1.08613,-1.06927,-1.06181
5,-1.19489,-1.15920,-1.18945
6,-0.78764,-0.81335,-0.81322
7,-1.29058,-1.23686,-1.20259
8,-0.95269,-0.95651,-1.07257
9,-0.58489,-0.63192,-0.63654
10,-0.86723,-0.88289,-0.93740
11,-1.24423,-1.19942,-1.21485
12,-0.68479,-0.72208,-0.79722
13,-1.04061,-1.03110,-1.02008
14,-0.43654,-0.49526,-0.49538
15,-1.06853,-1.05455,-1.04020
16,-1.33297,-1.27084,-1.23835
17,-0.79757,-0.82208,-0.82219
18,-0.94520,-0.95010,-1.00130
19,-1.37318,-1.30281,-1.26387
20,-0.85372,-0.87115,-0.83765
21,-0.90055,-0.91172,-0.96135
22,-0.80709,-0.83043,-0.78359
23,-1.00835,-1.00387,-0.97555
24,-1.12014,-1.09758,-1.05939
25,-0.75645,-0.78584,-0.72625
26,-0.91620,-0.92520,-0.87645
27,-1.12284,-1.09982,-1.19973
28,-1.54025,-1.43305,-1.46214
29,-0.81085,-0.83373,-0.83294
30,-0.68295,-0.72043,-0.72103
31,-0.75767,-0.78692,-0.73473
32,-1.04731,-1.03674,-1.01807
33,-1.13021,-1.10593,-0.92258
34,-0.94849,-0.95291,-0.96450
35,-1.15123,-1.12331,-1.08200
36,-0.92509,-0.93285,-0.91886
37,-0.85233,-0.86995,-0.86986
38,-1.04539,-1.03512,-1.06560
39,-0.78244,-0.80877,-0.79688
40,-0.89994,-0.91120,-0.87818
41,-1.03490,-1.02629,-1.10851
42,-1.10749,-1.08707,-0.90828
43,-0.82143,-0.84298,-0.93867
44,-1.08594,-1.06910,-1.10909
45,-0.83190,-0.85214,-0.85593
46,-0.64489,-0.68625,-0.76090
47,-0.71287,-0.74716,-0.74746
48,-0.96013,-0.96286,-0.98249
49,-1.23990,-1.19591,-1.28329
50,-1.35451,-1.28799,-1.26841
51,0.75504,0.72177,0.71483
52,1.09335,1.10602,1.03371
53,1.51486,1.60873,1.59242
54,1.02267,1.02433,0.96490
55,0.77913,0.74857,0.73879
56,1.27209,1.31594,1.27847
57,0.84971,0.82757,0.82588
58,0.46593,0.40697,0.55672
59,0.44831,0.38818,0.37540
60,1.17864,1.20560,1.22318
61,0.88997,0.87297,0.86933
62,1.38463,1.45058,1.41424
63,1.50079,1.59153,1.61396
64,0.80411,0.77644,0.90263
65,1.28507,1.33138,1.25949
66,1.40388,1.47379,1.49769
67,0.92225,0.90955,0.84167
68,1.43399,1.51022,1.53380
69,0.74870,0.71473,0.70987
70,0.56550,0.51397,0.51070
71,1.09557,1.10860,1.04458
72,0.93157,0.92014,0.93061
73,0.79024,0.76095,0.71278
74,1.00439,1.00332,1.04373
75,1.11482,1.13098,1.06957
76,0.65701,0.61363,0.60902
77,0.51906,0.46388,0.39309
78,1.08365,1.09476,1.07826
79,1.09541,1.10842,1.03392
80,0.75090,0.71718,0.80089
81,0.71582,0.67833,0.66128
82,1.39738,1.46595,1.43181
83,1.13032,1.14905,1.09556
84,1.04593,1.05113,1.07995
85,1.12095,1.13812,1.19709
86,0.87978,0.86146,0.91303
87,0.83796,0.81437,0.82841
88,0.98250,0.97823,0.95088
89,0.75981,0.72707,0.77089
90,0.85046,0.82842,0.87190
91,1.08971,1.10180,1.06584
92,0.82285,0.79741,0.83205
93,1.20692,1.23885,1.26480
94,0.70631,0.66784,0.59538
95,0.91982,0.90679,0.90790
96,1.26619,1.30895,1.34440
97,0.65304,0.60928,0.62270
98,0.83479,0.81080,0.97785
99,0.74953,0.71565,0.72987
100,0.79301,0.76404,0.75404
