Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,2.44775,4.84307,3.86628,4.81841,3.43706,2.35325,3.76523,3.97240,2.93691,1.87340,2.40337,4.38878,0.70597,4.70494,3.02496,4.83203,2.55719,3.01794,4.21400,3.64067,2.04135,2.73471,1.44788,3.56566,2.60738,3.21167,1.96740,2.94961,2.53826,3.79731,2.02776,2.41513,4.02584,2.31201,3.50707,2.26737,0.68109,4.33613,3.27095,3.06260,3.00706,1.62940,2.04061,1.90736,2.75930,2.84011,3.14277,3.72088,4.10041,3.57867,2.25029,2.93960,4.74896,4.04384,3.72888,3.97189,2.99884,3.40254,3.57615,5.56910,5.13187,4.15520,3.04948,5.48181,4.38674,4.46519,5.60011,3.43529,2.61570,5.32116,3.86090,5.21925,5.25193,2.89720,1.94809,3.02247,4.04506,4.33397,3.65309,2.99787,5.26301,4.17845,2.37337,4.96724,4.60069,3.95769,3.11387,4.97432,4.40399,3.10972,4.67112,3.51698,5.46535,4.94553,3.33005,4.70909,4.54323,5.21928,3.88446,4.92223
x2,3.68366,1.98722,2.98643,1.73533,3.74764,3.50824,4.41039,0.49052,3.03680,3.79313,1.71152,4.10570,2.33575,2.80349,1.61547,2.40062,2.62501,2.77782,3.19468,2.23318,1.60851,3.16559,2.85794,3.61293,3.75170,3.14999,2.13212,4.20138,1.48523,3.57881,2.96541,3.40007,1.90367,0.66455,3.56476,2.90338,3.58729,4.52527,2.28365,2.80128,2.71351,1.94913,5.14458,3.32144,2.97239,4.88803,3.92361,1.70254,1.78274,0.51794,3.36569,4.01836,4.65429,2.75623,3.43751,2.54664,3.47626,3.41600,3.95565,3.03873,3.31034,3.31945,3.97047,2.22459,5.05703,2.99509,3.74555,2.79943,4.00371,4.66792,4.82774,4.30322,5.82833,2.97130,4.81938,4.47139,3.93705,3.88553,4.83065,3.81910,3.17094,4.43388,4.00224,5.44167,4.64995,4.19477,3.72602,4.56884,3.83306,4.19526,3.18336,5.04810,3.60740,5.50831,3.64809,4.23292,4.54092,3.55917,3.37696,5.68734
x3,2.81858,2.03940,2.49303,3.20331,3.55366,3.14033,1.95663,1.63875,2.01930,2.32123,1.40638,3.59539,3.44303,1.66837,2.42150,3.69647,3.69601,4.32511,3.30781,2.08805,4.18163,1.35918,3.00415,2.87952,2.02238,3.62124,3.13838,2.24219,5.07646,2.47373,3.77439,3.74477,1.48400,2.95056,2.45039,3.90771,1.86621,4.04611,4.57795,2.39310,2.80865,2.00700,2.10423,2.49066,4.30415,3.93766,1.32205,2.67738,3.26698,2.01860,3.13644,3.06460,2.58446,3.18790,3.35659,3.86906,2.44226,5.41389,2.73688,3.78669,4.55518,4.12726,4.98866,3.77914,2.57917,3.99680,4.37010,3.25037,4.62827,5.11737,4.16525,6.65432,3.63544,2.43423,5.06432,5.52100,3.58792,4.66618,5.61648,2.17218,4.05730,3.52229,3.05528,4.94970,2.99017,3.94792,3.70292,3.72807,4.79496,2.93358,4.22937,4.40391,4.64362,4.59997,3.44287,4.39180,4.45185,4.02479,3.19907,5.90488
x4,3.60506,3.50701,2.09090,2.30299,2.28218,2.24191,3.00058,5.09640,3.75258,2.26787,2.47763,1.17318,3.95541,2.64470,2.56970,2.82771,4.18790,3.36447,3.71608,1.83752,3.74512,2.91931,1.48538,3.51235,1.62459,3.11186,2.43952,1.66652,4.47492,4.12834,3.56615,3.19357,3.05532,3.88414,2.58604,3.17825,3.40332,2.10001,2.49356,2.08640,3.01214,2.16822,3.16882,3.65445,1.89156,4.57820,2.69644,1.57661,2.60225,3.21885,3.92372,3.07318,5.72371,5.72200,3.14825,3.88017,1.72495,3.39516,4.52183,4.34952,5.04889,3.30846,5.49023,5.80463,4.11621,4.36787,2.43443,3.16054,3.68417,4.65347,3.22794,5.33517,4.14544,3.11395,3.63852,2.90271,2.95773,3.74201,4.25478,3.36057,4.35362,2.60874,5.76978,5.09556,3.64447,3.87714,2.08416,4.16841,6.05112,4.14797,3.30962,3.66257,3.45719,5.49424,1.89237,3.45827,3.48374,3.31573,3.48580,3.28110
x5,3.42418,3.28857,3.26761,3.64401,4.43053,5.34413,2.54130,5.17575,1.92822,1.84233,4.10071,1.66589,2.92181,2.71487,3.19035,3.64742,2.40341,4.33507,1.18937,4.77745,5.37501,3.53090,2.08055,3.41340,2.30295,4.49004,4.66851,3.23035,1.78976,3.26005,3.68499,1.36131,2.26917,3.82357,2.69556,4.93954,3.35664,2.03806,3.03162,2.56800,2.65316,1.85352,2.78325,2.43743,2.56291,1.35115,2.15751,3.64896,2.94432,3.76964,4.38091,3.56307,3.12328,2.33127,3.83894,4.57721,5.04452,3.66063,4.68344,4.39246,5.17334,5.66411,4.67315,4.09706,2.96491,3.35995,4.31181,2.03678,5.33266,3.85361,2.54688,5.29961,3.57414,2.90162,5.15154,4.50287,3.78018,5.82398,1.50153,5.19869,3.25414,5.41096,3.07581,2.72050,5.38336,5.10390,4.40821,2.63271,3.27764,4.18800,4.40337,3.29644,5.12850,3.82547,3.42961,3.44386,5.21657,2.49687,4.67554,3.33122
x6,1.84050,2.46352,2.82667,3.34623,2.93291,1.63204,3.02692,4.41660,4.48344,3.81254,4.04249,2.54500,2.74864,3.72378,1.37466,1.49961,3.55161,2.08655,2.84945,3.33558,1.58910,3.85878,2.52683,2.41211,3.35203,2.92831,1.77306,3.26727,2.54729,4.05957,2.01713,3.78674,3.96487,1.66289,2.81074,2.35744,1.93591,1.91410,1.18598,3.16773,3.89824,4.14894,1.99315,3.69271,3.70163,1.84004,3.48790,2.93034,3.25067,3.97400,2.58771,6.10599,2.50801,3.97353,3.79308,3.04797,4.37451,3.09544,3.12606,2.74821,4.00175,4.64149,5.67778,3.36928,2.84787,2.32226,2.82613,3.98610,3.92292,2.93718,4.23283,4.82674,3.31432,6.32813,2.45754,4.39590,4.60442,4.50982,5.47231,4.62094,3.12240,3.01399,3.84659,4.07919,6.45321,3.60043,3.36014,3.74344,4.36430,4.83117,3.34457,3.52819,3.96876,5.98003,4.12544,5.45290,5.57799,4.47795,2.93554,5.32332
x7,3.38292,2.79028,4.61663,2.96105,2.69893,1.83697,2.99424,1.79348,2.74860,4.02409,2.42070,3.11861,2.95144,4.29129,2.57135,1.01830,2.55407,2.82477,3.43694,3.29663,2.74611,2.64993,3.21333,2.82724,3.10908,4.20615,3.21276,3.09963,3.96014,1.95968,4.11676,3.75140,3.84670,3.02933,3.90153,4.46740,1.87880,5.53024,3.53503,2.01605,3.30330,1.80577,2.36355,2.87442,3.49211,5.09861,2.96337,1.77590,3.50042,4.17616,4.94282,4.68633,4.40735,4.20600,3.98102,4.21728,2.95874,3.66931,4.36713,3.14058,3.96021,2.65927,3.20205,4.69733,4.79998,3.78385,4.41623,4.07455,3.95833,2.65265,5.90676,4.43935,4.37331,3.67480,3.89218,2.87211,1.37473,5.30795,4.74147,4.23924,5.39455,2.87665,5.00245,4.90277,3.97353,2.22026,4.72409,4.53052,3.69428,3.15001,2.66184,4.34654,2.77103,4.20297,4.84991,3.92167,4.29576,4.33853,3.50160,3.83826
x8,3.64132,2.67341,2.50727,2.21239,4.19086,3.54248,4.05769,2.10026,2.65270,3.06914,2.82170,4.32155,2.53549,5.29843,3.61923,3.10862,1.26455,3.80958,2.30445,4.27802,4.08000,2.61405,4.83090,4.04061,2.12585,1.88041,3.81999,2.36305,3.02179,3.22281,3.67516,3.43049,4.59388,2.60136,5.10736,3.68604,3.97737,3.20976,3.03794,3.62605,3.15160,2.26791,1.59918,3.61111,2.65740,3.61536,3.24825,1.68017,3.49716,2.74184,5.01158,4.84311,4.08309,4.35742,4.43242,4.71542,3.69464,4.28026,3.41823,4.23289,1.98173,5.16004,4.22976,3.85332,5.53770,4.88612,3.71847,3.32642,3.78810,5.88867,4.65197,3.10190,0.86740,3.34511,2.92003,3.17161,3.95384,4.28504,4.18170,3.84473,3.59375,2.43815,5.44392,4.34328,4.79344,3.25341,5.29735,2.92262,3.22384,3.49022,5.12301,2.60848,6.34148,4.21779,4.32528,2.51846,5.51665,3.19962,3.10126,4.05568
x9,3.09476,2.97701,2.30021,2.13576,2.84102,3.01560,1.00596,1.66947,3.94237,2.99923,1.25549,1.29398,1.80242,4.53115,2.86545,3.28835,0.89115,3.29960,1.57465,2.44751,1.79699,3.12140,4.16460,2.90568,3.55720,2.99235,2.99706,4.43227,3.61299,2.61628,1.30416,2.16388,2.67824,3.80006,4.27155,4.25412,3.52686,1.51626,2.80971,1.73731,2.97431,5.08752,2.98380,4.13942,-0.54942,2.74874,2.63371,0.73230,3.51861,3.18280,4.80615,4.45047,4.64707,4.59930,3.20620,2.49214,5.12975,4.76515,5.06490,4.67325,4.23069,3.80583,1.40509,5.37734,4.68449,3.72005,4.86838,5.27944,3.32080,3.86063,2.22573,5.38923,4.49636,3.38149,3.35355,3.61042,3.20822,3.91854,4.22445,5.31071,5.05249,5.17359,6.02106,3.79407,3.65830,4.30943,4.60548,5.27353,3.39709,3.64537,3.64082,2.63454,3.39178,4.10687,4.31078,5.48991,4.64750,4.15252,4.65167,3.56291
x10,1.35522,4.25724,4.40374,3.96208,3.67411,2.59870,2.81382,4.26327,2.83816,1.74166,2.41834,3.15226,2.02750,4.27184,2.91942,3.58721,2.09011,2.22994,4.40288,3.74202,2.47759,2.02730,2.29422,2.26501,3.27408,2.04574,4.21141,2.92758,2.62408,4.13565,3.16098,3.62748,3.14350,3.82844,0.64824,3.70761,2.02219,2.60071,3.40896,2.35772,2.85586,2.69877,5.31605,3.03385,1.78355,2.46013,2.15964,1.57415,2.90418,3.34542,3.94334,4.09805,3.86830,5.18202,3.26742,5.34156,6.51009,3.40959,3.49033,8.03121,4.04155,5.39714,4.97869,3.37397,2.37745,3.42963,4.02265,6.24964,3.21213,5.08693,3.83810,4.56848,4.88010,3.00163,3.37233,3.54483,4.40992,2.43619,4.53510,3.56346,1.46539,3.75282,4.64615,3.38552,5.00673,3.79603,4.70871,2.77006,3.42180,4.29499,2.12750,5.00571,4.70789,2.68413,3.02907,5.48007,2.32527,3.68441,4.61633,3.40022
