id,rL,rLrL,rQvrai
1,-1.13362,-1.11329,-1.09738
2,-1.24565,-1.20541,-1.23506
3,-1.19130,-1.16096,-1.17186
4,-1.20872,-1.17526,-1.20637
5,-0.88812,-0.90478,-0.93975
6,-1.16265,-1.13735,-1.13462
7,-0.68116,-0.72195,-0.69156
8,-1.37577,-1.31005,-1.30798
9,-0.66120,-0.70397,-0.67578
10,-0.36861,-0.43360,-0.41774
11,-1.43230,-1.35472,-1.22772
12,-0.93497,-0.94527,-0.95624
13,-0.60961,-0.65724,-0.60143
14,-1.10825,-1.09216,-1.05435
15,-1.11526,-1.09801,-1.16989
16,-0.68570,-0.72602,-0.70048
17,-1.02587,-1.02289,-1.05637
18,-0.62087,-0.66747,-0.67980
19,-0.78282,-0.81256,-0.90546
20,-0.72042,-0.75712,-0.74316
21,-1.05392,-1.04659,-1.01438
22,-1.20559,-1.17269,-1.16207
23,-0.57342,-0.62421,-0.64466
24,-0.84519,-0.86738,-0.84637
25,-1.16738,-1.14125,-1.21504
26,-0.93172,-0.94247,-0.98699
27,-1.12205,-1.10366,-1.06065
28,-0.96765,-0.97332,-0.99631
29,-0.66195,-0.70465,-0.72766
30,-1.10211,-1.08703,-1.12485
31,-1.33966,-1.28127,-1.34436
32,-1.08650,-1.07397,-1.05254
33,-1.21906,-1.18372,-1.09910
34,-0.84990,-0.87150,-0.83812
35,-0.75734,-0.78999,-0.80265
36,-0.91248,-0.92588,-0.86476
37,-1.23971,-1.20058,-1.18506
38,-0.39546,-0.45894,-0.43730
39,-0.90034,-0.91537,-0.91908
40,-1.33686,-1.27903,-1.29681
41,-0.54001,-0.59354,-0.50052
42,-1.21514,-1.18051,-1.22989
43,-0.47116,-0.52982,-0.55968
44,-0.55501,-0.60733,-0.69163
45,-1.46009,-1.37650,-1.28985
46,-1.06899,-1.05928,-1.06052
47,-0.88078,-0.89840,-0.86913
48,-0.98872,-0.99132,-0.96219
49,-1.29202,-1.24300,-1.28646
50,-0.95874,-0.96568,-1.01044
51,1.08157,1.09694,1.17799
52,0.59487,0.54794,0.58290
53,0.58711,0.53947,0.51646
54,0.71206,0.67686,0.69811
55,1.19739,1.23284,1.25502
56,1.13796,1.16285,1.13722
57,0.69436,0.65726,0.64900
58,1.02488,1.03115,0.94513
59,1.10173,1.12045,1.16592
60,0.90704,0.89596,0.84418
61,1.16175,1.19081,1.04990
62,0.41681,0.35599,0.36501
63,0.83143,0.81031,0.81388
64,1.09199,1.10909,1.06166
65,1.22476,1.26526,1.30815
66,1.23756,1.28045,1.24119
67,1.03446,1.04224,1.07115
68,1.20204,1.23834,1.12425
69,1.24237,1.28616,1.42292
70,0.86341,0.84644,0.86535
71,1.03778,1.04608,1.03382
72,0.59312,0.54603,0.56870
73,0.68676,0.64885,0.62484
74,0.74139,0.70946,0.72779
75,0.96798,0.96561,0.97310
76,0.62286,0.57853,0.60495
77,0.83217,0.81115,0.79881
78,0.93188,0.92428,0.84780
79,1.06385,1.07633,1.07845
80,1.02734,1.03400,1.05154
81,1.08855,1.10508,1.11350
82,0.63156,0.58808,0.53401
83,1.01712,1.02218,1.07570
84,1.00708,1.01060,0.93883
85,1.43085,1.51293,1.46309
86,1.03379,1.04146,1.13403
87,1.17944,1.21165,1.11342
88,0.90192,0.89013,0.98748
89,0.91340,0.90321,0.84898
90,1.17663,1.20833,1.25965
91,0.90399,0.89249,0.90873
92,0.70947,0.67399,0.70807
93,0.67771,0.63886,0.67152
94,1.12684,1.14982,1.10137
95,1.50120,1.59895,1.64650
96,1.10798,1.12775,1.16023
97,0.76250,0.73299,0.72837
98,1.28498,1.33697,1.33474
99,0.76566,0.73652,0.72943
100,0.98041,0.97989,0.98920
