id,rL,rLrL,rQvrai
1,-0.84016,-0.86206,-0.87426
2,-0.93455,-0.94408,-0.99769
3,-1.21362,-1.17885,-1.16086
4,-0.97074,-0.97518,-0.87806
5,-0.96944,-0.97407,-0.95997
6,-1.02275,-1.01953,-1.01288
7,-0.56981,-0.61979,-0.64336
8,-0.99731,-0.99789,-1.07464
9,-1.12510,-1.10563,-1.10458
10,-0.73097,-0.76552,-0.82387
11,-0.64322,-0.68665,-0.70700
12,-0.97683,-0.98040,-1.06912
13,-0.85535,-0.87535,-0.86163
14,-1.22209,-1.18579,-1.16100
15,-0.86723,-0.88572,-0.90541
16,-0.86831,-0.88666,-0.88022
17,-1.62430,-1.50327,-1.45559
18,-1.13107,-1.11061,-1.14460
19,-0.56590,-0.61621,-0.65196
20,-1.22747,-1.19020,-1.20269
21,-1.17747,-1.14909,-1.08176
22,-0.92790,-0.93835,-0.92011
23,-1.00987,-1.00859,-1.07007
24,-1.02128,-1.01828,-1.04059
25,-0.70574,-0.74296,-0.67282
26,-0.62370,-0.66895,-0.74073
27,-1.61359,-1.49513,-1.51272
28,-1.33030,-1.27357,-1.23221
29,-0.88836,-0.90411,-0.85610
30,-1.46152,-1.37768,-1.32084
31,-0.85910,-0.87862,-0.91597
32,-1.21108,-1.17676,-1.26430
33,-0.35100,-0.41576,-0.46598
34,-1.25495,-1.21263,-1.10174
35,-0.49025,-0.54643,-0.53363
36,-0.51163,-0.56623,-0.47158
37,-0.71539,-0.75160,-0.67378
38,-0.69031,-0.72912,-0.60836
39,-1.14194,-1.11965,-1.06804
40,-1.30877,-1.25624,-1.33684
41,-0.75687,-0.78858,-0.81455
42,-0.83797,-0.86014,-0.85900
43,-0.83856,-0.86066,-0.91869
44,-0.89397,-0.90898,-0.90539
45,-1.15061,-1.12686,-1.01251
46,-1.08591,-1.07285,-1.02190
47,-0.70981,-0.74661,-0.70836
48,-0.68237,-0.72198,-0.80184
49,-1.30105,-1.25002,-1.29039
50,-1.01919,-1.01651,-1.08625
51,0.75106,0.72009,0.73531
52,1.30728,1.36194,1.51956
53,0.74224,0.71029,0.73805
54,0.47494,0.41856,0.35563
55,1.14111,1.16537,1.13784
56,1.01985,1.02452,1.00947
57,0.75715,0.72687,0.69203
58,1.30526,1.35952,1.32377
59,1.06547,1.07725,1.12356
60,0.83268,0.81140,0.79270
61,0.62314,0.57898,0.54664
62,1.05603,1.06632,1.03943
63,0.64062,0.59813,0.64186
64,1.16260,1.19056,1.23027
65,1.33689,1.39739,1.32189
66,0.80777,0.78343,0.81122
67,0.95208,0.94675,0.88613
68,0.99543,0.99641,0.92093
69,1.13918,1.16311,1.11661
70,0.77535,0.74716,0.83167
71,0.54820,0.49745,0.51623
72,1.21930,1.25734,1.31767
73,1.24426,1.28690,1.30299
74,0.88722,0.87296,0.91989
75,1.32522,1.38340,1.33016
76,0.78295,0.75565,0.76223
77,0.93465,0.92686,0.78479
78,0.88968,0.87575,0.87470
79,0.90464,0.89272,0.84058
80,1.11669,1.13683,1.11431
81,1.17471,1.20478,1.22310
82,0.81863,0.79561,0.76957
83,0.86726,0.85038,0.90691
84,1.37977,1.44897,1.44932
85,0.78627,0.75936,0.67737
86,1.19406,1.22756,1.30237
87,0.36810,0.30492,0.25525
88,0.61309,0.56801,0.69306
89,0.55139,0.50090,0.46019
90,1.33337,1.39317,1.41984
91,0.72224,0.68810,0.74553
92,1.06381,1.07533,1.03296
93,1.13582,1.15918,1.21959
94,0.87809,0.86262,0.87005
95,0.88650,0.87215,0.87383
96,0.92268,0.91322,0.83588
97,1.26535,1.31194,1.32649
98,0.83707,0.81634,0.83400
99,0.97550,0.97354,0.97339
100,1.41403,1.49038,1.46965
