id,rL,rLrL,rQvrai
1,-1.45379,-1.37044,-1.40857
2,-0.80744,-0.83262,-0.81664
3,-0.70662,-0.74313,-0.78304
4,-1.36104,-1.29708,-1.28585
5,-0.95370,-0.95976,-1.00437
6,-0.97416,-0.97728,-1.01732
7,-0.70383,-0.74063,-0.77924
8,-0.64482,-0.68753,-0.71875
9,-0.61520,-0.66068,-0.66678
10,-0.53465,-0.58701,-0.63702
11,-0.93362,-0.94249,-0.95487
12,-1.37604,-1.30903,-1.30664
13,-0.66568,-0.70636,-0.73951
14,-0.97679,-0.97953,-0.89002
15,-0.95894,-0.96425,-1.03284
16,-0.79016,-0.81739,-0.80811
17,-1.15771,-1.13178,-1.21585
18,-1.04328,-1.03605,-1.03227
19,-1.14715,-1.12302,-1.08818
20,-1.25128,-1.20861,-1.26322
21,-0.85872,-0.87755,-0.86854
22,-1.47075,-1.38371,-1.38298
23,-1.06788,-1.05680,-1.10156
24,-0.42603,-0.48613,-0.35501
25,-1.39576,-1.32469,-1.36239
26,-0.79164,-0.81870,-0.89972
27,-1.26770,-1.22195,-1.17397
28,-0.98703,-0.98828,-0.85324
29,-1.44309,-1.36204,-1.07699
30,-1.30293,-1.25046,-1.28716
31,-0.91478,-0.92623,-0.89033
32,-1.14345,-1.11995,-1.17791
33,-0.79705,-0.82347,-0.71542
34,-1.18905,-1.15766,-1.07102
35,-1.09110,-1.07629,-1.12069
36,-0.55673,-0.60729,-0.56096
37,-0.81414,-0.83851,-0.82560
38,-1.16162,-1.13501,-1.09045
39,-0.64540,-0.68805,-0.63856
40,-0.80432,-0.82987,-0.87485
41,-0.53423,-0.58662,-0.69004
42,-1.28666,-1.23732,-1.28381
43,-0.36177,-0.42562,-0.44453
44,-0.61375,-0.65936,-0.66646
45,-1.04212,-1.03507,-1.08139
46,-0.75599,-0.78714,-0.71747
47,-1.46294,-1.37761,-1.44259
48,-0.80773,-0.83287,-0.77049
49,-0.83488,-0.85672,-0.79395
50,-0.80414,-0.82971,-0.88079
51,0.87957,0.86357,0.81913
52,0.79941,0.77340,0.72735
53,1.27834,1.32630,1.38980
54,0.89140,0.87696,0.88093
55,1.02997,1.03532,0.98261
56,0.76277,0.73251,0.75551
57,1.05101,1.05961,1.04703
58,0.94489,0.93775,0.97393
59,0.89604,0.88221,0.92509
60,1.01457,1.01758,0.99194
61,0.61894,0.57390,0.58583
62,0.95263,0.94658,0.94198
63,0.93489,0.92634,0.94568
64,1.35131,1.41352,1.41381
65,1.07021,1.08183,1.06121
66,0.49039,0.43475,0.45088
67,0.94408,0.93683,0.93994
68,0.73050,0.69665,0.64489
69,1.18030,1.21034,1.23312
70,0.60115,0.55450,0.52676
71,1.05824,1.06797,1.03366
72,1.00955,1.01180,1.01761
73,1.59629,1.71217,1.84086
74,0.76830,0.73866,0.66713
75,1.15153,1.17659,1.18033
76,0.53706,0.48498,0.43182
77,0.36748,0.30400,0.27537
78,1.05606,1.06545,1.06463
79,0.98301,0.98133,1.05180
80,1.34584,1.40696,1.44449
81,1.31187,1.36628,1.32944
82,1.04485,1.05248,1.06989
83,1.50934,1.60515,1.57766
84,0.55211,0.50125,0.62384
85,0.90100,0.88783,0.84120
86,0.66937,0.62916,0.59886
87,0.64253,0.59970,0.54083
88,0.92043,0.90990,0.88965
89,1.30959,1.36356,1.29913
90,1.56794,1.67715,1.62582
91,0.52005,0.46664,0.46953
92,1.08800,1.10248,1.11984
93,0.87128,0.85420,0.78431
94,1.01203,1.01466,0.96920
95,1.04986,1.05828,1.13407
96,1.10625,1.12371,1.14053
97,0.89511,0.88116,0.89592
98,0.60333,0.55687,0.55951
99,0.89004,0.87541,0.93064
100,0.92855,0.91913,0.90299
