Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,3.87526,2.66772,2.18811,2.81666,2.73024,3.13894,1.72075,1.75673,2.00419,1.49121,1.43197,3.74154,3.05844,3.32371,3.15697,2.29232,2.33768,4.05328,2.24617,4.51543,2.43344,5.68698,2.51900,4.82658,2.33606,2.64682,3.71085,3.00400,1.53421,3.10621,1.72777,0.71661,4.03068,2.08108,2.79602,2.94853,1.81844,2.55918,3.45734,2.17797,3.63719,1.70224,2.76715,1.69321,4.42579,4.15415,3.03027,3.85101,3.04793,3.22227,4.44784,3.95078,4.05858,4.66353,3.97693,5.09140,5.64960,3.69361,2.29154,6.35717,4.24618,4.88368,3.51801,4.21264,5.79341,4.06672,6.30162,4.15339,4.51280,4.36924,4.61457,3.31778,5.17755,3.57778,3.04025,6.23436,4.87363,3.70620,2.02154,5.74998,5.64053,6.02578,2.48084,3.42006,3.35895,3.22379,3.97771,1.60596,3.92082,4.91273,4.69903,3.28891,4.60272,5.00181,2.73263,2.50899,3.57013,4.61862,4.18362,3.72929
x2,3.02051,4.52783,3.19531,1.37912,4.27564,3.23418,2.80585,3.81768,1.63058,3.31350,1.57362,2.10906,2.96436,2.15679,2.47413,3.37314,4.37607,2.35094,3.84955,3.41350,4.39265,3.85208,2.48377,3.42895,2.48567,2.87694,3.18832,1.85627,3.08171,2.82298,3.90367,3.37161,2.35753,2.76454,3.57578,2.68233,1.51205,2.53257,2.73696,1.22267,3.61772,4.66777,4.70192,1.93764,1.49545,0.87137,2.70648,3.37193,2.86464,3.84728,3.91552,3.14925,5.25626,3.19807,4.53379,2.89503,5.45496,4.59208,5.12463,3.00791,3.37105,4.13010,3.82722,3.66855,4.13983,3.98630,3.45235,3.91832,4.47884,4.38971,3.43382,4.20254,5.03733,5.11781,2.90496,4.78051,4.40800,5.34451,2.76946,3.83352,3.77170,3.98369,4.47861,4.45925,4.67452,3.13942,4.71705,3.17670,5.53648,4.37553,4.14454,4.08723,4.38010,1.73839,4.66393,4.11611,5.34240,5.20240,3.88934,5.61340
x3,3.82087,4.57072,4.37524,2.39363,2.66625,2.48091,2.75116,2.59321,3.13926,4.30987,3.13359,1.16430,5.83083,1.17043,3.54818,2.86847,3.72568,2.55229,2.59331,1.06787,3.03452,1.63124,4.48366,2.63134,3.43099,2.99314,3.30503,2.49647,2.76302,3.18250,2.22978,2.02995,2.15775,3.43612,3.51705,3.14848,1.35690,2.65195,2.58508,2.95420,2.56118,3.36353,3.45805,3.78859,1.98592,1.66157,3.31804,2.47396,2.54821,2.61384,4.07143,5.24372,4.07379,2.85576,4.02935,3.69013,2.82001,4.47141,3.68324,3.73988,2.55953,3.76798,2.71586,2.22736,4.80114,2.57191,3.74784,4.38554,4.02761,4.50289,3.37509,5.82389,4.88856,2.64599,5.03348,2.89112,4.11129,4.38380,3.89833,3.50599,3.98109,4.62876,3.09391,2.80468,4.03772,5.31291,3.02296,3.69258,3.78235,3.13834,4.07379,3.46508,4.57783,4.35156,4.42459,4.12471,3.51573,3.60777,4.77642,4.43382
x4,4.50003,4.21450,3.65458,2.53122,3.97374,2.45117,1.97322,3.05509,1.94319,4.29753,2.38948,4.13265,2.75033,1.02807,3.49480,3.18218,2.32415,4.40518,2.70923,3.29060,1.81694,2.09234,3.47258,1.60423,2.68248,3.52163,4.29981,3.15352,3.20201,2.34181,4.51759,4.14030,3.62287,2.92926,4.54267,3.62525,2.48325,3.21348,3.40684,4.63001,1.80240,4.16678,2.93979,2.20467,2.99177,2.35091,4.20705,2.32915,1.96795,2.68105,3.91004,3.81926,2.31711,3.94485,5.16328,3.69128,4.56972,6.00501,3.73734,4.35583,4.07919,4.35819,3.24451,3.45097,2.90603,4.93004,4.36255,1.38163,4.08243,3.26613,4.88733,3.92908,2.31269,4.63070,4.49084,3.60057,5.65280,3.73991,5.56134,4.96975,4.75679,3.21165,4.14441,3.66361,2.72923,4.52708,4.29512,6.78647,4.47853,2.61431,4.00421,4.14104,3.20506,2.85676,3.29544,5.09730,3.79328,3.58435,3.39906,3.63347
x5,4.18771,1.89080,2.49201,1.58773,3.26681,3.08487,2.68419,3.48499,3.68214,3.31253,3.30845,2.33037,3.64532,3.23439,4.34907,2.98818,2.18218,2.93021,2.38764,4.70030,2.96334,2.45791,2.36749,1.60636,3.53234,4.09438,4.92786,3.77618,2.84559,1.33137,0.38519,3.46419,4.58849,2.76204,3.36464,3.29264,4.77633,3.35509,3.26840,2.34163,3.73486,2.61300,2.66687,3.86010,1.58833,2.36591,5.03486,2.68000,2.01662,3.55031,3.93290,3.21726,3.91438,4.64693,5.81830,4.51771,3.24452,2.96483,1.68483,4.14896,3.89500,4.00081,2.09905,3.59175,2.89419,4.69799,2.09542,3.97071,4.20359,4.28475,2.72235,2.54263,3.19860,4.59534,1.86060,4.21723,3.18556,3.93617,2.63434,3.68314,4.14881,2.04490,4.42090,4.22619,1.74195,4.77413,5.57972,4.31341,3.60322,3.91079,4.82262,2.77496,3.81361,4.72735,3.60748,3.13633,3.84787,4.98253,2.75117,2.79045
x6,2.77930,3.91243,2.26036,2.61461,3.67645,2.92108,2.37223,2.26654,3.56992,3.28213,1.28090,3.46459,1.88714,4.28315,3.94809,2.90594,3.80014,2.49409,3.26399,3.25630,2.42306,4.06814,3.54927,2.23113,3.34896,4.43594,5.77854,3.77961,2.82831,3.40581,2.59772,2.05238,2.42373,3.85327,4.07243,2.27005,3.93347,2.46732,3.02030,4.74977,4.52610,2.56949,4.48701,3.95798,2.26244,2.15155,1.81283,3.12542,2.37928,4.13428,4.68933,2.09022,2.87669,4.86343,4.23905,6.28032,3.91899,4.35309,3.19499,5.16998,3.76954,2.28825,4.86230,4.46298,4.59953,3.77309,3.33362,3.07251,3.81235,5.62608,2.16959,4.64379,4.47437,4.39323,4.37716,3.16143,4.58364,3.37813,3.73203,5.71838,2.56672,5.07745,3.31093,4.40774,4.12118,3.40765,4.54879,2.57268,3.15101,2.95422,3.67486,3.15741,4.33360,4.07231,4.75478,4.95495,3.52425,3.88421,5.15729,5.25033
x7,4.00295,1.68510,4.27420,1.60910,1.20146,3.14845,3.05474,2.93528,2.15148,3.63947,5.10551,4.13665,2.45255,2.95692,1.70252,1.41364,1.61197,3.49012,2.74888,2.51552,3.86410,3.77647,1.40127,3.58869,2.02888,4.29161,2.11277,4.32728,3.14863,4.19499,3.88953,4.72963,3.65257,2.46867,3.56382,3.96670,2.98004,2.72333,2.48286,1.35034,3.45892,2.48615,1.75739,2.05084,3.74183,3.55522,4.77833,3.00505,1.64541,4.73776,3.23389,4.23783,3.72318,4.64626,3.80801,2.45413,4.43038,3.56727,4.08672,2.73155,3.87431,3.08415,3.25527,3.38761,5.67699,2.22791,5.15814,3.87966,4.16103,3.91188,4.15067,3.19578,3.93286,4.04524,3.60937,4.45268,4.38048,2.65199,5.65932,2.77816,4.86669,3.51261,4.09141,2.58588,5.09706,1.29727,4.46976,2.21689,5.53223,3.01898,2.67800,4.72356,4.44170,6.13162,3.28170,3.00605,4.26721,3.43743,5.77797,4.42748
x8,3.71349,2.99341,4.12687,2.50587,2.82890,2.17665,3.03269,4.18219,3.42256,0.69682,4.07456,4.55617,3.29506,3.07076,3.87729,2.57268,2.41453,1.50221,4.17807,3.09081,3.64843,4.48180,1.91064,2.75492,2.01937,2.64638,4.24740,5.06801,4.16068,2.55148,3.26581,3.89944,3.35846,3.56417,3.90247,3.77367,4.60964,2.87594,2.21307,2.76355,2.78616,3.66637,1.36671,3.62841,0.62375,2.54899,2.61249,2.89885,1.34463,5.09712,5.21336,5.57976,2.51636,4.80394,3.24605,3.65602,3.89840,3.69583,4.05102,3.57387,4.59967,5.34162,5.43141,3.25471,4.19677,3.45567,3.14460,4.69921,2.68021,3.48562,4.82152,3.68510,5.26991,3.84990,3.69166,3.23942,3.77799,4.06324,5.43707,5.64433,3.30276,3.40710,3.94887,3.73133,5.15602,3.03750,4.98338,3.31139,4.32934,4.84227,4.80649,5.13143,4.35039,4.12278,5.24839,4.09535,3.11644,4.11008,4.37386,3.91803
x9,2.40282,2.42147,2.46224,1.66205,2.96170,2.48811,2.89674,2.72653,3.74000,3.22177,2.99762,2.09907,3.82228,4.21391,2.39362,-0.17910,3.04574,1.04550,4.22480,3.07502,4.44902,2.09956,4.24440,3.62118,3.79177,4.17492,2.80394,3.80872,4.11249,3.22225,4.04358,4.53076,2.96317,2.36295,2.31826,3.38400,2.82123,2.54930,3.43906,2.94520,2.71600,2.76372,2.86773,4.54938,3.28877,3.97242,1.30279,2.42207,2.94413,4.15648,3.63286,3.92542,4.15003,3.74277,4.93311,1.97837,3.50922,4.01680,4.84937,2.91915,5.31524,3.28159,5.39791,4.87712,2.96931,5.34414,3.16432,3.54465,4.48388,3.81298,4.28305,3.10379,4.41449,3.23636,5.07777,4.32018,3.58566,3.30970,2.80887,2.89615,2.64116,3.06629,5.45016,4.86503,4.92580,5.44577,3.42963,3.75964,5.76354,6.22779,3.13934,4.35179,2.94574,3.98884,3.29980,4.67594,4.18864,4.53657,3.95105,2.97935
x10,3.43327,3.10356,2.65025,4.05420,2.33647,2.96328,2.19893,3.66535,4.44875,2.49108,2.40644,3.57464,2.47932,5.19758,1.67368,1.33743,1.75057,3.62694,3.51865,1.54128,3.06186,3.12496,2.72235,1.76810,2.62222,3.16789,2.91884,1.60786,4.49282,2.56005,2.38468,1.30639,2.70920,3.06806,3.48542,2.64468,4.62787,2.68631,3.41385,3.59964,4.43630,2.98698,2.98530,3.95063,3.93155,3.58150,4.01089,2.26206,3.42734,3.00981,6.13923,4.35808,4.18341,5.25544,4.75247,4.94974,5.36111,3.44267,3.61806,4.51913,3.10797,5.26069,4.13941,3.72520,3.73026,3.61798,3.26278,2.07333,3.79245,2.59855,3.54625,3.31791,5.43609,4.15012,5.23067,5.16079,4.07508,4.06589,3.20120,4.84134,5.48885,4.91504,3.52655,3.59047,3.20641,5.01078,4.84566,3.70896,3.62814,3.98220,4.08412,3.61713,2.90537,3.20678,4.14366,1.54985,6.00768,4.89564,5.14279,3.74156
x11,2.30827,2.97531,4.08018,2.90056,1.60113,2.36699,3.38689,2.69503,3.49436,2.74124,2.91069,4.49555,3.24789,3.26313,2.43159,2.83684,3.44659,3.44894,3.67070,1.72915,2.64882,2.32958,2.00261,1.23236,2.65338,3.62441,4.25055,1.80109,2.71119,3.77566,3.24093,4.51537,4.79654,2.63466,4.70379,2.42897,2.13883,3.02373,1.54729,2.73394,2.92560,3.30184,4.34165,1.72171,1.58846,2.76809,1.16554,2.96791,2.94386,2.98365,2.87474,3.58975,6.12225,5.17615,2.99717,3.65153,3.22918,4.00417,3.99734,3.68198,2.72252,3.61135,3.79758,3.90788,3.78489,4.82586,5.10947,4.08216,5.02992,3.27977,3.63740,4.03420,1.93977,4.33916,3.70880,5.43617,3.38167,4.47741,4.44607,3.96797,4.78980,3.57157,4.91365,3.44536,2.96731,5.05868,3.40186,5.07712,3.65256,2.56035,2.66494,3.14547,2.80699,3.00037,3.44664,3.90524,1.88200,3.70323,4.37396,3.53941
x12,2.44530,2.60187,2.02744,4.26651,2.26471,3.36123,2.45460,1.64524,3.42140,3.64797,3.39388,2.58869,4.01167,3.14549,2.70153,3.66163,2.87280,2.20042,3.82196,2.12307,2.97198,4.36135,4.20388,2.87819,3.60724,3.15771,3.32708,2.62078,1.67232,2.27045,3.49257,2.46784,4.11595,4.97471,3.69763,3.38432,2.01341,3.24227,3.37815,2.58219,3.14487,1.62425,3.47291,2.42365,3.05769,2.61601,2.52316,1.87276,3.20577,2.79083,2.53892,5.22067,5.91086,4.43548,4.15858,2.14983,3.02269,4.53662,3.05574,4.48296,3.98654,3.53924,3.26754,4.43450,4.94071,3.21948,3.47156,2.71380,1.45901,2.69582,3.80555,4.61994,3.48496,5.94718,2.80016,5.89024,3.31461,3.95566,3.90230,4.00945,2.66130,3.19454,4.36688,5.78430,5.07744,2.57053,3.75955,5.79662,5.04249,5.32456,5.26644,3.21301,5.44219,4.32121,4.65273,3.21363,4.67728,6.58884,3.81584,3.86079
x13,2.05696,2.79145,3.16149,3.21816,1.32945,2.01304,4.01856,2.54910,3.33188,5.04728,4.99399,4.04646,2.14937,2.56151,2.50203,3.47272,3.43051,3.31595,4.31602,1.60437,3.16983,2.73803,2.08244,2.75258,1.82327,4.17266,1.67697,3.16550,1.34957,4.21830,4.43968,2.62464,2.60644,2.71392,2.85229,2.92607,2.62144,2.17420,3.35264,3.61418,2.95323,3.44005,2.02104,3.32362,1.93673,5.04533,1.26648,0.63534,3.96453,3.78589,4.80418,4.96330,3.03965,3.10453,4.19900,4.13396,4.15848,5.87790,5.06398,3.35187,5.05983,5.28485,2.53220,3.95439,3.72244,4.39442,6.26955,3.31456,4.48284,4.38569,5.51410,3.16220,4.95377,2.45675,4.36599,5.35274,3.73067,3.25170,3.46854,4.19755,3.53256,4.40044,3.08034,3.07857,3.95388,5.16992,4.31485,4.85136,5.19385,3.67239,2.83392,3.59090,3.94508,4.07740,4.58020,5.89946,4.34369,3.04800,4.07522,4.73402
x14,2.37280,2.04589,3.48241,1.56091,2.92866,0.62434,0.60970,5.41491,2.19474,2.37731,3.17674,3.22291,1.12062,4.05503,4.61299,3.61174,3.27339,2.70938,3.03653,2.67994,3.16987,2.33536,4.31213,3.15352,2.58587,4.90365,3.06637,4.53974,2.33896,3.52950,4.59019,2.72092,3.96816,3.87781,2.49016,3.52546,4.29897,2.34884,3.40909,5.06904,2.87343,3.87218,2.71171,0.77789,2.69282,1.83784,0.80032,4.87411,4.03877,3.29642,2.95550,2.69876,4.00670,2.63553,3.39588,2.85037,5.02064,3.45473,4.32328,4.10449,4.98524,3.46432,3.02818,4.67202,5.46594,2.26190,4.02463,5.43937,4.26271,3.57449,5.42921,4.95123,4.61047,3.66022,4.43571,4.46133,3.76486,2.95512,2.82798,2.75068,5.38816,2.40970,3.49172,4.05584,4.10220,1.82187,4.73780,3.98493,4.09683,5.13754,3.92684,4.50982,3.21240,3.66291,3.95076,4.37413,3.11139,3.83152,2.91156,6.64778
