Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,3.02186,2.93431,2.12855,2.09956,2.76891,2.12232,3.57437,2.62538,2.11408,1.53351,2.66096,3.33664,1.14306,4.24077,3.44269,3.50132,2.98370,1.33319,4.52210,4.82114,2.51915,1.18682,3.36853,3.25580,2.93060,2.80184,3.71985,4.30814,3.59718,4.07750,2.92539,2.15399,3.10148,3.09939,2.97567,2.61042,1.48286,3.99822,4.21045,3.43086,4.48280,2.59926,3.48075,4.47352,2.65695,3.43936,3.42749,3.36687,4.64386,3.74621,3.22112,3.71167,3.63720,3.72634,3.81700,3.59878,3.86716,3.30022,4.03913,4.31267,3.31187,2.23963,3.57284,5.73902,4.21938,5.01023,4.01132,2.90438,3.80487,5.26013,3.91938,4.79146,2.75420,3.57997,4.49692,5.53713,2.98859,4.54404,3.93748,4.73649,4.11131,4.88539,3.01577,1.71436,4.74986,3.88057,3.12358,4.76472,4.93651,3.38178,2.99079,4.49226,2.97362,2.68407,4.64670,2.70578,1.41600,4.81643,4.38356,5.21343
x2,2.84362,3.70158,3.51133,4.74259,3.10853,1.99885,2.89659,3.82793,3.82937,3.80258,3.06033,2.18739,3.19053,3.46823,3.64833,2.92547,2.02899,3.18992,3.24685,3.32502,1.80055,2.88723,3.05823,3.45639,2.15357,2.74846,3.74199,2.06530,3.55375,3.64796,4.90461,1.87870,2.49129,3.44359,2.02283,2.86012,2.71673,3.22017,3.43361,3.05887,0.96265,2.63746,3.72724,1.76591,4.43166,3.91532,2.75600,4.46735,2.45908,2.36016,4.16536,3.74799,2.63027,4.69090,3.24410,5.14033,2.65385,5.39744,3.22617,3.35834,3.04573,5.55915,2.88158,5.58264,3.78796,2.24842,4.62137,4.95491,4.03232,4.99126,4.08289,2.95426,1.68902,3.41927,3.71197,1.85611,5.85577,5.29437,2.26277,2.42017,3.41421,2.66803,4.37742,3.20876,2.94048,3.33003,4.15604,3.71164,4.91469,3.61632,2.26788,2.29854,3.39079,3.99643,3.27320,4.93957,4.42997,4.08567,4.61366,4.23804
x3,2.31248,3.05620,3.72978,1.22271,2.59917,1.73352,2.84266,3.16015,3.71186,5.43920,4.37429,3.12215,4.42106,1.53457,2.73789,2.81806,2.06343,3.42469,2.95632,0.97524,3.27042,1.59293,3.97554,4.03128,1.87043,2.25473,2.03081,3.45127,3.00301,2.35722,1.79678,1.93466,2.90332,2.86149,4.02137,1.45462,4.19513,3.15632,3.16493,3.64316,3.42066,4.09065,1.83694,3.40742,2.22255,3.58801,3.80900,3.03992,0.93784,4.92212,2.87083,3.98335,4.88401,3.74524,3.75306,2.86915,2.31977,3.80573,4.59449,4.16289,3.46294,2.53482,2.57617,3.52219,5.31989,4.56303,3.17914,3.53974,3.91431,4.62005,4.43504,6.23172,5.31297,3.81453,4.63160,3.86027,2.81615,3.53373,3.41582,2.99355,2.98382,4.85884,5.18617,3.50094,5.36514,3.34625,4.19461,2.85591,5.49659,5.84431,3.93925,3.47663,4.44942,2.96439,4.38828,4.28015,2.58128,3.50956,4.74684,3.53268
x4,3.57566,1.25399,2.79091,2.97957,2.03181,4.36985,5.21894,2.16152,2.19956,2.63824,1.94428,3.25332,3.74228,2.94737,1.38254,3.66564,1.79435,3.46569,2.45863,4.19700,5.07838,4.87823,3.81359,4.35851,3.54011,1.85426,2.67101,5.49204,2.23005,1.27209,2.34343,3.63665,2.62062,2.74853,2.44278,3.73396,3.10610,1.63969,3.34508,3.68077,2.12624,4.50033,3.84433,5.34246,2.87136,1.60113,4.65221,2.19297,2.65880,3.66369,4.66987,4.70981,3.13905,3.45725,2.89630,5.09956,4.11389,3.77485,2.31530,5.04151,2.34545,4.15231,3.49909,3.31023,5.10300,4.12451,4.10660,3.63206,3.69834,3.20267,2.32082,4.88128,3.43549,3.81137,5.19703,3.98352,3.93193,4.76104,3.83112,4.64878,2.47308,4.02393,5.16511,4.15731,4.82494,5.42537,4.72372,4.03622,3.32038,4.01733,2.86000,4.67072,2.87140,4.22137,3.76462,4.33062,3.19648,3.74026,2.87132,3.60673
x5,3.78461,3.70198,3.16006,2.03651,5.60549,2.70603,2.21163,2.28827,2.11722,3.05715,4.06077,3.49141,1.58982,2.25520,2.91855,4.45822,2.83846,2.82705,2.26379,2.59757,3.82730,3.51151,3.30917,3.04415,1.18481,4.49296,2.49601,4.36806,2.91002,2.40983,5.24509,2.97320,2.94556,2.52318,4.57175,3.80307,1.98432,2.22064,3.07242,2.13696,5.48532,3.85542,3.07510,3.18660,2.84095,2.54890,4.36728,2.79031,3.48399,3.21015,3.06808,5.65743,2.90266,4.49977,4.01249,3.08287,5.01412,4.22633,3.96562,2.48811,5.17773,4.13020,5.13024,3.66495,4.49267,5.88999,2.72916,3.45949,4.21857,2.95044,3.15717,3.84898,4.62899,3.80129,4.24501,5.01129,3.60913,3.90922,4.19281,3.08061,5.90199,4.33257,3.78220,4.49513,3.46327,4.75432,3.12559,5.90985,4.38115,2.72712,3.45635,5.57566,3.08865,2.00822,1.29014,3.59116,4.00900,6.59707,4.23420,3.85481
x6,2.68301,3.43081,2.17844,4.79381,2.97520,2.45258,0.86450,1.83571,4.35290,1.78869,4.34735,2.02641,4.81168,3.12356,3.13305,3.41396,5.22718,2.51040,3.50871,2.10431,1.10728,3.57487,3.17194,3.12872,4.09279,4.29951,2.79972,3.37253,2.68207,2.33820,2.68858,3.25842,0.59447,2.71772,2.84037,5.25216,2.81150,3.61109,3.54904,2.79984,1.41639,3.95393,3.20717,2.99645,3.70438,3.81778,4.07786,2.15332,3.44782,3.44712,3.07425,3.93441,4.10678,3.08216,3.73229,3.35262,3.68685,4.73722,3.57170,4.00605,5.28416,4.97979,3.43175,4.91014,4.78470,5.08936,3.40027,3.24966,5.06826,4.22237,3.98046,2.68044,4.38287,2.35898,2.05675,2.99355,4.59165,3.70826,5.40220,1.90393,2.75334,3.40937,3.93474,5.21735,2.99165,5.31615,6.34777,4.18854,2.54420,5.61241,4.27911,2.16260,4.85088,3.83597,3.46597,2.94577,4.05675,3.23952,3.16511,5.28639
x7,6.18526,2.57056,0.99051,4.65874,2.99835,2.80771,2.32782,3.48142,1.39288,4.90645,1.84923,4.02224,3.26334,4.00486,3.46438,2.26438,3.45019,2.27653,2.18438,3.01086,3.20448,1.28527,1.37423,0.81090,3.38443,3.01822,4.36609,4.00168,4.70769,2.31940,3.13542,3.52267,2.35357,2.94132,2.42310,6.27556,2.41350,3.29852,2.98650,3.74318,2.05001,3.21157,3.99286,3.64133,2.52793,3.82922,4.00405,3.51437,3.34264,2.89240,3.72798,4.72722,3.95786,3.07421,4.68038,3.67455,3.79199,4.26562,4.64919,2.90536,3.23622,4.30198,6.28449,4.16917,3.31522,4.18570,3.57659,3.51598,4.06200,3.61421,4.76073,4.42953,2.94332,2.88482,5.31192,3.32408,4.60408,2.52668,3.87064,4.54973,4.41175,1.92241,3.53618,4.22156,4.09868,1.17319,3.66065,3.71216,1.48454,2.95542,3.61517,5.43682,3.99146,3.20348,3.62913,4.43417,4.58173,2.71008,3.29764,4.99428
x8,2.82520,2.52218,2.53011,4.09962,2.74008,2.58019,1.82224,2.29456,2.03357,1.85687,1.90475,1.48319,3.90153,1.94886,1.38379,1.29210,2.12661,1.70663,1.69433,3.30697,4.25816,3.15309,4.57490,2.93355,3.71757,3.04574,4.91325,3.36800,1.54518,3.57814,4.16728,3.19277,2.56963,1.02011,4.92080,4.15828,3.50536,1.72446,3.61878,2.81045,1.83037,2.88112,2.16392,3.24820,1.50174,2.58634,2.69601,2.79574,3.36874,1.74482,3.89509,2.96651,3.77814,2.16729,4.29787,2.49199,3.21656,3.80637,3.32783,2.14332,2.67729,2.74353,4.22354,5.56124,2.96413,3.18306,4.45211,4.60277,4.25625,4.32961,4.75219,2.63387,1.57868,5.19451,5.59914,3.68232,3.26522,4.98804,2.09485,1.88724,3.39778,4.20388,1.97420,4.65782,3.63293,4.13297,4.69344,4.88485,3.82339,3.68364,3.39584,3.96837,5.07887,6.17830,4.97860,3.94352,4.54996,4.10203,3.08546,3.86455
x9,2.95786,3.02876,2.31875,3.02693,2.54176,3.59771,3.25306,3.06752,2.58330,2.01634,3.48422,2.52366,2.78993,2.96195,2.82025,5.16776,4.10009,2.89116,2.19015,2.72021,2.94809,2.96723,3.77281,1.95494,2.25690,2.42128,3.60315,2.33941,3.04974,5.49130,3.60408,3.69726,3.82846,2.69295,0.76683,2.08876,2.90360,3.22164,1.38596,2.17806,2.92182,3.40699,3.33988,4.18521,0.27008,2.32989,2.90721,3.48906,2.95053,2.87900,2.84088,3.50426,4.23798,2.97364,1.92705,4.29210,3.82632,4.32130,3.51110,5.16304,4.33488,2.33792,3.96426,4.03962,4.13245,2.86177,3.10461,2.39999,3.29939,4.18325,3.67002,5.46507,5.63212,4.12805,4.58532,2.95951,3.05056,4.52208,5.73500,3.32035,1.88818,2.81783,4.11854,4.37404,4.78998,4.12954,5.55023,3.06822,2.94762,3.68486,2.66581,3.45863,2.67246,4.59675,4.16589,5.13485,4.02866,3.38758,4.03713,3.83071
x10,4.64295,4.68329,1.51279,2.60193,2.79408,4.18132,2.69802,2.61576,1.78363,2.42737,3.85259,4.65789,1.61702,2.28619,3.27014,1.94433,4.05055,1.44785,4.75006,2.42506,2.21628,2.86120,3.34104,2.47490,3.65124,0.87941,3.12447,2.31376,2.25641,3.99345,3.44939,3.78601,2.98290,2.29241,3.18215,2.37396,2.83156,2.78425,3.64803,4.55780,3.71913,3.15388,2.77688,5.17708,2.52736,4.28493,4.17665,3.30199,4.32678,1.01988,3.94643,4.51579,3.80599,3.47580,4.38319,5.10449,2.57804,3.75895,3.54454,4.72966,5.34808,3.14660,4.47829,3.68456,3.06717,2.12374,3.26687,3.87979,3.70893,5.15491,3.71013,6.06616,6.38911,3.26594,3.59949,4.02998,5.15527,2.67834,4.13080,3.07536,2.61279,3.69303,4.39680,5.46256,2.78524,4.07463,4.71125,2.86801,3.79987,4.12945,4.71358,3.13814,3.73110,3.67026,2.86192,3.81309,6.61032,3.47042,3.40048,5.15582
