id,rL,rLrL,rQvrai
1,-0.54154,-0.59129,-0.65517
2,-0.80433,-0.82865,-0.81557
3,-1.21922,-1.18326,-1.21812
4,-1.14531,-1.12190,-1.18183
5,-0.67574,-0.71374,-0.70483
6,-0.92033,-0.93028,-0.87283
7,-1.49155,-1.40261,-1.38001
8,-1.29751,-1.24741,-1.21274
9,-1.12529,-1.10513,-1.02246
10,-1.03773,-1.03117,-0.92187
11,-0.65583,-0.69573,-0.67860
12,-0.75176,-0.78196,-0.81665
13,-0.95049,-0.95639,-0.94240
14,-1.41453,-1.34165,-1.34846
15,-1.18676,-1.15641,-1.18009
16,-0.67452,-0.71264,-0.69011
17,-1.23142,-1.19331,-1.20954
18,-1.18851,-1.15786,-1.14604
19,-1.04898,-1.04074,-1.10270
20,-0.75655,-0.78623,-0.77817
21,-0.77348,-0.80130,-0.78394
22,-0.86121,-0.87873,-0.92081
23,-0.57716,-0.62404,-0.60553
24,-0.27857,-0.34385,-0.32009
25,-0.62652,-0.66913,-0.81138
26,-1.51363,-1.41993,-1.47073
27,-1.45953,-1.37738,-1.34638
28,-0.95232,-0.95797,-0.91818
29,-1.05180,-1.04313,-0.93912
30,-0.95786,-0.96275,-1.04136
31,-0.62093,-0.66404,-0.63809
32,-0.86588,-0.88282,-0.95598
33,-0.90370,-0.91583,-0.89999
34,-1.42952,-1.35358,-1.40047
35,-1.17418,-1.14596,-1.18675
36,-0.50342,-0.55603,-0.48520
37,-1.52237,-1.42677,-1.46157
38,-0.95483,-0.96014,-0.98691
39,-1.00846,-1.00621,-1.04516
40,-0.88148,-0.89646,-0.87135
41,-0.63168,-0.67382,-0.62340
42,-0.76251,-0.79154,-0.80617
43,-0.99204,-0.99214,-0.92049
44,-1.24373,-1.20344,-1.19622
45,-0.89596,-0.90909,-0.92791
46,-0.78338,-0.81010,-0.69074
47,-0.81231,-0.83570,-0.96005
48,-0.91155,-0.92266,-0.87421
49,-0.65928,-0.69886,-0.76711
50,-0.97571,-0.97812,-0.95154
51,1.38590,1.45215,1.40213
52,0.71767,0.68341,0.63386
53,0.93291,0.92404,0.85388
54,1.26494,1.30825,1.34749
55,0.96652,0.96221,0.98658
56,1.40397,1.47381,1.43979
57,0.48111,0.42661,0.41948
58,0.86830,0.85111,0.87314
59,0.93045,0.92125,0.96160
60,1.18462,1.21386,1.16497
61,0.46108,0.40524,0.32291
62,0.80512,0.78037,0.84863
63,1.27555,1.32078,1.35508
64,0.48473,0.43048,0.51460
65,0.66510,0.62565,0.67770
66,0.63500,0.59276,0.62568
67,0.90088,0.88781,0.82539
68,1.06869,1.07924,1.11913
69,0.98821,0.98693,0.96853
70,0.52514,0.47380,0.49009
71,0.74377,0.71224,0.74246
72,0.97602,0.97303,0.99326
73,1.22808,1.26481,1.24839
74,1.09031,1.10420,1.12424
75,0.77692,0.74899,0.80994
76,1.50989,1.60181,1.56294
77,1.16279,1.18836,1.22943
78,0.63368,0.59132,0.59906
79,1.06819,1.07867,1.15405
80,1.28236,1.32884,1.29487
81,0.87617,0.85996,0.81844
82,0.86740,0.85009,0.77221
83,0.46519,0.40962,0.47902
84,1.00350,1.00440,0.97727
85,0.81048,0.78636,0.85295
86,0.88144,0.86589,0.84072
87,0.90937,0.89740,0.88422
88,0.84434,0.82422,0.87142
89,1.36873,1.43159,1.44265
90,0.87951,0.86372,0.92748
91,0.69993,0.66388,0.64119
92,0.71922,0.68513,0.69590
93,1.10758,1.12419,1.07059
94,1.20094,1.23296,1.21366
95,0.80927,0.78500,0.79857
96,1.31242,1.36448,1.39414
97,1.52151,1.61596,1.51235
98,1.34003,1.39733,1.42706
99,0.88611,0.87116,0.79280
100,0.78187,0.75449,0.68306
