Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,1.72286,3.61660,3.49073,2.76664,2.08930,3.46645,3.63241,2.37731,3.94804,3.16667,0.08066,3.27867,3.80985,2.07355,2.75118,0.66316,4.17295,2.30909,3.21316,1.33012,2.17968,3.32461,2.65746,3.57374,3.61583,2.16978,3.23578,2.62883,3.43419,4.24110,1.69110,3.04878,3.05811,5.80036,3.44138,2.95677,4.31709,1.73691,3.07854,2.70526,3.45422,2.75006,4.88714,3.71406,1.40245,1.34680,4.14627,3.02220,4.14291,3.65940,4.71797,1.43106,3.46081,4.26208,4.81277,5.21862,3.22812,2.29349,4.43778,3.59923,4.42675,4.25773,4.67594,2.63893,4.63703,3.46335,3.25300,4.01779,4.03360,2.79794,3.03151,4.30532,5.74228,3.35687,3.95948,2.99320,3.09218,4.84083,4.71590,4.93122,4.28206,3.86063,5.09391,4.11393,4.18487,3.41934,4.38335,3.88879,3.86070,5.20974,2.13577,4.50029,3.29673,3.35396,5.85750,5.70075,3.49667,4.35628,5.63141,6.02981
x2,3.17747,2.44143,3.08436,1.02643,4.10147,2.17165,4.96731,2.31003,4.49439,3.45797,1.04042,3.49037,3.30607,2.45406,1.85500,2.80563,1.66406,2.78193,4.53572,1.00305,2.77986,1.84815,3.66833,3.86486,1.21474,3.56690,4.15190,3.57054,2.89344,3.78673,3.44404,4.86390,1.59567,2.21042,2.63898,3.11989,2.69439,2.60198,3.22995,4.29283,4.55718,3.48592,3.35733,3.92383,2.07782,1.17969,3.15413,0.75507,2.62905,4.18655,4.61065,3.62871,2.19091,3.25993,4.24673,3.81124,3.44808,3.13892,2.75559,3.76724,2.69456,2.62184,2.95715,4.41939,4.93657,4.18371,4.71365,4.53498,4.76406,4.03690,4.80953,3.62951,4.59387,4.32892,3.35375,5.07703,4.21672,3.08846,3.49714,3.10521,4.90117,4.17802,4.08370,4.27708,3.63249,3.40435,4.18003,2.37530,3.59682,2.10499,5.52018,2.65548,4.43573,4.67748,6.63265,3.77725,6.06115,4.65272,4.75420,4.76265
x3,-0.25614,3.00336,2.74085,1.96002,4.49535,2.57727,1.13767,2.35513,4.02184,2.34963,3.70893,3.10182,5.22340,3.35106,3.33780,2.33222,3.63889,0.85847,2.59692,3.30838,4.74763,3.28479,3.71866,2.05444,3.50036,2.18056,2.17659,4.21803,3.39197,3.17127,2.98368,2.35288,3.08699,1.90060,3.95515,2.02908,4.02271,4.87080,4.38850,2.17779,4.08314,3.42281,3.08680,2.64298,0.93308,2.69627,2.58827,3.32292,3.63084,2.43012,5.22751,4.16877,3.07815,3.15614,2.25356,2.67200,3.85736,4.69755,4.78812,3.50316,2.82994,1.93323,2.58247,2.92566,4.56415,4.38746,4.25387,4.48960,4.50483,4.05708,4.82087,3.65747,4.73785,3.14038,4.43563,3.82931,3.91230,2.63820,4.54273,5.24945,5.74431,4.51620,3.66595,6.11546,5.13635,4.30411,4.43986,3.11522,5.01432,2.09129,2.84285,2.78772,4.84646,4.77950,5.68864,2.82978,3.85433,3.52988,2.37737,5.31224
x4,3.63917,3.61407,3.74624,3.70804,1.79924,2.62701,4.39458,1.40327,2.92580,2.25217,0.80776,2.44737,3.13651,5.36435,2.39289,3.64369,3.66337,2.91709,3.46602,3.24464,4.36401,3.62523,3.49638,2.10701,4.19088,4.32604,1.78164,4.70448,4.01144,3.90919,3.84742,2.99044,4.17032,4.50011,1.96085,3.80539,2.56961,3.83373,2.60116,2.98105,1.93874,3.78708,3.32049,3.91984,3.35973,1.84962,3.40798,3.13119,1.86261,1.97676,2.12586,3.72566,2.96846,4.00845,2.61203,2.14466,3.84750,4.81092,4.54578,2.99204,4.04561,2.46163,4.38428,4.23394,4.35984,3.08973,2.95201,4.34959,5.58335,3.13992,2.96421,6.08757,1.84311,4.03040,4.00414,4.18513,2.24720,4.46747,3.36625,3.54053,4.38064,6.07845,3.76322,4.90550,5.11766,5.07668,3.30012,4.69042,4.46448,5.51413,1.58983,4.24548,3.69121,4.24002,5.24136,4.29042,4.51399,3.49923,4.10522,5.58079
x5,2.12262,3.04518,2.56274,2.75604,2.14737,1.19417,2.85688,2.74658,4.08200,3.15780,3.27736,2.49029,3.72180,1.37821,2.49688,4.86309,3.16658,4.60174,2.24778,2.40579,2.00960,1.35919,3.20562,1.45043,1.96322,2.44138,3.41877,2.69717,3.30086,3.51804,4.57159,2.79073,2.81930,3.50111,3.83820,2.84501,3.77118,3.31402,4.33726,2.42006,3.58437,3.69999,2.27622,5.29031,5.23083,2.52669,4.69370,0.94144,4.36982,3.83621,6.37992,2.68798,5.01746,4.83499,3.61672,3.50341,2.84555,2.51506,1.81048,3.71637,4.63189,4.97047,2.71842,4.64609,4.59176,4.18113,3.64679,3.62763,4.30567,3.58502,4.55373,3.93926,2.84378,4.76916,5.35765,2.08157,2.19555,5.34792,5.24773,3.85527,3.92749,3.12819,5.46204,3.28052,4.05598,2.85110,4.61083,5.49577,2.47710,3.85110,3.12366,4.23884,4.59429,2.98854,5.84422,4.21463,3.95568,3.65106,4.71421,3.31496
x6,2.85855,1.23657,3.91896,3.18057,3.73893,2.95887,4.25015,1.64661,3.49736,2.61375,4.63581,1.30008,2.68399,2.14393,2.21721,2.68946,4.59532,2.87428,2.68968,2.77084,3.01073,2.40876,0.71818,3.39677,2.48123,4.51408,1.18740,2.08900,3.71917,2.86195,2.22752,2.55945,4.82490,1.38766,2.84276,3.88313,3.70704,4.72774,2.99519,3.53442,1.29046,3.93449,3.83254,3.92412,3.63736,3.97966,3.10016,4.75918,1.57528,2.14511,4.20093,4.61565,4.16611,3.80655,4.31290,4.37687,3.10919,5.05096,2.32086,4.77332,4.35146,5.86718,3.88560,5.98063,3.24091,3.45932,3.65789,4.37645,3.99314,6.61866,3.30148,2.31204,3.86520,1.92697,4.00603,2.98534,3.66212,4.01871,2.18285,3.53783,4.12833,4.42141,5.02919,3.19215,4.96898,5.04409,5.74742,7.05344,4.70909,4.14940,4.34891,3.26632,4.72231,5.97853,4.03325,2.66241,3.92456,5.91971,4.20170,3.63558
x7,1.98114,3.24093,3.45519,2.77849,2.98808,1.69832,3.09995,3.76300,4.20091,4.96715,2.71944,1.85660,3.09818,2.35966,1.59534,2.79801,3.47959,4.05023,1.45305,2.87983,1.32667,3.63880,2.93789,4.21069,2.21274,4.45867,4.47058,3.22751,3.07913,1.33248,2.73129,2.77761,1.52908,2.65178,3.20789,3.95544,2.76439,2.14611,4.41574,1.27227,3.51212,1.67299,3.38233,3.46963,2.46776,3.41093,3.18718,2.44857,3.11888,2.78312,5.95143,3.34737,4.24651,5.07902,5.21035,4.31936,2.28189,4.06166,3.69082,2.53511,4.23263,4.31955,4.46094,3.41826,6.32829,4.74174,3.53111,4.96781,4.37219,5.27566,4.01808,2.13519,4.37249,4.64944,4.09146,4.20355,3.98467,3.38845,4.62819,4.64222,3.36372,4.19799,2.82888,3.87473,2.67161,3.03935,2.59933,2.31951,3.22637,2.38514,4.06604,4.28409,2.84348,5.80534,4.20904,3.77219,4.13737,3.83164,4.00374,5.33369
x8,3.36036,2.07644,0.55109,2.74993,2.66092,2.68374,3.61513,1.59716,3.71499,3.86918,3.15514,3.07563,4.88406,3.28144,3.32650,3.40952,2.72994,3.70353,2.12247,2.61170,2.89970,1.82015,2.52729,2.61513,2.44669,2.33617,1.72896,5.00141,1.37080,4.27834,4.01051,1.35734,0.67435,2.59530,3.15974,2.89982,2.82513,4.26656,3.65355,3.52967,4.55191,3.53594,2.68604,1.99948,1.43258,1.89691,4.17630,1.15053,2.58473,1.93259,4.96171,3.88745,4.67736,4.82378,4.12499,4.23718,3.82219,4.35268,4.46707,3.66359,3.76125,4.13216,2.45859,3.05809,5.00597,5.16469,5.10338,3.45252,5.26472,2.91849,4.22984,3.90924,4.44516,3.75613,2.82152,3.84208,4.90052,4.32662,3.63311,3.23618,3.51857,4.72512,2.63457,5.01115,6.29608,5.71850,4.20866,3.82105,1.50037,3.77841,4.10635,5.14552,4.24453,3.00404,4.92096,6.08223,4.35924,3.42856,4.37888,6.25901
x9,3.17553,1.34148,4.93347,3.44987,2.68958,3.13606,3.32960,1.88823,3.22957,3.57597,3.69722,2.54514,3.85607,2.94213,2.75279,3.64005,3.62110,2.84711,3.31348,3.60867,3.29967,2.15864,4.49981,3.23440,2.60803,2.57027,3.24711,3.73334,3.97655,3.64859,3.83729,3.52476,2.93946,2.70893,1.58955,4.11153,3.78272,3.34573,3.60049,3.07613,3.54128,2.33628,3.59201,3.66532,1.11730,4.16120,5.01005,3.80993,4.03412,3.90964,4.82620,4.30099,3.22361,4.30652,4.80583,4.59128,4.33730,4.68447,4.39187,2.55088,3.73555,4.27748,5.55794,3.86401,2.70354,2.12510,4.28719,4.82123,5.26222,3.75437,4.89592,3.51596,4.68614,4.05228,6.40836,2.73594,1.45841,4.36877,3.99068,4.01474,3.71192,3.45350,4.87676,2.85909,4.47450,3.28867,4.30622,4.12969,5.91931,6.26674,4.55710,4.15489,1.98221,2.32144,5.67222,3.91067,3.46050,3.00087,5.31265,4.19134
x10,2.39407,2.68954,3.48322,3.22463,4.03300,2.67747,5.31250,3.27755,4.62798,2.46712,6.07931,3.02509,4.37379,2.11648,3.44260,2.28209,3.31229,3.33250,3.25723,4.91726,3.21258,4.22714,2.53814,1.88112,2.07059,2.97877,1.66396,2.42250,1.96358,2.49514,2.15778,3.03571,1.77624,3.27684,2.97221,2.46305,1.05911,3.65191,3.83970,1.15184,2.79094,2.59693,2.39926,3.21901,1.33316,3.28503,3.47800,2.96273,3.43494,3.26349,4.42450,1.71140,4.65066,4.41054,2.80872,4.21011,4.93186,3.28829,2.43418,3.98048,5.70480,1.90093,3.35782,4.00664,5.86431,2.16513,5.26778,2.94185,3.41026,4.52551,6.71597,3.14352,4.52843,3.51680,4.29299,2.33504,3.55346,2.19118,4.91886,4.41546,5.34675,3.97995,3.31878,2.50378,3.25904,4.20876,3.35265,5.27197,3.53456,4.78338,3.40390,4.13028,3.59229,5.53907,5.83732,4.32864,4.20171,2.45890,2.69840,3.53115
