id,rL,rLrL,rQvrai
1,-1.10985,-1.09174,-1.02898
2,-0.82987,-0.85265,-0.79114
3,-1.10052,-1.08397,-1.13927
4,-0.89630,-0.91045,-0.96655
5,-0.58541,-0.63423,-0.57010
6,-1.15686,-1.13073,-1.15001
7,-0.42095,-0.48222,-0.55385
8,-1.02300,-1.01884,-0.99451
9,-0.95366,-0.95982,-0.98881
10,-1.21074,-1.17501,-1.19065
11,-1.33330,-1.27409,-1.19877
12,-1.05865,-1.04890,-1.02606
13,-1.06522,-1.05442,-1.07688
14,-0.67225,-0.71285,-0.68990
15,-0.75813,-0.78949,-0.68522
16,-1.10430,-1.08712,-1.04830
17,-0.77634,-0.80559,-0.86221
18,-0.66295,-0.70449,-0.77347
19,-1.27287,-1.22552,-1.19618
20,-0.90303,-0.91626,-0.88038
21,-0.94550,-0.95283,-1.01456
22,-1.09906,-1.08275,-1.12568
23,-0.78764,-0.81556,-0.89536
24,-1.17453,-1.14530,-1.20086
25,-0.95894,-0.96434,-0.93079
26,-0.81379,-0.83856,-0.81045
27,-0.79222,-0.81960,-0.83684
28,-1.04912,-1.04088,-1.02515
29,-0.75543,-0.78710,-0.76095
30,-0.61990,-0.66559,-0.68445
31,-0.96452,-0.96911,-0.91929
32,-1.21225,-1.17624,-1.07222
33,-1.12297,-1.10266,-1.02158
34,-1.06613,-1.05519,-1.06413
35,-1.08773,-1.07328,-1.11917
36,-1.12266,-1.10240,-1.07081
37,-0.64553,-0.68878,-0.72584
38,-0.83930,-0.86089,-0.89215
39,-0.82236,-0.84607,-0.90606
40,-1.11201,-1.09354,-1.02929
41,-0.80969,-0.83496,-0.86301
42,-0.87643,-0.89323,-0.91580
43,-1.62271,-1.49908,-1.50789
44,-1.20206,-1.16790,-1.12850
45,-1.17024,-1.14177,-1.16576
46,-0.89022,-0.90518,-0.97026
47,-1.11785,-1.09840,-1.11884
48,-0.82020,-0.84418,-0.87255
49,-0.76740,-0.79769,-0.79281
50,-1.36056,-1.29582,-1.27993
51,0.87150,0.85422,0.82613
52,1.10535,1.12292,1.04512
53,1.11176,1.13040,1.10934
54,1.01176,1.01439,0.97181
55,0.98019,0.97808,0.99049
56,0.93625,0.92780,0.97442
57,0.65334,0.61098,0.59729
58,1.02032,1.02426,0.94568
59,0.71232,0.67604,0.75679
60,1.25396,1.29795,1.25809
61,1.08291,1.09678,1.02294
62,0.48492,0.42810,0.52388
63,1.02431,1.02887,1.05696
64,1.23236,1.27230,1.23983
65,1.40496,1.47922,1.52903
66,0.86631,0.84835,0.83846
67,1.05576,1.06525,1.14319
68,0.70296,0.66568,0.64332
69,0.78109,0.75254,0.71765
70,1.58947,1.70537,1.71085
71,0.99492,0.99501,0.97633
72,0.93833,0.93017,1.02695
73,0.93785,0.92963,0.86083
74,1.15903,1.18576,1.23197
75,1.01615,1.01946,1.04654
76,0.94431,0.93699,0.90092
77,1.24206,1.28382,1.37220
78,0.93139,0.92225,0.89821
79,1.02955,1.03492,1.10644
80,0.78946,0.76191,0.83041
81,0.96239,0.95767,0.89393
82,0.87582,0.85911,0.87317
83,1.03024,1.03572,0.99215
84,0.53168,0.47844,0.43691
85,1.00740,1.00937,0.96929
86,0.86675,0.84884,0.82443
87,0.63918,0.59543,0.58880
88,1.01067,1.01314,1.00077
89,1.22550,1.26417,1.25177
90,0.61506,0.56903,0.53242
91,1.20726,1.24260,1.23625
92,0.81052,0.78551,0.70463
93,1.06059,1.07085,1.09047
94,1.19630,1.22965,1.19767
95,1.08754,1.10216,1.18223
96,0.67482,0.63461,0.72589
97,1.12357,1.14420,1.08419
98,0.88739,0.87222,0.92602
99,0.95518,0.94943,0.99066
100,0.89046,0.87570,0.87850
