id,rL,rLrL,rQvrai
1,-1.09483,-1.08090,-1.05779
2,-0.85031,-0.87117,-0.85250
3,-1.47970,-1.39313,-1.44350
4,-0.59812,-0.64562,-0.67747
5,-0.87307,-0.89107,-0.94941
6,-1.20403,-1.17171,-1.14453
7,-1.20950,-1.17621,-1.24039
8,-0.82943,-0.85285,-0.83076
9,-0.87058,-0.88889,-0.81108
10,-1.32836,-1.27296,-1.31333
11,-0.99206,-0.99383,-0.98313
12,-0.16440,-0.23573,-0.23873
13,-0.97580,-0.97990,-0.89333
14,-0.88875,-0.90472,-0.87644
15,-0.46216,-0.52011,-0.49351
16,-1.06357,-1.05458,-1.03685
17,-1.43793,-1.36029,-1.29097
18,-0.92840,-0.93911,-0.92845
19,-1.28970,-1.24172,-1.14396
20,-0.82665,-0.85041,-0.87366
21,-1.44202,-1.36352,-1.32255
22,-1.27618,-1.23074,-1.21128
23,-0.86842,-0.88701,-0.88712
24,-0.71462,-0.75098,-0.75759
25,-0.88102,-0.89799,-0.85230
26,-0.70919,-0.74611,-0.84446
27,-1.24470,-1.20508,-1.30297
28,-0.73214,-0.76665,-0.80163
29,-0.95621,-0.96308,-0.92456
30,-1.35128,-1.29137,-1.23275
31,-1.27108,-1.22659,-1.25642
32,-1.14832,-1.12560,-1.13971
33,-0.71043,-0.74723,-0.73462
34,-0.76879,-0.79928,-0.78429
35,-1.08143,-1.06963,-1.09263
36,-1.39959,-1.32994,-1.33932
37,-0.63867,-0.68252,-0.66580
38,-0.52722,-0.58051,-0.59884
39,-0.97406,-0.97842,-1.00356
40,-0.94808,-0.95609,-0.87478
41,-1.05253,-1.04525,-1.04025
42,-0.74321,-0.77653,-0.78845
43,-0.90233,-0.91653,-0.86323
44,-1.03722,-1.03228,-1.06730
45,-0.35764,-0.42178,-0.39427
46,-0.90317,-0.91726,-0.94487
47,-0.57605,-0.62543,-0.57088
48,-1.10726,-1.09133,-1.09635
49,-1.21531,-1.18099,-1.14278
50,-0.99204,-0.99382,-1.09605
51,0.50023,0.44628,0.49997
52,1.25230,1.29669,1.28912
53,1.26423,1.31086,1.34070
54,1.15880,1.18641,1.20670
55,1.10366,1.12199,1.07184
56,1.14091,1.16546,1.29107
57,0.94012,0.93355,0.88181
58,0.81875,0.79625,0.83623
59,0.79587,0.77062,0.78852
60,1.02036,1.02551,1.04432
61,0.80898,0.78530,0.70653
62,0.90810,0.89712,0.83961
63,1.11133,1.13092,1.22672
64,1.07690,1.09088,1.03739
65,1.04153,1.04994,0.99136
66,0.92745,0.91912,0.94962
67,1.19635,1.23054,1.18091
68,1.15878,1.18639,1.19935
69,1.38296,1.45295,1.42497
70,0.96402,0.96084,0.98830
71,1.08661,1.10216,1.02319
72,1.13875,1.16294,1.18959
73,1.11190,1.13159,1.12326
74,0.72682,0.69370,0.65814
75,1.08352,1.09857,1.09905
76,1.02846,1.03484,1.06830
77,0.85822,0.84066,0.85657
78,0.67966,0.64158,0.61662
79,0.87105,0.85515,0.78323
80,1.09103,1.10729,1.09812
81,0.83937,0.81942,0.78949
82,0.85764,0.84001,0.79229
83,0.59861,0.55278,0.49988
84,1.23308,1.27392,1.24657
85,0.61339,0.56889,0.52769
86,0.81829,0.79573,0.78702
87,0.55444,0.50478,0.44847
88,0.74757,0.71674,0.68441
89,1.25198,1.29631,1.34725
90,1.25228,1.29667,1.38396
91,0.40778,0.34751,0.28875
92,0.96730,0.96460,0.95730
93,1.18977,1.22280,1.25599
94,0.80726,0.78337,0.78803
95,0.93295,0.92538,0.90559
96,0.37013,0.30764,0.25455
97,0.74154,0.71004,0.80618
98,1.56815,1.67874,1.81079
99,0.76078,0.73145,0.65699
100,1.13757,1.16155,1.16909
