id,rL,rLrL,rQvrai
1,-0.77309,-0.80290,-0.80709
2,-0.86119,-0.88037,-0.85312
3,-0.32403,-0.39008,-0.36661
4,-0.86936,-0.88750,-0.86205
5,-0.26587,-0.33442,-0.34385
6,-0.86538,-0.88403,-0.87312
7,-0.88562,-0.90165,-0.84015
8,-0.44758,-0.50665,-0.59419
9,-1.30261,-1.25117,-1.15512
10,-0.84963,-0.87027,-0.77456
11,-1.16186,-1.13609,-1.16913
12,-1.26783,-1.22301,-1.18477
13,-1.00938,-1.00808,-1.06262
14,-0.92893,-0.93915,-0.94174
15,-0.79529,-0.82253,-0.89829
16,-1.29748,-1.24703,-1.25608
17,-1.27191,-1.22631,-1.22492
18,-0.87848,-0.89544,-0.96040
19,-1.08873,-1.07513,-1.08933
20,-0.73668,-0.77054,-0.74684
21,-1.08453,-1.07160,-0.93355
22,-1.00236,-1.00210,-1.04821
23,-0.92868,-0.93894,-0.94742
24,-1.34119,-1.28220,-1.22745
25,-1.11897,-1.10043,-1.08313
26,-0.89030,-0.90572,-0.97796
27,-0.89178,-0.90701,-0.97363
28,-1.55841,-1.45279,-1.51486
29,-1.36041,-1.29757,-1.33060
30,-1.04338,-1.03692,-1.05313
31,-0.94435,-0.95244,-0.92151
32,-1.18888,-1.15840,-1.10000
33,-1.23540,-1.19658,-1.13256
34,-0.87034,-0.88835,-0.87999
35,-0.60287,-0.64995,-0.67580
36,-0.75319,-0.78524,-0.81889
37,-0.73297,-0.76724,-0.80644
38,-0.95994,-0.96584,-0.95758
39,-0.50281,-0.55803,-0.59469
40,-1.18561,-1.15571,-1.18875
41,-0.98741,-0.98935,-0.88157
42,-0.45740,-0.51582,-0.60103
43,-0.70786,-0.74480,-0.81049
44,-1.51812,-1.42168,-1.42938
45,-0.80379,-0.83003,-0.84481
46,-1.27520,-1.22899,-1.19031
47,-0.95608,-0.96252,-0.93622
48,-1.09724,-1.08226,-1.12548
49,-1.33822,-1.27982,-1.23500
50,-0.59657,-0.64420,-0.67438
51,1.16476,1.19299,1.18244
52,0.58205,0.53414,0.51307
53,1.05786,1.06834,1.08168
54,0.68210,0.64367,0.60891
55,0.74670,0.71518,0.70782
56,1.37906,1.44799,1.37054
57,1.21058,1.24693,1.22960
58,0.66355,0.62325,0.71416
59,1.09920,1.11635,1.08413
60,1.17088,1.20018,1.16135
61,0.70684,0.67099,0.67855
62,1.46699,1.55460,1.50000
63,0.69997,0.66339,0.60580
64,1.34173,1.40308,1.54198
65,1.24214,1.28427,1.18899
66,0.96255,0.95864,0.96643
67,1.07673,1.09023,1.08126
68,1.34773,1.41028,1.34047
69,0.71149,0.67613,0.72328
70,1.13139,1.15390,1.10737
71,0.35814,0.29438,0.34273
72,1.01050,1.01366,1.04541
73,1.25698,1.30188,1.29005
74,1.02361,1.02877,1.13102
75,0.84520,0.82542,0.83595
76,1.09183,1.10777,1.03242
77,1.40648,1.48112,1.51960
78,0.90425,0.89220,1.04106
79,1.17428,1.20418,1.18291
80,0.59816,0.55168,0.44395
81,0.97937,0.97790,1.00654
82,0.92671,0.91773,0.96217
83,0.61790,0.57321,0.52452
84,0.99239,0.99284,0.91444
85,0.75026,0.71914,0.69018
86,1.01561,1.01954,1.02436
87,0.75087,0.71982,0.67850
88,0.49262,0.43749,0.44137
89,1.25917,1.30450,1.32326
90,0.95025,0.94458,0.96122
91,0.82263,0.80004,0.85642
92,1.27120,1.31879,1.34268
93,0.75056,0.71948,0.81368
94,0.63868,0.59596,0.61309
95,1.00679,1.00939,0.98912
96,0.65555,0.61446,0.64313
97,0.94908,0.94325,0.92029
98,1.12623,1.14787,1.20560
99,0.91241,0.90147,0.82899
100,0.83314,0.81185,0.90633
