id,rL,rLrL,rQvrai
1,-1.31752,-1.26011,-1.32139
2,-1.05823,-1.04619,-1.04418
3,-1.07553,-1.06076,-1.08090
4,-1.04452,-1.03460,-1.02484
5,-1.19138,-1.15726,-1.12900
6,-1.03664,-1.02793,-1.06482
7,-0.34514,-0.40751,-0.37598
8,-1.01737,-1.01159,-1.00277
9,-0.70245,-0.73677,-0.70668
10,-1.07787,-1.06273,-1.06198
11,-0.76826,-0.79539,-0.71743
12,-0.93175,-0.93829,-0.94463
13,-0.42439,-0.48214,-0.47427
14,-0.99035,-0.98856,-0.96972
15,-1.15608,-1.12806,-1.13969
16,-0.94932,-0.95342,-0.93498
17,-0.54520,-0.59414,-0.48580
18,-0.84168,-0.86004,-0.90600
19,-0.59710,-0.64162,-0.60682
20,-1.01100,-1.00617,-0.97223
21,-1.10977,-1.08948,-1.07527
22,-0.72191,-0.75416,-0.75964
23,-1.21965,-1.18051,-1.12176
24,-1.17199,-1.14124,-1.09804
25,-0.67038,-0.70797,-0.72540
26,-1.00092,-0.99759,-1.04682
27,-0.53040,-0.58054,-0.59451
28,-1.38474,-1.31397,-1.35793
29,-1.01676,-1.01106,-0.96344
30,-0.90835,-0.91808,-0.89011
31,-1.65916,-1.52707,-1.45005
32,-1.19910,-1.16362,-1.12441
33,-0.50081,-0.55324,-0.48353
34,-0.93315,-0.93950,-0.93802
35,-0.82708,-0.84725,-0.93843
36,-0.92251,-0.93032,-0.88447
37,-1.42353,-1.34476,-1.35943
38,-0.75987,-0.78795,-0.87098
39,-0.90623,-0.91624,-0.90556
40,-0.70529,-0.73931,-0.81804
41,-1.30876,-1.25304,-1.25462
42,-1.19614,-1.16118,-1.18354
43,-0.88786,-0.90031,-0.96097
44,-1.25719,-1.21121,-1.25014
45,-0.60328,-0.64724,-0.60464
46,-0.92033,-0.92843,-0.97538
47,-0.96665,-0.96829,-0.97302
48,-0.66949,-0.70717,-0.79339
49,-1.22250,-1.18285,-1.19833
50,-1.04152,-1.03206,-0.96729
51,0.77722,0.74728,0.75701
52,1.06365,1.07128,1.12013
53,1.59365,1.70222,1.77073
54,0.41112,0.35050,0.37231
55,0.61744,0.57172,0.66402
56,0.97896,0.97425,0.94522
57,0.63208,0.58765,0.55670
58,0.71344,0.67675,0.68942
59,1.13053,1.14865,1.09285
60,0.79052,0.76206,0.80687
61,1.33032,1.38364,1.28653
62,1.45054,1.52784,1.49652
63,0.95223,0.94383,0.92676
64,1.52256,1.61523,1.77274
65,1.34768,1.40433,1.44243
66,1.50938,1.59918,1.51065
67,1.20998,1.24141,1.34907
68,1.11062,1.12555,1.03972
69,0.74948,0.71653,0.72969
70,0.76474,0.73343,0.72719
71,0.74898,0.71598,0.68900
72,0.85136,0.83000,0.83462
73,0.79619,0.76836,0.74778
74,0.58155,0.53279,0.57417
75,1.26794,1.30965,1.33321
76,0.68020,0.64024,0.70195
77,0.49544,0.44016,0.40497
78,1.43345,1.50720,1.49229
79,1.07362,1.08277,1.09950
80,0.76591,0.73473,0.64893
81,0.86826,0.84897,0.76887
82,1.07387,1.08306,0.99461
83,0.98346,0.97938,1.04759
84,0.60587,0.55915,0.54116
85,0.93095,0.91969,0.86575
86,0.59327,0.54548,0.56849
87,0.84016,0.81745,0.71393
88,0.64933,0.60645,0.67690
89,1.11820,1.13433,1.12909
90,0.67179,0.63101,0.60190
91,1.01445,1.01478,1.03055
92,0.84736,0.82552,0.82042
93,0.93735,0.92695,0.96079
94,1.03113,1.03389,0.98401
95,1.51924,1.61118,1.62868
96,0.98414,0.98015,0.99096
97,0.77147,0.74090,0.69931
98,1.14484,1.16529,1.15650
99,0.96185,0.95477,0.93052
100,0.82929,0.80529,0.83831
