id,rL,rLrL,rQvrai
1,-0.55707,-0.60821,-0.56059
2,-0.90936,-0.92112,-0.93995
3,-1.53688,-1.43191,-1.45033
4,-1.52089,-1.41964,-1.31317
5,-0.98466,-0.98557,-0.98293
6,-0.72204,-0.75707,-0.79569
7,-0.88281,-0.89819,-0.89148
8,-1.10387,-1.08583,-1.01870
9,-0.81258,-0.83702,-0.79191
10,-0.76266,-0.79310,-0.77682
11,-0.62757,-0.67232,-0.68734
12,-0.99164,-0.99149,-0.99195
13,-1.12592,-1.10414,-1.10077
14,-0.75751,-0.78855,-0.76691
15,-0.81173,-0.83628,-0.86749
16,-0.85972,-0.87817,-0.76569
17,-0.88035,-0.89606,-0.92288
18,-0.69485,-0.73282,-0.64387
19,-1.14862,-1.12291,-1.20081
20,-0.90241,-0.91513,-0.95267
21,-1.08833,-1.07288,-1.05131
22,-0.83195,-0.85397,-0.80892
23,-1.27974,-1.22982,-1.33699
24,-0.94104,-0.94833,-0.94692
25,-0.88586,-0.90083,-0.93552
26,-1.37352,-1.30469,-1.27052
27,-1.06742,-1.05540,-1.08939
28,-0.66831,-0.70904,-0.73123
29,-0.55303,-0.60450,-0.66486
30,-1.29298,-1.24047,-1.33053
31,-0.80356,-0.82911,-0.88296
32,-1.08372,-1.06903,-1.05666
33,-1.22331,-1.18413,-1.19167
34,-1.43746,-1.35497,-1.26579
35,-1.23152,-1.19081,-1.20059
36,-0.69529,-0.73321,-0.83716
37,-0.40465,-0.46699,-0.54094
38,-0.82293,-0.84608,-0.83910
39,-0.72838,-0.76271,-0.69767
40,-0.77336,-0.80255,-0.82369
41,-0.86478,-0.88256,-0.94976
42,-0.91508,-0.92604,-0.94983
43,-1.25357,-1.20869,-1.21553
44,-1.06839,-1.05621,-1.04114
45,-0.80583,-0.83111,-0.71330
46,-1.55126,-1.44292,-1.35794
47,-0.88493,-0.90002,-1.03279
48,-0.62372,-0.66885,-0.61785
49,-0.99815,-0.99702,-0.96100
50,-1.17383,-1.14367,-1.12916
51,0.23132,0.16021,0.12135
52,0.88026,0.86338,0.89528
53,0.92217,0.91098,0.88089
54,1.43510,1.51519,1.42915
55,1.10031,1.11631,1.09403
56,0.51435,0.45905,0.43341
57,0.91342,0.90102,0.96846
58,0.93314,0.92349,0.88847
59,0.88633,0.87026,0.89405
60,0.74164,0.70782,0.71097
61,1.22129,1.25849,1.24149
62,0.73671,0.70234,0.66142
63,0.89867,0.88426,0.88135
64,1.42722,1.50561,1.47540
65,0.86316,0.84403,0.98079
66,1.19761,1.23048,1.15622
67,0.88994,0.87436,0.90176
68,0.68085,0.64052,0.69842
69,0.33296,0.26613,0.21634
70,1.41602,1.49200,1.50562
71,1.09798,1.11359,1.08893
72,1.22662,1.26480,1.16728
73,0.97195,0.96788,0.97158
74,0.59184,0.54299,0.59382
75,1.02409,1.02787,0.98595
76,0.62726,0.58164,0.52457
77,0.84789,0.82679,0.79046
78,0.75210,0.71945,0.72172
79,0.89268,0.87746,0.93247
80,1.15128,1.17594,1.21425
81,0.98275,0.98027,0.94202
82,1.05551,1.06422,1.04786
83,1.24589,1.28767,1.26089
84,1.27102,1.31757,1.29619
85,0.91198,0.89939,0.82314
86,1.20532,1.23959,1.28160
87,1.61116,1.73178,1.85042
88,0.69508,0.65622,0.76472
89,0.88496,0.86871,0.82478
90,0.87801,0.86083,0.94226
91,0.96235,0.95688,1.00981
92,1.19511,1.22753,1.21992
93,1.26995,1.31630,1.29817
94,1.04385,1.05071,1.02080
95,0.68789,0.64828,0.66041
96,0.73639,0.70198,0.69605
97,1.06513,1.07538,0.97208
98,1.02592,1.02999,0.98765
99,0.94669,0.93897,1.01447
100,0.83794,0.81558,0.95352
