id,rL,rLrL,rQvrai
1,-0.79364,-0.82137,-0.79037
2,-0.94021,-0.94867,-0.99786
3,-0.83443,-0.85713,-0.80168
4,-0.60793,-0.65538,-0.65957
5,-0.67157,-0.71285,-0.71399
6,-1.47412,-1.38477,-1.38449
7,-0.95567,-0.96191,-0.98109
8,-1.18844,-1.15683,-1.16014
9,-1.38353,-1.31384,-1.37251
10,-0.75757,-0.78955,-0.80521
11,-0.96252,-0.96776,-0.91220
12,-1.09647,-1.08080,-1.05587
13,-0.69593,-0.73469,-0.69598
14,-0.76886,-0.79953,-0.83238
15,-1.14522,-1.12126,-1.11593
16,-1.30658,-1.25260,-1.25355
17,-0.54966,-0.60221,-0.60522
18,-0.69595,-0.73470,-0.71354
19,-1.51064,-1.41302,-1.44866
20,-0.93936,-0.94794,-0.78996
21,-0.86631,-0.88490,-0.81332
22,-1.55171,-1.44454,-1.46302
23,-1.25635,-1.21214,-1.18207
24,-0.61935,-0.66573,-0.65578
25,-0.84460,-0.86601,-0.82099
26,-0.80048,-0.82739,-0.94538
27,-1.02893,-1.02415,-1.01309
28,-1.30010,-1.24740,-1.24692
29,-0.90217,-0.91595,-0.88570
30,-0.90307,-0.91673,-1.02336
31,-1.20178,-1.16774,-1.15814
32,-1.00859,-1.00695,-1.05810
33,-1.17346,-1.14453,-1.06153
34,-1.32149,-1.26453,-1.24272
35,-0.96257,-0.96781,-0.99061
36,-0.67174,-0.71301,-0.69292
37,-0.78964,-0.81785,-0.81572
38,-1.22495,-1.18665,-1.12780
39,-0.85116,-0.87172,-0.88615
40,-1.11131,-1.09315,-1.11806
41,-0.71810,-0.75449,-0.69874
42,-1.02655,-1.02214,-1.07942
43,-0.82753,-0.85110,-0.89046
44,-0.58964,-0.63875,-0.59634
45,-1.07244,-1.06072,-1.02500
46,-1.26561,-1.21963,-1.26080
47,-0.52915,-0.58338,-0.54699
48,-0.68774,-0.72736,-0.69854
49,-0.85036,-0.87102,-0.95924
50,-0.88183,-0.89836,-0.97271
51,0.91848,0.90774,0.92407
52,0.85147,0.83169,0.81205
53,1.05724,1.06741,1.06799
54,1.08532,1.10008,1.13866
55,1.08708,1.10213,1.12295
56,1.07963,1.09345,1.08755
57,1.04201,1.04975,1.10081
58,1.24628,1.28965,1.23552
59,0.98291,0.98152,0.98951
60,0.94039,0.93276,0.92031
61,1.16120,1.18895,1.16013
62,0.62993,0.58508,0.67032
63,0.75167,0.71967,0.64487
64,0.56747,0.51691,0.56757
65,1.22470,1.26401,1.35295
66,0.58325,0.53408,0.38532
67,0.75925,0.72812,0.80027
68,0.78692,0.75906,0.74102
69,1.06086,1.07161,1.06363
70,1.02097,1.02539,1.07981
71,0.87283,0.85585,0.89770
72,0.82765,0.80480,0.85730
73,1.32299,1.38139,1.38669
74,1.52084,1.62212,1.64698
75,0.68033,0.64053,0.80956
76,0.51500,0.46010,0.49662
77,1.31480,1.37155,1.34330
78,1.13678,1.16026,1.14391
79,0.97015,0.96686,0.98467
80,1.20413,1.23963,1.25633
81,0.98171,0.98014,0.97768
82,1.30703,1.36223,1.35114
83,1.06393,1.07519,0.97772
84,0.43617,0.37553,0.31272
85,0.83490,0.81298,0.78199
86,1.15013,1.17593,1.16898
87,0.68067,0.64090,0.56961
88,0.76438,0.73385,0.75735
89,0.97966,0.97778,0.97729
90,1.16342,1.19158,1.19622
91,0.77370,0.74427,0.72870
92,1.30479,1.35954,1.37675
93,1.38813,1.45998,1.37951
94,0.83369,0.81161,0.79668
95,0.88237,0.86667,0.88749
96,0.85692,0.83784,0.73910
97,1.17349,1.20344,1.16199
98,1.04121,1.04881,1.07852
99,0.63603,0.59178,0.55350
100,0.66211,0.62044,0.55848
