id,rL,rLrL,rQvrai
1,-1.20906,-1.17047,-1.09576
2,-1.07794,-1.06217,-1.04607
3,-0.60229,-0.64768,-0.62405
4,-0.89614,-0.90775,-0.90405
5,-1.19647,-1.16019,-1.21889
6,-0.54161,-0.59237,-0.65678
7,-0.96217,-0.96441,-1.03752
8,-0.56010,-0.60929,-0.54148
9,-1.19038,-1.15520,-1.19965
10,-1.00751,-1.00294,-1.04473
11,-1.23778,-1.19385,-1.24527
12,-0.68726,-0.72422,-0.64238
13,-1.37254,-1.30189,-1.22836
14,-0.46555,-0.52225,-0.55165
15,-0.86340,-0.87942,-0.94856
16,-0.73871,-0.77003,-0.71947
17,-1.36678,-1.29732,-1.27883
18,-0.95539,-0.95862,-1.02747
19,-1.26207,-1.21353,-1.19211
20,-1.04900,-1.03793,-0.96409
21,-0.86693,-0.88248,-0.84376
22,-1.04818,-1.03723,-1.09607
23,-1.17004,-1.13852,-1.11726
24,-1.19820,-1.16160,-1.06744
25,-0.60356,-0.64883,-0.69235
26,-1.39256,-1.31771,-1.35890
27,-0.70384,-0.73903,-0.61106
28,-1.08101,-1.06474,-1.07536
29,-0.88222,-0.89573,-0.94638
30,-1.15308,-1.12455,-1.16893
31,-1.15378,-1.12513,-1.21936
32,-0.24094,-0.31013,-0.39203
33,-0.80219,-0.82601,-0.85793
34,-1.15665,-1.12749,-1.03527
35,-0.73898,-0.77027,-0.84640
36,-1.26550,-1.21629,-1.23570
37,-0.62179,-0.66535,-0.67669
38,-0.72813,-0.76064,-0.71178
39,-1.25242,-1.20571,-1.21018
40,-1.19736,-1.16091,-1.14763
41,-0.94344,-0.94841,-0.89871
42,-0.81431,-0.83664,-0.87568
43,-1.25205,-1.20542,-1.22018
44,-1.01954,-1.01311,-1.01061
45,-0.55855,-0.60787,-0.62557
46,-1.28179,-1.22944,-1.20985
47,-0.62193,-0.66547,-0.60270
48,-0.65298,-0.69347,-0.57246
49,-1.06615,-1.05231,-1.03870
50,-0.97173,-0.97257,-0.97355
51,0.71537,0.67762,0.66022
52,0.72889,0.69257,0.60514
53,1.30914,1.35989,1.31711
54,0.59733,0.54828,0.53794
55,0.84552,0.82264,0.79464
56,1.20174,1.23256,1.18231
57,0.80747,0.77998,0.76187
58,0.92160,0.90860,0.93778
59,1.33496,1.39075,1.37242
60,0.58984,0.54014,0.57365
61,1.11599,1.13215,1.10677
62,1.45488,1.53542,1.58720
63,0.87650,0.85754,0.78230
64,0.90673,0.89173,0.98019
65,0.66244,0.61936,0.56532
66,0.88275,0.86460,0.77437
67,0.61188,0.56411,0.56727
68,1.01091,1.01061,1.01114
69,1.36879,1.43135,1.37986
70,1.32591,1.37993,1.42697
71,0.76339,0.73083,0.71713
72,0.82639,0.80117,0.72945
73,1.06414,1.07197,1.06331
74,1.10013,1.11370,1.11492
75,1.01958,1.02057,1.00153
76,0.92134,0.90830,0.97443
77,0.80531,0.77757,0.86146
78,1.30264,1.35214,1.31470
79,0.78869,0.75901,0.75453
80,0.50538,0.44898,0.44352
81,1.66183,1.79016,1.74954
82,1.19599,1.22579,1.27718
83,1.39156,1.45877,1.45551
84,0.90572,0.89059,0.95210
85,0.59764,0.54862,0.53306
86,1.32560,1.37956,1.33992
87,1.21249,1.24523,1.24746
88,0.75687,0.72359,0.71231
89,0.49571,0.43862,0.35869
90,1.08009,1.09044,1.10268
91,0.59364,0.54428,0.70832
92,0.91570,0.90190,0.95056
93,0.56740,0.51582,0.48417
94,0.78264,0.75226,0.68691
95,0.72418,0.68736,0.69810
96,1.02923,1.03168,1.09989
97,0.79874,0.77022,0.78883
98,1.43202,1.50768,1.54070
99,0.52569,0.47080,0.50162
100,1.32359,1.37715,1.41865
