id,rL,rLrL,rQvrai
1,-0.97354,-0.97599,-1.00998
2,-1.70029,-1.55647,-1.58860
3,-0.81828,-0.84171,-0.77677
4,-0.84650,-0.86639,-0.91191
5,-0.86993,-0.88678,-0.83647
6,-0.85062,-0.86997,-0.86659
7,-1.11831,-1.09794,-1.16191
8,-1.11810,-1.09777,-1.03380
9,-1.15254,-1.12632,-1.05387
10,-1.22092,-1.18247,-1.20687
11,-1.06164,-1.05058,-1.00220
12,-0.26837,-0.33702,-0.32954
13,-1.28735,-1.23636,-1.29347
14,-0.86924,-0.88618,-0.84978
15,-0.94713,-0.95341,-0.90909
16,-0.90875,-0.92040,-0.93985
17,-0.92835,-0.93727,-0.93833
18,-0.53616,-0.58845,-0.60729
19,-1.09682,-1.08004,-1.07782
20,-1.10309,-1.08527,-1.09419
21,-1.39097,-1.31909,-1.35419
22,-0.72079,-0.75555,-0.75093
23,-0.98296,-0.98402,-0.92949
24,-1.12374,-1.10246,-1.02892
25,-1.50446,-1.40785,-1.42607
26,-1.05862,-1.04804,-1.08425
27,-1.12292,-1.10178,-1.16596
28,-0.93049,-0.93912,-0.85967
29,-0.90327,-0.91567,-0.93531
30,-0.85005,-0.86948,-0.81372
31,-0.39937,-0.46136,-0.41898
32,-1.11982,-1.09920,-1.11478
33,-0.80960,-0.83410,-0.76659
34,-0.67889,-0.71808,-0.69328
35,-0.63388,-0.67753,-0.69708
36,-0.33068,-0.39649,-0.35778
37,-1.07200,-1.05927,-1.09601
38,-1.12311,-1.10193,-1.14184
39,-1.18537,-1.15337,-1.22252
40,-1.28843,-1.23723,-1.14933
41,-0.59380,-0.64117,-0.63044
42,-0.80612,-0.83104,-0.85116
43,-0.50334,-0.55821,-0.51026
44,-0.46638,-0.52397,-0.58092
45,-1.15938,-1.13196,-1.14310
46,-0.62891,-0.67303,-0.72203
47,-0.95308,-0.95850,-0.90699
48,-1.37712,-1.30813,-1.34896
49,-0.89016,-0.90432,-0.97447
50,-1.29723,-1.24431,-1.18879
51,1.02261,1.02603,1.00872
52,0.66772,0.62642,0.53652
53,0.91723,0.90541,0.85107
54,0.74620,0.71316,0.71117
55,0.38330,0.31978,0.32272
56,0.78876,0.76059,0.68279
57,1.20494,1.23869,1.21575
58,1.15266,1.17721,1.10646
59,0.89761,0.88313,0.97168
60,0.61809,0.57204,0.52312
61,1.15068,1.17489,1.25341
62,0.75157,0.71913,0.72310
63,0.97315,0.96921,0.89772
64,1.11770,1.13632,1.23306
65,1.00031,1.00037,1.04399
66,1.14717,1.17078,1.28554
67,0.90696,0.89373,0.87561
68,0.98512,0.98293,1.01336
69,0.92264,0.91155,0.93587
70,0.74019,0.70649,0.61712
71,0.96092,0.95521,0.94272
72,1.42749,1.50502,1.59751
73,0.71690,0.68067,0.69912
74,0.81608,0.79118,0.69931
75,0.84413,0.82270,0.87529
76,1.23523,1.27450,1.24328
77,1.18357,1.21351,1.19115
78,1.27524,1.32201,1.36202
79,0.94037,0.93174,0.87462
80,0.90298,0.88922,0.94735
81,0.90646,0.89317,1.09871
82,0.76983,0.73947,0.65691
83,1.77678,1.93799,1.87039
84,0.60136,0.55379,0.50700
85,0.32093,0.25417,0.27303
86,0.86520,0.84646,0.84669
87,0.48674,0.42990,0.34451
88,0.67829,0.63805,0.67195
89,1.29261,1.34272,1.34884
90,1.08845,1.10226,1.01239
91,0.88503,0.86887,0.82825
92,0.91105,0.89838,0.88978
93,0.90765,0.89452,0.92347
94,1.27920,1.32673,1.33554
95,0.63337,0.58874,0.56758
96,1.60889,1.72759,1.66054
97,1.42690,1.50431,1.51352
98,0.72785,0.69280,0.68418
99,1.03885,1.04478,1.07590
100,0.97793,0.97468,1.00183
