Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,3.19724,2.25360,3.31047,3.70087,3.77998,3.92812,3.40616,4.20703,2.55033,4.88311,3.27908,2.58548,3.87535,3.05429,1.58722,2.30216,2.58892,3.55503,2.36288,3.17368,4.52799,1.39880,1.53557,1.95962,1.92330,2.52078,2.40576,3.18167,3.71864,2.81415,3.73277,2.97034,2.55170,4.07916,4.02027,1.30106,1.75737,3.84653,4.22939,2.44072,2.98024,3.14046,3.37578,2.47191,4.23578,1.76731,2.79007,2.94017,2.92020,1.25674,2.88809,4.28575,2.90782,3.90971,3.85264,4.64546,3.41678,5.11186,1.30154,3.51932,5.47371,4.57365,3.97104,4.34419,3.88136,2.63299,4.27367,5.51530,4.32146,5.20181,3.65340,4.51209,5.10739,4.03702,3.38702,3.11382,4.96697,4.44431,5.25353,2.75216,3.03801,4.07989,2.86447,4.46657,4.14730,3.90650,3.16030,4.63760,4.70602,4.47050,2.11422,4.63775,3.68085,4.19301,4.51353,4.52395,3.56047,3.38068,2.37501,3.34104
x2,3.34660,3.07289,2.89269,4.08724,3.29540,3.79557,2.45775,2.22739,2.29922,4.56204,2.66404,2.00843,3.87319,3.51395,0.87130,4.10543,3.40478,4.45926,3.27469,3.59967,1.96445,3.34364,2.58873,3.00611,3.69933,2.76044,4.19571,3.54850,3.51540,2.40300,4.55514,2.70046,2.89714,2.08842,4.09611,2.20392,1.80412,2.51833,3.34880,1.81408,3.39680,2.21080,3.05968,1.91721,3.41890,2.50439,3.72161,2.99807,3.01506,3.84402,4.25418,3.14015,3.37307,4.50735,4.63720,2.03954,2.58053,3.11269,4.54985,2.83165,4.77543,4.31825,3.45093,3.45959,5.45621,4.59742,4.43876,3.38527,4.04850,4.27731,3.73324,4.48034,3.72285,4.79602,5.83311,5.16819,6.20345,3.25667,4.44090,3.90651,4.63906,3.89283,3.44927,4.27063,4.09828,3.52431,4.40008,3.53034,4.32177,4.23249,4.47639,6.47653,5.35171,2.43294,3.96328,3.22055,3.18668,4.37356,4.20132,3.80975
x3,2.73574,2.31202,4.14391,2.54519,1.86390,1.93043,3.72544,6.21790,2.34984,3.73401,2.93282,3.28428,3.41263,4.51629,2.27458,1.98198,2.33629,2.75990,4.30854,4.20446,2.42872,4.07279,3.67414,1.81021,6.08041,1.85493,4.91293,3.10827,5.40120,3.33680,2.02990,2.64486,2.12909,2.31482,2.99612,4.16336,3.24489,2.43508,2.60284,4.47672,3.70387,2.88937,4.25447,3.69492,3.69390,1.83644,3.21801,2.62562,2.50815,1.42675,2.84002,3.50091,3.00255,3.45008,5.03225,3.47258,3.99246,3.79198,2.66207,2.53165,5.24570,5.14011,5.09800,4.60320,2.44455,3.64184,4.14749,4.98790,2.37075,2.02872,3.39113,2.22637,4.41152,3.66195,3.85337,3.15973,5.92827,3.65533,5.53893,3.82636,4.01883,5.33271,2.31184,5.04851,3.72856,3.66828,5.54854,4.49470,4.30394,4.09393,3.74428,4.54134,3.68346,3.97418,3.24705,3.09658,4.07298,3.34166,5.13759,4.51263
x4,1.95804,2.73708,3.44002,2.72085,4.10020,3.84680,5.59358,3.41187,2.16327,2.90480,3.43575,4.54058,4.99928,4.68925,3.27540,3.54300,1.70152,2.89464,2.26350,2.72950,1.75724,4.76003,2.75986,2.00835,3.51062,1.61326,2.29276,2.78142,2.99186,2.44685,2.00729,3.21006,3.13540,4.19945,3.39839,3.08968,2.45765,4.57763,6.14887,4.09847,4.35621,2.70796,3.51511,2.57475,3.30960,2.91562,3.58653,3.46079,3.35277,3.19119,3.47860,3.20337,2.47848,5.32119,5.24980,4.09507,4.53880,2.96824,3.72301,5.07312,6.62681,4.68939,5.85435,4.27235,2.57085,3.19074,5.59273,3.27498,4.71924,5.05838,5.02217,4.39941,5.21010,4.02801,4.51172,4.41038,2.87111,3.06607,5.10298,5.33000,1.47004,5.29007,2.17473,4.65625,4.40311,4.28425,4.10982,4.14530,3.77725,3.58676,4.79744,3.82352,3.49534,3.90186,3.78544,4.00645,3.63834,5.69640,3.79131,4.40968
x5,3.77770,2.14689,3.48910,2.36044,4.34362,3.61251,3.41818,3.16737,3.24968,1.68570,0.76817,2.52212,2.61591,3.72424,2.45108,3.03273,1.94421,1.92102,2.07733,2.75143,2.34061,2.76346,0.11284,2.98900,4.26170,3.59102,5.58852,3.99037,2.86920,4.32945,3.19470,2.83176,3.10655,2.07227,3.61429,2.92113,1.76103,2.49823,1.77703,3.05313,3.12966,2.69119,3.64491,1.90080,2.70315,3.16692,2.15120,1.91600,0.51538,3.67747,2.45312,3.09996,4.11401,5.35583,4.07404,5.23188,3.65783,3.51094,3.70492,5.54802,3.72371,4.70112,3.53747,5.17958,4.40130,3.23513,3.38669,5.28864,4.47545,4.38757,5.06885,2.20077,3.07398,4.20900,2.90918,4.61766,3.63562,3.72794,2.88408,3.42160,4.58143,3.16154,2.43050,5.19702,1.66737,4.28194,2.86793,3.41805,5.05433,5.64956,2.20374,4.07204,3.15926,4.26703,3.03400,2.91407,5.25364,3.92769,2.67470,4.00423
x6,3.09906,2.59504,2.57506,3.49573,3.01224,3.60939,3.63493,4.03058,4.15401,3.07242,2.86254,4.19618,3.10870,2.11237,3.55170,4.10523,4.69811,2.71444,2.95376,3.15944,5.21210,2.56889,1.61168,3.42906,4.66265,2.88908,3.61558,2.26936,2.77485,3.46973,3.14624,3.70541,2.98880,2.46074,4.46742,3.01825,1.38760,1.22939,2.01497,2.02486,1.92975,2.29566,1.93862,0.92224,3.26881,2.58711,2.66943,4.36665,2.47648,2.20165,4.62432,4.51509,2.43622,2.31845,3.71164,5.21610,3.32369,2.93676,3.85939,3.50197,5.43430,2.96777,4.87748,6.06546,6.46635,4.91110,3.69574,2.93566,4.30339,2.96158,4.16105,3.73811,2.49248,3.33227,1.58721,4.64698,5.13969,4.99013,4.49375,4.27806,2.73558,3.00937,3.04268,4.96491,3.67213,4.21402,3.93019,3.52414,5.43002,5.00825,4.88155,4.14758,4.02271,2.97685,3.03839,4.40182,4.31020,5.65087,4.70270,3.93060
x7,4.91312,3.19996,3.85812,2.79951,4.33190,3.56829,2.51255,1.77008,3.42930,4.14589,2.34804,3.32021,1.59654,3.10860,4.38561,3.20516,2.62377,3.56904,5.65248,3.48031,3.92987,2.72590,2.15588,4.04260,4.39416,3.20681,3.81076,3.06411,1.40738,4.05205,2.37907,2.98381,3.00970,2.67747,3.43147,4.32952,3.03069,2.36036,1.80990,1.81667,2.38301,2.68462,3.54245,2.77351,2.13796,3.15082,4.61193,3.83327,3.12565,1.31682,3.46054,4.16697,2.22715,4.77629,4.74862,4.47833,3.71182,3.40602,3.99359,3.50669,3.20113,1.95775,3.83966,3.30316,2.15139,4.22717,6.27408,4.52363,3.05344,4.04610,4.72455,3.84915,4.01151,4.80065,3.82857,4.18214,5.28841,5.22308,4.64054,4.00573,3.60168,2.99711,3.29499,4.78053,4.98687,3.03498,1.75925,3.48299,2.19989,3.88059,3.96147,3.15933,5.08227,3.43017,4.59226,4.32072,4.92108,3.46147,3.97512,5.05415
x8,3.62973,3.03401,3.77254,2.40248,1.63513,1.20236,3.20761,2.42792,3.13777,3.51857,2.09666,4.68773,4.97637,1.12255,1.72344,1.97226,3.12701,1.68957,3.27089,3.31102,2.96229,2.13715,3.55680,2.13724,4.19102,3.49272,4.04828,0.89137,2.66758,2.40341,3.45250,3.01516,2.86170,1.43653,1.59481,3.06365,2.25210,3.97112,1.06251,2.62824,1.72948,3.19269,1.85044,3.94740,2.06373,3.67294,5.11145,3.31789,3.24070,2.17218,5.33790,3.33753,5.04789,5.31251,2.64072,3.78695,5.15312,3.59398,5.47473,3.72528,2.86689,5.50157,2.46878,6.12887,3.52201,2.88141,5.74814,4.91276,4.70850,3.92781,3.20378,4.64459,3.13767,4.63675,4.93386,4.04797,3.50176,4.19375,3.44410,6.01942,2.55468,2.93526,3.88564,4.16636,4.74754,2.27915,2.94511,2.68569,5.40766,1.96248,4.28079,4.68329,4.15301,5.22490,4.37417,3.59917,4.59840,3.43370,3.22636,2.74863
x9,4.76250,4.61443,2.66910,4.19677,3.18835,2.61159,2.69864,2.25109,3.23760,2.83576,3.99549,2.89076,3.39162,2.37453,2.66386,2.54312,3.66612,2.39874,2.63217,1.09407,2.06881,3.29384,3.59366,1.64862,3.13213,1.96017,4.53065,3.04679,2.74365,3.54415,3.68305,4.65561,1.67541,2.09197,3.53361,3.23736,4.23767,0.10155,0.84833,3.60600,2.98793,2.67234,3.55301,2.50928,3.94324,3.77722,2.78083,3.09612,2.01921,2.33740,4.44149,3.83708,4.49592,4.10840,5.47476,3.78662,5.68739,4.13632,4.46571,3.84413,3.73445,2.39876,5.06940,3.62442,4.29192,5.64345,2.62492,2.84175,3.98200,5.64265,3.86364,3.29360,5.19385,4.53668,2.44255,3.40429,2.28367,3.13258,5.41361,2.47449,3.13730,3.04844,3.83349,2.96232,3.77250,6.07963,4.22487,6.20504,2.75221,4.20469,4.47270,4.25832,2.37436,3.67321,3.63365,3.07123,4.32694,3.69885,3.66890,4.52841
x10,3.11566,3.13369,2.05095,4.10655,5.30237,1.27940,2.17671,4.81795,3.35516,2.30891,2.78825,2.46606,2.91020,2.51129,3.17853,4.17945,3.45717,3.15971,1.09005,1.27245,3.38357,1.87454,2.30611,3.76059,2.69287,1.98334,1.65216,4.76601,3.70734,2.12446,1.92693,3.20508,2.84790,2.12938,3.05737,1.73517,3.13020,2.57702,2.31209,3.97451,3.29723,4.01027,2.58463,3.93977,2.80008,3.96200,3.11923,3.97666,3.52707,0.74571,6.42788,4.80491,4.09641,5.43105,3.89524,3.42716,4.49703,3.20101,3.82051,4.07415,2.00189,3.33572,5.10116,5.39041,2.59396,5.04729,5.98745,2.74152,3.85296,3.95230,3.83328,5.43573,2.83945,4.00084,4.95339,4.91951,3.13740,4.27377,4.34145,4.47634,4.37040,3.98089,4.73812,5.08204,4.63089,6.41141,4.45664,1.66276,3.92865,4.13128,2.90010,3.03694,2.68672,4.32834,2.87174,1.78822,4.44249,3.82392,3.72479,4.87720
