id,rL,rLrL,rQvrai
1,-0.91354,-0.92548,-0.96134
2,-0.35729,-0.42029,-0.48526
3,-1.52044,-1.42530,-1.36911
4,-0.77238,-0.80154,-0.72397
5,-1.42344,-1.34901,-1.39684
6,-0.99656,-0.99701,-1.06349
7,-1.17079,-1.14389,-1.06158
8,-1.20076,-1.16870,-1.21987
9,-0.64881,-0.69066,-0.80349
10,-1.12559,-1.10620,-1.00871
11,-0.93410,-0.94328,-1.01612
12,-0.88027,-0.89652,-0.86787
13,-0.93620,-0.94510,-0.91840
14,-1.03039,-1.02588,-1.04887
15,-0.78187,-0.80996,-0.83646
16,-1.28489,-1.23767,-1.27671
17,-0.67340,-0.71290,-0.78612
18,-0.98981,-0.99124,-0.87311
19,-1.23214,-1.19455,-1.19787
20,-0.89657,-0.91073,-0.96592
21,-1.18337,-1.15432,-1.08478
22,-0.91597,-0.92759,-0.81424
23,-0.84969,-0.86977,-0.88881
24,-1.33414,-1.27757,-1.14669
25,-1.00333,-1.00280,-0.95276
26,-1.19738,-1.16591,-1.23750
27,-0.66475,-0.70509,-0.73042
28,-0.93721,-0.94597,-0.95271
29,-0.80841,-0.83345,-0.84731
30,-0.82622,-0.84915,-0.82555
31,-1.45405,-1.37323,-1.27540
32,-0.51149,-0.56485,-0.61652
33,-0.80495,-0.83039,-0.73881
34,-0.62836,-0.67209,-0.70262
35,-0.47545,-0.53137,-0.51183
36,-1.06532,-1.05550,-1.11783
37,-0.83881,-0.86023,-0.90534
38,-0.77099,-0.80030,-0.73165
39,-0.39017,-0.45140,-0.46311
40,-1.21927,-1.18397,-1.29112
41,-1.03608,-1.03071,-1.12237
42,-0.79901,-0.82514,-0.82680
43,-0.93241,-0.94183,-0.92545
44,-0.93027,-0.93997,-0.90359
45,-1.65877,-1.53172,-1.56209
46,-1.11333,-1.09594,-1.04324
47,-0.57265,-0.62122,-0.65043
48,-1.21711,-1.18219,-1.19879
49,-0.87966,-0.89600,-0.88860
50,-1.10260,-1.08692,-1.02970
51,1.16883,1.19700,1.18326
52,1.09857,1.11510,1.11296
53,1.22999,1.26888,1.36357
54,1.20364,1.23785,1.33828
55,0.81058,0.78690,0.74777
56,1.25309,1.29616,1.30605
57,0.83351,0.81259,0.72146
58,0.96686,0.96350,0.89306
59,0.22129,0.15297,0.12281
60,0.77087,0.74260,0.76885
61,0.84395,0.82432,0.89230
62,1.28581,1.33495,1.30971
63,0.85085,0.83207,0.87614
64,1.31035,1.36415,1.33619
65,0.68948,0.65250,0.63739
66,0.81821,0.79545,0.79260
67,0.65994,0.62004,0.63416
68,1.02196,1.02661,1.05163
69,0.49645,0.44268,0.37613
70,1.39107,1.46079,1.40668
71,1.25519,1.29865,1.25848
72,0.86180,0.84439,0.93499
73,0.90127,0.88896,0.99654
74,0.70792,0.67283,0.63101
75,0.82509,0.80316,0.82494
76,1.38355,1.45176,1.41979
77,0.76960,0.74119,0.65662
78,0.59363,0.54763,0.59315
79,0.75489,0.72483,0.67539
80,0.54506,0.49501,0.44785
81,0.86348,0.84628,0.90328
82,1.09657,1.11278,1.11016
83,0.86217,0.84481,0.88111
84,0.97965,0.97811,1.08448
85,0.93844,0.93113,0.97080
86,0.90636,0.89472,0.97818
87,1.52206,1.61964,1.58257
88,1.11396,1.13298,1.17350
89,1.10611,1.12386,1.08255
90,0.70823,0.67317,0.67836
91,1.04368,1.05162,0.88618
92,1.11997,1.13997,1.07354
93,1.18267,1.21321,1.17986
94,1.21375,1.24974,1.33201
95,0.86224,0.84488,0.88496
96,0.74311,0.71176,0.62300
97,0.72023,0.68643,0.66029
98,1.30256,1.35488,1.36298
99,1.04406,1.05206,1.08594
100,1.03787,1.04492,1.02366
