id,rL,rLrL,rQvrai
1,-1.13925,-1.11554,-1.12226
2,-0.97470,-0.97782,-0.97111
3,-1.13895,-1.11529,-1.09397
4,-0.94896,-0.95590,-0.90250
5,-0.99333,-0.99362,-0.96096
6,-0.80189,-0.82870,-0.75204
7,-0.82549,-0.84933,-0.81465
8,-0.70766,-0.74544,-0.72881
9,-0.70220,-0.74057,-0.61125
10,-1.24970,-1.20563,-1.23586
11,-0.77475,-0.80485,-0.89914
12,-1.01540,-1.01227,-0.94697
13,-0.57224,-0.62339,-0.70083
14,-1.11443,-1.09503,-1.00154
15,-1.15650,-1.12974,-1.13212
16,-0.51370,-0.56974,-0.52094
17,-0.78123,-0.81056,-0.81473
18,-0.85828,-0.87787,-0.82527
19,-1.41432,-1.33642,-1.37299
20,-1.06263,-1.05193,-1.11604
21,-0.82674,-0.85042,-0.80133
22,-1.13717,-1.11383,-1.02176
23,-1.22067,-1.18213,-1.21748
24,-0.91402,-0.92598,-0.89997
25,-1.17375,-1.14388,-1.15362
26,-1.52097,-1.41892,-1.49418
27,-0.55875,-0.61107,-0.62740
28,-0.78711,-0.81573,-0.85353
29,-0.86880,-0.88699,-0.94506
30,-1.69936,-1.55299,-1.39602
31,-0.85470,-0.87476,-0.91604
32,-1.13017,-1.10805,-1.08907
33,-1.19629,-1.16230,-1.24094
34,-1.14463,-1.11997,-1.16602
35,-0.34272,-0.41006,-0.46464
36,-1.07035,-1.05838,-1.15977
37,-1.18253,-1.15107,-1.19431
38,-0.68942,-0.72916,-0.63936
39,-0.40820,-0.47175,-0.55345
40,-1.13912,-1.11543,-1.10797
41,-1.21477,-1.17735,-1.18017
42,-0.69978,-0.73841,-0.79994
43,-1.04314,-1.03561,-0.87331
44,-0.62398,-0.67035,-0.67583
45,-0.71331,-0.75047,-0.78856
46,-1.04731,-1.03911,-1.04334
47,-0.94731,-0.95449,-0.99252
48,-1.14270,-1.11838,-1.08382
49,-1.28305,-1.23247,-1.23973
50,-0.50105,-0.55808,-0.64500
51,1.08188,1.09585,1.02493
52,0.56632,0.51469,0.55660
53,0.98847,0.98752,0.98101
54,0.75593,0.72367,0.69808
55,1.26270,1.30939,1.41716
56,1.10156,1.11885,1.23999
57,0.75069,0.71781,0.73886
58,0.79070,0.76258,0.75087
59,1.05369,1.06301,1.08363
60,0.99925,0.99995,1.06767
61,0.54628,0.49294,0.47244
62,0.84223,0.82061,0.76038
63,1.14140,1.16558,1.16956
64,0.98533,0.98390,0.97459
65,0.68824,0.64843,0.66296
66,1.13402,1.15691,1.22129
67,1.40281,1.47833,1.46811
68,0.83161,0.80861,0.80253
69,1.00786,1.00989,0.99193
70,0.75204,0.71932,0.67643
71,0.95143,0.94493,0.94602
72,1.03442,1.04063,0.99476
73,1.54454,1.65229,1.64624
74,0.51672,0.46095,0.53939
75,0.61141,0.56389,0.61213
76,1.30718,1.36269,1.34308
77,0.98091,0.97880,0.95773
78,0.94409,0.93652,0.93109
79,0.92382,0.91332,0.88406
80,1.17780,1.20850,1.13583
81,1.06543,1.07668,1.09108
82,1.44022,1.52394,1.51901
83,0.18338,0.10960,0.02735
84,0.97264,0.96928,0.96525
85,0.54200,0.48830,0.43744
86,1.00190,1.00300,0.95645
87,1.15060,1.17641,1.15987
88,0.83900,0.81696,0.86788
89,0.92019,0.90918,0.97057
90,0.93876,0.93041,0.90380
91,1.00859,1.01073,1.03203
92,0.79959,0.77257,0.78528
93,1.27459,1.32361,1.29636
94,0.73010,0.69487,0.69187
95,0.91410,0.90222,0.98377
96,0.69492,0.65582,0.60650
97,1.29498,1.34804,1.29988
98,1.37442,1.44384,1.41445
99,1.28288,1.33353,1.35080
100,0.72385,0.68792,0.67918
