id,rL,rLrL,rQvrai
1,-1.59996,-1.48889,-1.39770
2,-0.30081,-0.36661,-0.31739
3,-0.87481,-0.89266,-0.97534
4,-1.59774,-1.48718,-1.51232
5,-0.80395,-0.83031,-0.93751
6,-0.94989,-0.95794,-0.96231
7,-0.68566,-0.72460,-0.76154
8,-0.94798,-0.95628,-1.04334
9,-0.65243,-0.69454,-0.62518
10,-0.87786,-0.89533,-0.99259
11,-1.34779,-1.29020,-1.40494
12,-1.01099,-1.01046,-1.05156
13,-0.68748,-0.72624,-0.67967
14,-1.22225,-1.18785,-1.20245
15,-0.56227,-0.61216,-0.60319
16,-0.98328,-0.98671,-0.95033
17,-0.82845,-0.85195,-0.73576
18,-0.85747,-0.87747,-0.93118
19,-0.85702,-0.87708,-0.87916
20,-1.02147,-1.01941,-1.03742
21,-0.88158,-0.89858,-0.82546
22,-0.53357,-0.58569,-0.57733
23,-0.98554,-0.98864,-0.88787
24,-0.75963,-0.79094,-0.81910
25,-0.93676,-0.94658,-0.85840
26,-1.29767,-1.24962,-1.19321
27,-1.65533,-1.53127,-1.54578
28,-0.91849,-0.93074,-0.89825
29,-0.85204,-0.87271,-0.80217
30,-1.14132,-1.12066,-1.06754
31,-0.55803,-0.60826,-0.64422
32,-1.16048,-1.13665,-1.09356
33,-0.80062,-0.82736,-0.77262
34,-1.36146,-1.30121,-1.31212
35,-0.55858,-0.60876,-0.69716
36,-0.70548,-0.74245,-0.78003
37,-1.34351,-1.28676,-1.26441
38,-0.88718,-0.90347,-0.80502
39,-0.59085,-0.63840,-0.65307
40,-0.86779,-0.88652,-0.85772
41,-1.22954,-1.19386,-1.22684
42,-0.94643,-0.95494,-0.97078
43,-0.52359,-0.57646,-0.51218
44,-1.00620,-1.00635,-1.05351
45,-0.96406,-0.97017,-1.00199
46,-1.46160,-1.38102,-1.36972
47,-0.43452,-0.49343,-0.59959
48,-1.07608,-1.06580,-0.99763
49,-1.05529,-1.04819,-1.14539
50,-1.41417,-1.34340,-1.34245
51,0.35390,0.29179,0.28767
52,0.52749,0.47679,0.49860
53,0.83117,0.81094,0.79406
54,1.34085,1.40185,1.39529
55,0.67769,0.64039,0.61952
56,0.90011,0.88866,0.83257
57,0.81119,0.78853,0.75591
58,1.09083,1.10727,1.11315
59,0.61745,0.57438,0.58880
60,1.45020,1.53353,1.43901
61,1.00641,1.00986,1.04814
62,0.69493,0.65937,0.70213
63,0.64598,0.60557,0.56183
64,0.90799,0.89758,0.95171
65,0.82022,0.79866,0.91541
66,0.91492,0.90545,0.91891
67,1.21778,1.25570,1.18254
68,1.07810,1.09251,1.04375
69,0.90594,0.89527,0.81781
70,0.58926,0.54366,0.52478
71,0.70780,0.67357,0.71160
72,1.41020,1.48516,1.53403
73,1.34188,1.40307,1.40853
74,0.91845,0.90946,0.92423
75,1.10034,1.11831,1.11880
76,0.88987,0.87707,0.90759
77,1.46697,1.55388,1.49570
78,0.66014,0.62110,0.68435
79,0.52184,0.47069,0.55071
80,1.05481,1.06558,1.09277
81,1.12010,1.14128,1.07874
82,1.24975,1.29346,1.33110
83,1.13474,1.15834,1.21870
84,1.02389,1.02994,1.07562
85,1.07331,1.08697,1.01756
86,1.15832,1.18589,1.16918
87,1.09982,1.11770,1.13103
88,0.71435,0.68081,0.59756
89,0.92796,0.92025,0.87298
90,1.25526,1.29998,1.36938
91,0.77079,0.74344,0.72349
92,0.42948,0.37179,0.38099
93,0.66207,0.62321,0.56234
94,1.27665,1.32533,1.32379
95,1.11036,1.12995,1.22485
96,0.75105,0.72148,0.62685
97,0.92238,0.91391,0.88998
98,1.03778,1.04593,0.99701
99,1.05823,1.06953,1.11912
100,1.34593,1.40792,1.44581
