id,rL,rLrL,rQvrai
1,-0.44948,-0.50848,-0.54220
2,-1.04027,-1.03350,-1.16553
3,-0.77912,-0.80786,-0.78618
4,-0.75247,-0.78426,-0.78762
5,-0.96653,-0.97082,-0.92949
6,-0.46127,-0.51946,-0.46897
7,-0.73642,-0.77000,-0.81283
8,-0.84499,-0.86574,-0.86553
9,-0.97481,-0.97790,-0.99475
10,-0.69121,-0.72961,-0.69309
11,-1.30328,-1.25043,-1.30499
12,-0.99287,-0.99330,-0.94039
13,-1.01812,-1.01476,-1.04426
14,-1.00426,-1.00299,-1.01139
15,-1.60827,-1.48902,-1.41390
16,-1.43548,-1.35555,-1.42335
17,-1.35884,-1.29492,-1.34676
18,-0.81602,-0.84036,-0.80736
19,-0.83803,-0.85965,-0.82596
20,-0.49641,-0.55209,-0.62945
21,-0.50226,-0.55751,-0.51639
22,-0.77568,-0.80482,-0.78593
23,-0.89952,-0.91316,-0.88936
24,-1.13363,-1.11169,-1.18282
25,-0.90239,-0.91564,-0.88556
26,-0.80024,-0.82649,-0.73963
27,-1.45670,-1.37218,-1.34534
28,-1.11194,-1.09364,-1.07288
29,-1.10840,-1.09068,-1.05333
30,-1.20807,-1.17310,-1.16415
31,-0.87830,-0.89475,-0.90107
32,-1.29197,-1.24131,-1.18023
33,-1.01643,-1.01332,-0.88288
34,-0.96668,-0.97095,-1.04167
35,-0.78955,-0.81706,-0.88661
36,-0.41483,-0.47607,-0.46085
37,-1.00920,-1.00719,-0.87088
38,-0.60456,-0.65135,-0.72524
39,-0.77702,-0.80600,-0.81356
40,-1.09017,-1.07544,-1.04779
41,-1.58739,-1.47313,-1.52389
42,-1.63633,-1.51027,-1.40679
43,-0.83475,-0.85678,-0.93046
44,-1.07249,-1.06063,-1.08575
45,-0.97016,-0.97393,-0.92874
46,-0.76901,-0.79892,-0.80713
47,-0.90028,-0.91381,-0.93339
48,-0.69511,-0.73311,-0.75573
49,-0.96747,-0.97163,-0.99782
50,-0.92951,-0.93904,-0.92538
51,0.85865,0.83984,0.89415
52,0.64105,0.59781,0.49815
53,1.04064,1.04771,1.17810
54,1.44377,1.52582,1.56002
55,1.27697,1.32504,1.38965
56,1.13127,1.15308,1.18347
57,0.73881,0.70567,0.65337
58,0.88653,0.87137,0.85286
59,0.75026,0.71840,0.73362
60,0.91657,0.90546,0.92839
61,0.54595,0.49425,0.48968
62,0.82325,0.79998,0.75917
63,0.33456,0.26891,0.19373
64,1.03874,1.04552,1.05326
65,0.61995,0.57471,0.55985
66,1.05898,1.06893,1.07354
67,1.13455,1.15691,1.18004
68,0.72684,0.69238,0.73274
69,0.70682,0.67021,0.74690
70,0.85767,0.83874,0.72222
71,1.31732,1.37323,1.31017
72,0.83921,0.81793,0.79211
73,1.44044,1.52176,1.45597
74,1.08977,1.10468,1.08944
75,1.18797,1.21962,1.37426
76,1.04257,1.04994,0.99266
77,0.45749,0.39914,0.35054
78,1.11552,1.13467,1.09218
79,0.89313,0.87885,0.85478
80,1.13729,1.16012,1.11916
81,1.19347,1.22611,1.24347
82,1.33495,1.39436,1.47841
83,1.42925,1.50817,1.50064
84,1.08178,1.09539,1.07021
85,0.62930,0.58494,0.47723
86,0.94800,0.94127,0.93809
87,1.37833,1.44655,1.37987
88,0.65405,0.61207,0.71286
89,0.96243,0.95778,1.05369
90,0.92409,0.91402,0.92095
91,0.80775,0.78260,0.70627
92,1.25692,1.30119,1.32648
93,0.58931,0.54130,0.49960
94,0.85716,0.83816,0.85802
95,0.45131,0.39254,0.40419
96,0.75513,0.72382,0.80465
97,1.34508,1.40652,1.33880
98,1.11009,1.12835,1.12286
99,1.24868,1.29141,1.30941
100,0.65857,0.61703,0.57535
