id,rL,rLrL,rQvrai
1,-0.73775,-0.77123,-0.76832
2,-0.91526,-0.92708,-0.97887
3,-0.51108,-0.56540,-0.52832
4,-1.25470,-1.21212,-1.26999
5,-0.89372,-0.90842,-0.89824
6,-1.17078,-1.14324,-1.14164
7,-0.98463,-0.98672,-1.01971
8,-1.09638,-1.08130,-1.03751
9,-0.55296,-0.60401,-0.62295
10,-1.07805,-1.06592,-1.06343
11,-1.45089,-1.36907,-1.34806
12,-0.74222,-0.77520,-0.78329
13,-0.67165,-0.71199,-0.71450
14,-0.62699,-0.67161,-0.64036
15,-0.70532,-0.74224,-0.71415
16,-1.16722,-1.14029,-1.15105
17,-1.02048,-1.01727,-1.00677
18,-1.35003,-1.28910,-1.31152
19,-0.60139,-0.64832,-0.73266
20,-1.15651,-1.13142,-1.12036
21,-1.07371,-1.06227,-1.06324
22,-1.14223,-1.11957,-1.10707
23,-0.85839,-0.87766,-0.84152
24,-1.28014,-1.23280,-1.16116
25,-1.28046,-1.23306,-1.25906
26,-0.64095,-0.68426,-0.65123
27,-0.51426,-0.56835,-0.58090
28,-0.68519,-0.72417,-0.75199
29,-1.12624,-1.10626,-1.12115
30,-0.79916,-0.82567,-0.84382
31,-1.01055,-1.00882,-0.97343
32,-1.07612,-1.06429,-1.02401
33,-1.49578,-1.40418,-1.38586
34,-1.09238,-1.07795,-1.06487
35,-0.72845,-0.76293,-0.81173
36,-0.75152,-0.78348,-0.86533
37,-1.23267,-1.19414,-1.15435
38,-0.61244,-0.65838,-0.71963
39,-0.90791,-0.92072,-0.95771
40,-0.94201,-0.95016,-0.90160
41,-0.79576,-0.82267,-0.86750
42,-0.96706,-0.97169,-0.89752
43,-0.69706,-0.73483,-0.74659
44,-0.85976,-0.87885,-0.84740
45,-1.30266,-1.25102,-1.24159
46,-1.09024,-1.07615,-1.01605
47,-1.09115,-1.07691,-0.98655
48,-1.15466,-1.12989,-1.17932
49,-1.47887,-1.39099,-1.46743
50,-0.74260,-0.77554,-0.78060
51,1.21355,1.25004,1.24794
52,1.22284,1.26101,1.22823
53,1.34319,1.40433,1.40143
54,0.71878,0.68411,0.68393
55,0.81406,0.79027,0.70538
56,0.39508,0.33349,0.32634
57,0.83433,0.81303,0.78119
58,1.17520,1.20488,1.13625
59,0.34667,0.28239,0.26748
60,0.81005,0.78577,0.77641
61,0.86336,0.84573,0.85002
62,0.63894,0.59618,0.55404
63,0.72094,0.68650,0.74369
64,1.11353,1.13271,1.12706
65,1.13235,1.15467,1.17553
66,0.95056,0.94471,0.94862
67,0.83773,0.81686,0.82224
68,0.79393,0.76773,0.75262
69,0.91490,0.90409,0.97060
70,0.89245,0.87862,0.82793
71,1.04352,1.05146,1.01123
72,1.06193,1.07276,1.05079
73,1.21291,1.24929,1.28238
74,0.55976,0.50992,0.56218
75,0.69263,0.65520,0.66136
76,1.29000,1.34072,1.43420
77,0.86079,0.84283,0.84070
78,1.03819,1.04531,1.02735
79,0.81414,0.79037,0.80203
80,1.09360,1.10951,1.11178
81,0.55299,0.50259,0.53684
82,0.98336,0.98223,0.98939
83,0.87017,0.85341,0.84899
84,0.68038,0.64170,0.59798
85,0.90073,0.88801,0.97363
86,1.25700,1.30148,1.34597
87,0.88080,0.86543,0.84900
88,0.81731,0.79391,0.88631
89,0.99521,0.99582,1.02901
90,1.15202,1.17769,1.21502
91,1.27226,1.31961,1.28967
92,0.89865,0.88565,0.82690
93,1.19109,1.22356,1.17581
94,1.20785,1.24332,1.24869
95,1.02677,1.03213,0.99451
96,1.06924,1.08123,1.09569
97,1.18859,1.22062,1.25164
98,1.49880,1.59281,1.58495
99,1.01578,1.01947,0.98107
100,1.25948,1.30442,1.28992
