Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,2.69124,3.67826,0.55675,2.31364,2.51176,5.48254,5.29727,3.08616,4.49385,0.20945,2.25924,1.32835,3.02063,4.64920,3.00317,0.12742,1.97116,4.35507,3.55108,5.47495,4.66887,4.28479,2.66269,1.28351,4.52536,2.41566,3.84037,2.51926,3.05423,2.03204,2.68721,2.92184,2.50584,2.38713,3.33097,2.16536,5.21088,2.74305,2.40040,3.29738,3.54036,3.60603,1.52925,1.73631,2.49680,4.35564,4.10713,3.51397,2.49456,3.31497,5.36721,3.67053,3.37452,3.95942,3.82786,4.05239,3.50217,6.07055,4.48385,4.71175,3.04368,3.17723,3.40345,5.75576,3.38823,4.11708,4.71056,4.45238,3.07292,5.31224,4.30136,2.88456,4.27349,3.64879,4.25895,4.66796,5.35965,3.65361,2.41939,5.12935,4.68733,5.27794,3.94128,2.70418,4.23089,3.02071,4.07272,4.81574,3.91598,4.47956,2.79328,2.90589,4.25989,5.19985,4.60907,3.48515,3.38629,4.29327,4.88730,5.40741
x2,3.15283,3.02087,3.19329,2.49624,1.82170,2.27690,2.90462,2.06678,2.87996,2.41233,4.12657,3.28394,2.51941,4.03966,2.81875,3.50369,2.12391,3.81656,3.98677,3.47615,3.38910,2.30996,3.20040,1.43930,2.78358,2.62813,0.43907,3.93711,2.75045,4.95454,2.76747,4.85927,3.85870,2.27393,3.37054,1.03337,3.29255,3.68192,3.97507,2.33257,2.03123,5.01081,2.19075,2.33592,1.81344,2.46412,1.80577,4.63860,3.41401,3.36180,3.49796,4.61966,2.18557,3.38271,4.27640,3.98157,4.81284,2.47619,4.02302,3.76592,3.43180,3.66513,4.80953,5.86679,5.61483,4.09615,6.80838,4.99508,4.50515,3.04670,4.47458,3.87464,3.43422,3.98133,5.30728,2.89467,3.30219,2.92151,6.76818,3.53941,5.62536,6.65374,3.23574,4.61559,4.47350,1.97474,3.82090,4.43783,4.15554,4.15504,3.35801,4.00712,4.05413,3.37949,4.35845,4.34343,3.85374,4.85472,3.27923,3.88559
x3,3.00842,2.13726,2.77720,3.82729,4.98431,4.63803,2.69788,1.74308,1.94169,2.86904,2.40313,2.89183,5.03288,2.43222,3.05673,3.47461,3.98742,3.00085,4.04936,0.93925,5.19715,2.16249,3.78942,4.32602,3.73236,4.18068,3.89939,2.37089,2.44239,3.00922,2.07436,4.06171,3.36821,3.95677,2.98461,2.61542,3.22799,3.99767,2.23774,3.08373,3.76952,1.99948,4.93132,4.46568,3.29797,1.88948,2.93625,1.70083,3.02002,2.29312,4.71231,3.06224,7.10592,4.82148,3.69589,4.95124,3.86508,5.30897,3.63486,5.08779,4.40888,5.84111,2.56611,2.46512,4.24821,5.73705,4.91784,3.62967,3.18257,4.60935,4.86718,5.22018,4.39939,4.22324,3.50903,5.08488,4.58889,4.74137,4.09108,3.40675,4.63303,3.07692,4.37587,2.88912,3.85090,4.47116,2.87893,3.81931,4.74570,2.86218,3.84336,5.30589,3.19340,3.15342,1.64537,4.22607,4.71504,2.09680,3.58191,4.23592
x4,2.88859,2.74458,3.50869,2.75853,2.71851,2.52122,3.55754,1.90515,1.25851,4.34055,2.73527,1.00834,2.54884,2.68036,3.14003,4.59042,3.35800,2.14264,2.82003,2.37035,3.61857,2.44457,1.07230,2.16289,4.34515,2.01900,2.95779,2.38234,1.35241,3.00548,3.15608,2.48713,3.53158,2.85380,2.09013,3.45280,2.95734,4.97512,4.42139,3.04674,4.03001,1.93892,2.15040,2.20994,2.72468,4.80840,2.74151,3.02058,2.43838,3.02683,3.00563,3.43152,4.85868,5.17027,3.45280,2.96590,5.22963,4.24756,4.15243,4.41719,1.10696,3.10821,3.94671,2.35719,4.31362,2.57734,3.23190,3.65869,4.75672,5.11476,3.33393,2.34888,5.02567,5.10954,4.21656,4.37343,3.75904,3.48196,3.53202,3.63829,4.15285,4.93595,3.13412,4.41249,5.05566,4.37375,4.92476,3.75737,3.60855,4.86048,5.89436,3.54817,4.34024,3.67382,3.70858,3.19765,5.39041,2.60065,2.35994,3.14759
x5,3.16319,3.19925,2.95698,3.40248,1.37119,3.85850,1.71162,2.48068,4.16826,3.89174,3.48672,2.65579,4.38399,2.90377,1.11387,2.49886,1.47099,5.00072,2.39252,1.74581,3.40443,1.87699,5.10237,3.27590,3.24490,4.39773,3.10464,3.89017,2.43512,1.50037,3.25067,3.87096,2.73376,2.91346,3.50487,4.08289,3.20077,3.06502,2.13920,3.00341,3.46668,3.31853,3.68065,3.52924,4.19891,2.67334,4.60801,2.77522,1.33799,3.80807,2.56997,5.29192,3.32302,2.90202,4.09168,5.34839,3.44512,3.27934,3.98617,4.31401,4.83955,4.89755,2.95463,4.26001,4.20360,4.52662,2.69014,3.20690,4.28954,2.83359,3.48415,3.57460,3.93504,3.05274,4.08439,4.70338,3.07506,2.90076,3.72940,2.77036,5.26778,3.98852,5.58984,3.63744,3.73319,4.61029,4.28768,5.65274,4.63246,3.64620,2.11063,4.15154,3.62311,4.69750,4.49186,1.21433,3.97809,5.22350,2.96730,3.57132
x6,3.53964,4.08655,4.12924,5.80447,3.92421,3.74430,1.09183,3.46317,3.03362,2.37680,2.81763,3.31187,2.89796,1.38699,2.36959,3.41230,2.76276,2.22963,0.63021,2.59088,2.44807,2.82037,1.67067,1.73703,2.16366,4.02711,3.83815,4.59371,2.23638,3.48132,2.28237,6.10755,4.66201,4.03879,3.72334,4.03741,3.22831,2.25798,2.68185,4.35143,1.81439,4.67968,3.66136,3.27709,1.86797,2.33828,2.58299,2.13764,3.22652,4.97539,4.38350,3.14436,5.47598,3.08552,4.24853,4.32238,2.37233,1.85400,2.49686,4.72613,5.65143,4.09973,1.47053,3.98415,1.14963,3.31850,3.16641,2.83827,3.02930,7.84345,3.41861,2.36485,3.75728,4.95728,5.20938,3.31155,3.42962,3.40260,4.85162,5.63466,3.83543,3.46835,6.11930,4.08824,2.09088,3.89996,4.88895,2.82484,5.15486,3.37646,4.14575,2.41478,4.78489,5.13144,4.08063,4.89885,3.94643,3.45624,4.58805,4.54854
x7,3.44989,3.57811,3.03371,3.51741,3.01708,2.58783,2.98246,2.19014,3.78565,2.96519,3.20834,1.86701,3.34273,3.18362,1.44314,3.30098,2.52768,2.08235,4.47759,2.69998,4.10660,3.89624,1.88182,-0.07442,4.09759,0.95451,3.63058,3.51666,2.63274,2.84294,3.46354,2.12312,2.89268,1.23687,1.79734,2.53649,3.37898,3.53177,2.41313,4.10926,1.98855,3.34252,4.22888,3.76669,3.82124,3.94974,1.84210,3.35266,3.29555,2.41348,2.14037,3.97785,3.74203,3.86913,2.48422,6.20402,6.03574,0.06355,3.86675,3.28461,4.54154,3.85652,5.26495,5.83923,6.12090,3.12626,4.46282,3.46011,3.65222,3.64055,3.59708,2.91344,4.55555,2.99015,5.52510,4.61503,5.49600,3.19154,3.91060,5.47000,4.80585,3.00784,4.47603,3.01798,3.75751,3.38424,2.55984,5.39466,4.55536,3.89024,4.71209,3.07422,4.79620,2.94247,3.59897,2.07326,3.54445,4.34308,3.55385,3.39695
x8,4.01627,3.53297,2.47978,2.89115,4.10962,2.42104,5.47800,4.51347,1.69115,2.61835,2.95330,4.67974,3.76978,4.47923,3.13414,2.12504,3.03669,2.95078,2.01622,2.99287,3.07871,-0.51515,4.13744,4.09294,2.95744,2.84589,3.08474,3.83560,3.73664,2.99998,2.61332,2.72927,3.09742,5.00418,2.16083,1.92050,3.07652,2.78532,3.10099,2.15937,2.62644,2.01670,0.25796,4.45304,3.03093,2.56602,2.75401,4.39158,4.30957,3.37859,5.75033,2.96742,4.73783,4.24763,5.39069,4.47877,6.02477,4.36998,3.18799,3.70517,3.81772,5.49086,3.61398,2.08926,5.29898,3.35030,3.37352,3.85353,5.50048,4.59299,4.30498,4.72095,2.54823,2.77810,3.76559,3.06695,2.25709,4.97431,4.82043,3.82897,3.88278,3.93602,4.14711,4.06949,3.31687,4.00507,4.56093,3.87953,3.84193,5.04230,2.14586,2.15327,4.81205,5.04860,4.04864,4.01069,4.42511,4.18989,2.06993,5.14833
x9,2.48901,3.70665,2.95050,1.91605,3.65063,4.18552,2.28139,2.58354,3.64926,3.81380,7.43935,1.80383,1.66724,4.85638,1.66882,2.97063,3.41758,1.34218,1.98039,1.98332,0.79160,2.15155,4.28056,0.52172,2.45180,3.25620,2.36874,2.59012,4.25127,3.72966,2.96552,3.02732,3.36313,2.84801,4.59964,2.38449,3.02012,1.95346,2.47372,4.36818,4.59822,3.09631,2.55664,2.77512,2.84070,3.14166,2.11072,1.34484,2.41010,2.11544,4.25207,3.53744,4.51144,3.06918,5.14894,6.00749,4.53630,5.93883,4.80509,3.07848,3.67542,3.08618,3.64025,5.65631,3.50639,3.97379,4.25179,3.97061,3.67741,4.99940,3.29666,2.67400,4.53841,5.22611,6.00348,4.29173,4.26760,3.42281,2.68580,3.82415,5.09849,5.12902,3.63969,4.35089,3.37920,3.61225,4.26745,5.42421,3.67532,4.38090,4.97139,3.66591,4.69309,3.86470,5.59520,1.96853,5.33968,5.94736,3.93542,5.34637
x10,3.75051,1.81578,2.91724,3.39410,3.46535,3.09401,3.11216,3.21768,2.17351,1.59980,1.60516,3.18189,2.99091,2.15776,3.63878,3.54223,2.60930,3.83072,2.20359,1.39932,2.92842,2.12807,3.21414,4.43740,3.37569,3.01109,2.40259,3.18384,2.59690,2.97990,3.20118,3.64390,2.94389,4.61465,2.43092,3.06593,4.19661,4.16701,2.39650,4.68541,2.65892,3.31311,5.88274,2.27506,3.04384,3.25385,2.07578,4.09947,3.98126,3.19224,4.57195,3.90448,4.83589,4.71702,3.41245,1.72805,2.57729,2.70491,5.46149,4.51725,2.79003,2.27743,4.74226,4.02292,5.31972,5.29731,2.71240,4.05337,3.48073,4.02515,3.53452,5.12677,3.42609,4.61920,4.92316,4.87163,4.25156,5.18403,5.50306,4.92839,5.28093,3.95295,3.12415,3.53516,4.74590,3.62773,3.79437,4.83909,3.38561,2.18711,5.64041,4.33480,5.10235,5.41135,5.32308,4.47282,2.08676,4.04665,2.17209,2.73400
