id,rL,rLrL,rQvrai
1,-0.51107,-0.56209,-0.56791
2,-0.72096,-0.75171,-0.72590
3,-1.15744,-1.12518,-1.20254
4,-1.14478,-1.11474,-1.13858
5,-1.27424,-1.22033,-1.22808
6,-0.42092,-0.47865,-0.56910
7,-0.73776,-0.76660,-0.75602
8,-0.65774,-0.69528,-0.66985
9,-1.53007,-1.42173,-1.41209
10,-0.70725,-0.73952,-0.59494
11,-1.10517,-1.08194,-1.04904
12,-1.05589,-1.04080,-0.98325
13,-0.52466,-0.57457,-0.67142
14,-1.16428,-1.13080,-1.12199
15,-1.08743,-1.06717,-1.08914
16,-1.07050,-1.05303,-1.02002
17,-1.41864,-1.33520,-1.30840
18,-1.02370,-1.01373,-1.01601
19,-0.72714,-0.75719,-0.72200
20,-0.82307,-0.84160,-0.84141
21,-1.24112,-1.19356,-1.20130
22,-1.04134,-1.02858,-1.09666
23,-0.54918,-0.59700,-0.65556
24,-1.01587,-1.00713,-1.03158
25,-1.05319,-1.03854,-1.01208
26,-1.16955,-1.13514,-1.07165
27,-0.77098,-0.79594,-0.70416
28,-1.10042,-1.07799,-1.04589
29,-0.55177,-0.59937,-0.63638
30,-1.21812,-1.17487,-1.16773
31,-0.94478,-0.94674,-0.96358
32,-1.11986,-1.09413,-1.06459
33,-1.15114,-1.11998,-1.23117
34,-0.57520,-0.62072,-0.59215
35,-0.79306,-0.81534,-0.80203
36,-1.20161,-1.16140,-1.20040
37,-0.69955,-0.73267,-0.83452
38,-1.13143,-1.10371,-1.08312
39,-0.95283,-0.95361,-0.95181
40,-0.90297,-0.91087,-0.88971
41,-1.12109,-1.09514,-1.04993
42,-1.15830,-1.12588,-1.12468
43,-0.86174,-0.87524,-0.84854
44,-0.82684,-0.84489,-0.93935
45,-0.59340,-0.63724,-0.67635
46,-0.62099,-0.66221,-0.70175
47,-0.77484,-0.79933,-0.77535
48,-0.74322,-0.77143,-0.75482
49,-1.47194,-1.37682,-1.35495
50,-1.21333,-1.17096,-1.11510
51,0.82332,0.79569,0.77264
52,1.01999,1.01805,0.95160
53,0.96012,0.94975,0.91171
54,0.77775,0.74497,0.77505
55,0.72007,0.68123,0.67666
56,1.76434,1.91143,1.86044
57,1.29548,1.33916,1.33294
58,0.99813,0.99305,1.04289
59,0.95468,0.94357,0.98978
60,0.63617,0.58938,0.63268
61,0.91833,0.90239,0.89346
62,1.86353,2.03666,2.01482
63,1.36608,1.42325,1.45647
64,0.80918,0.77991,0.71891
65,0.47276,0.41349,0.41416
66,0.92102,0.90544,0.86908
67,1.21369,1.24265,1.13689
68,1.11981,1.13310,1.19050
69,0.64058,0.59419,0.57825
70,0.37728,0.31254,0.33323
71,1.02248,1.02091,1.11097
72,1.27165,1.31093,1.25184
73,1.03267,1.03258,0.94039
74,0.75498,0.71975,0.69254
75,0.81276,0.78390,0.83364
76,1.35622,1.41146,1.44917
77,1.09184,1.10072,1.12311
78,0.84151,0.81601,0.70757
79,1.39250,1.45490,1.53920
80,1.17120,1.19291,1.15898
81,0.72963,0.69177,0.63322
82,0.81041,0.78129,0.79153
83,0.45810,0.39791,0.44963
84,0.71502,0.67567,0.62037
85,1.08692,1.09504,1.09258
86,1.13891,1.15528,1.19533
87,0.73287,0.69533,0.71918
88,0.80712,0.77762,0.83612
89,1.48179,1.56267,1.48508
90,0.53961,0.48497,0.52955
91,0.73473,0.69739,0.70778
92,1.18570,1.20985,1.21251
93,1.04681,1.04882,1.03498
94,0.31460,0.24701,0.18827
95,0.49224,0.43425,0.50417
96,0.99772,0.99259,0.98738
97,1.20537,1.23290,1.29370
98,1.15062,1.16891,1.32630
99,0.41405,0.35126,0.34897
100,0.99003,0.98381,0.94836
