id,rL,rLrL,rQvrai
1,-0.94138,-0.94860,-0.92461
2,-0.88011,-0.89512,-0.88367
3,-0.71105,-0.74485,-0.76588
4,-1.18621,-1.15706,-1.15204
5,-1.53443,-1.43913,-1.50714
6,-0.94653,-0.95307,-1.04295
7,-1.00014,-0.99940,-1.09918
8,-1.39434,-1.32770,-1.30261
9,-1.08474,-1.07168,-1.08842
10,-0.90562,-0.91746,-0.86807
11,-1.14905,-1.12596,-1.19331
12,-1.02989,-1.02493,-0.92678
13,-0.88417,-0.89869,-0.96925
14,-0.52932,-0.57886,-0.54845
15,-1.46666,-1.38557,-1.32700
16,-1.00078,-0.99994,-0.94564
17,-0.78641,-0.81233,-0.84219
18,-1.07434,-1.06285,-1.06607
19,-0.78252,-0.80887,-0.77701
20,-0.74804,-0.77807,-0.77007
21,-1.06837,-1.05777,-0.94616
22,-1.00962,-1.00755,-1.00572
23,-0.39229,-0.45065,-0.44010
24,-1.07534,-1.06370,-1.05399
25,-1.20751,-1.17480,-1.16128
26,-0.87482,-0.89048,-0.98833
27,-0.65853,-0.69736,-0.74457
28,-1.44193,-1.36586,-1.25882
29,-0.82325,-0.84503,-0.82350
30,-1.11056,-1.09354,-1.09632
31,-1.27710,-1.23232,-1.19154
32,-0.76006,-0.78883,-0.80204
33,-0.71389,-0.74741,-0.72556
34,-1.27414,-1.22989,-1.19405
35,-0.67904,-0.71595,-0.72855
36,-1.13445,-1.11369,-1.06439
37,-0.54990,-0.59789,-0.56892
38,-1.49418,-1.40740,-1.36292
39,-0.75918,-0.78804,-0.81112
40,-1.27225,-1.22833,-1.23229
41,-0.72583,-0.75814,-0.76387
42,-0.61036,-0.65345,-0.71189
43,-0.73812,-0.76918,-0.84726
44,-1.25031,-1.21026,-1.25294
45,-0.51721,-0.56763,-0.57740
46,-1.00800,-1.00616,-1.01981
47,-0.77209,-0.79957,-0.75885
48,-0.68754,-0.72363,-0.76931
49,-0.79740,-0.82210,-0.85298
50,-1.16419,-1.13866,-1.14710
51,1.12556,1.14486,1.13159
52,0.60928,0.56606,0.58517
53,1.21488,1.24877,1.22324
54,0.65517,0.61601,0.53974
55,1.12434,1.14345,1.09881
56,1.55375,1.65313,1.63404
57,1.24211,1.28068,1.30297
58,1.33690,1.39252,1.43815
59,0.99010,0.98939,1.04938
60,0.65251,0.61311,0.66779
61,0.59115,0.54642,0.54924
62,0.55747,0.51004,0.54461
63,0.92025,0.91024,0.89760
64,0.92698,0.91784,0.88157
65,1.00001,1.00068,1.02906
66,0.43550,0.37962,0.41567
67,0.96355,0.95923,1.07353
68,1.09116,1.10514,1.14052
69,0.63187,0.59061,0.59309
70,1.08755,1.10098,1.28606
71,1.12973,1.14969,1.09533
72,0.76466,0.73635,0.78079
73,1.02821,1.03287,1.13108
74,1.25285,1.29328,1.24185
75,1.52412,1.61713,1.54628
76,1.17121,1.19783,1.19020
77,0.77777,0.75086,0.76930
78,1.10079,1.11624,1.07076
79,1.30426,1.35387,1.27767
80,0.82768,0.80637,0.77857
81,0.94466,0.93782,0.87551
82,0.70775,0.67359,0.59574
83,0.86621,0.84945,0.88446
84,0.81572,0.79304,0.73919
85,1.05347,1.06180,1.07587
86,1.19391,1.22428,1.41054
87,0.36575,0.30597,0.31652
88,1.11906,1.13734,1.08202
89,1.09165,1.10570,1.05260
90,0.76407,0.73570,0.79698
91,1.28196,1.32754,1.25406
92,0.80864,0.78515,0.72756
93,1.00929,1.01126,1.09453
94,0.86580,0.84900,0.84590
95,1.19027,1.22003,1.14341
96,0.92295,0.91329,0.94357
97,0.92816,0.91917,0.88267
98,0.39590,0.33772,0.27453
99,0.90131,0.88889,0.87661
100,1.06532,1.07541,1.06603
