Gene,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
x1,2.63548,3.32867,4.00982,2.73951,3.21494,3.41868,2.66377,3.81887,2.60585,2.65344,3.77253,4.30152,3.48994,1.87780,3.32190,4.21489,2.66216,2.77617,3.32065,2.32888,2.99045,3.72261,3.67001,1.94772,2.81290,2.35171,3.04238,3.93210,2.08773,3.20801,2.73258,2.87202,5.49549,3.34014,4.37771,4.51197,4.44666,2.79254,2.74210,1.34343,3.66489,2.96482,4.55266,3.57983,5.36928,3.29298,2.82655,2.06464,3.18451,3.41679,2.47060,4.29546,3.67671,5.27474,4.05714,4.81379,4.69319,4.52039,4.49667,4.24983,3.46379,3.27098,5.33031,2.93976,4.97517,3.96111,5.76040,3.45952,3.39748,2.46919,1.25774,4.84294,1.67862,4.72666,5.32643,2.98057,2.82209,5.16294,4.30790,4.91608,4.70089,3.87209,3.63028,4.97146,4.62849,6.04501,4.11915,2.21069,4.22069,3.80860,3.75397,4.70834,3.41501,3.25830,3.47098,3.83795,5.89579,2.90620,4.31896,5.67347
x2,2.80689,2.01930,4.20155,2.46348,2.96185,2.54286,1.84841,2.30724,2.18528,0.43966,3.66246,4.20632,2.80533,4.82682,4.42671,2.40370,3.20545,4.05572,2.33376,2.08412,2.21000,0.91955,1.60796,3.87304,2.40343,1.82532,1.15964,3.05093,1.81189,0.90355,2.23483,2.62937,0.61438,4.29946,4.27002,3.23765,2.49452,4.50891,2.65139,1.05574,2.27116,2.71878,3.26231,2.22468,4.65339,3.79022,1.56739,4.39289,2.95996,4.27710,4.14335,5.56923,3.53966,2.21950,1.79097,3.94333,4.22490,3.11208,4.59391,5.42644,5.26781,3.58504,4.15453,4.43488,3.21591,4.08342,4.37269,4.34243,3.29776,3.35053,4.95441,3.04973,4.07901,2.45985,3.79714,5.62291,3.42945,3.77436,4.42799,4.73153,4.90790,4.05186,3.60994,3.34555,5.35930,4.00229,5.45331,4.50464,4.42115,4.53266,3.67638,3.52862,2.28260,4.18613,2.93810,3.23485,4.02064,4.78525,4.20550,3.84631
x3,1.98386,2.58979,1.36896,2.61653,3.16588,2.60284,3.76027,2.21785,3.75152,1.85056,2.32983,4.10509,3.71111,1.76719,3.47538,4.47314,2.84950,4.38839,3.50958,3.84972,3.87834,3.07141,1.41245,2.26114,4.13391,5.56705,1.93990,5.28154,3.64561,4.79651,3.95012,2.72942,3.55924,3.60386,2.81045,3.10350,1.55834,2.37162,3.53312,3.16344,3.93829,1.94149,4.95582,3.32400,3.78197,4.43062,1.96115,3.34973,3.56245,3.90172,3.60370,3.50952,3.72715,2.97269,3.94740,3.48841,4.22222,4.81408,5.54279,4.63010,3.94109,4.76655,3.78196,3.55494,3.60841,4.50674,4.56212,3.62603,3.90699,2.44695,6.06817,3.66361,2.52823,4.29483,3.74862,5.57405,3.30309,3.86137,4.06829,5.28690,4.10028,3.99821,4.64862,2.88049,3.94583,5.59036,3.69630,4.72410,4.88302,3.89998,3.59868,4.06717,3.61992,2.32015,3.46201,3.55800,5.37488,4.41253,2.75991,2.59943
x4,2.20573,2.97581,4.59890,3.04855,3.72632,2.45132,3.08870,3.72843,4.41653,3.36550,3.87565,2.32744,4.09202,3.99308,1.42687,3.20466,3.22882,4.51685,3.38544,2.11567,3.03779,3.29450,2.70319,2.25014,1.52011,3.32555,2.50729,3.14100,4.35205,4.62975,3.52423,1.94953,3.03369,3.87106,3.31315,2.35198,1.14470,3.61783,2.97467,3.23204,3.39083,3.90594,2.22690,2.04231,3.93439,3.62261,3.27609,1.95335,3.16407,2.88529,4.62857,4.41856,3.21375,4.33112,4.80195,3.46178,3.32362,5.27475,4.98125,2.92215,3.68235,3.52944,4.63399,5.05494,4.43589,4.33094,3.56215,2.77888,3.57863,3.70917,3.84901,4.13265,3.45801,2.83263,4.55983,3.36724,3.06636,4.91717,4.41065,3.24350,5.20117,5.85138,3.41371,4.72451,4.13951,3.14161,4.21062,5.03732,2.84009,2.18261,3.99398,4.17604,4.86266,3.11112,5.87391,3.88813,4.36354,3.29698,3.40472,4.58270
x5,2.46620,2.46905,2.97066,2.78133,3.35680,1.63938,2.32871,3.00138,3.31775,2.79717,2.86159,3.77453,2.52376,3.38187,2.90306,2.90220,4.31101,3.49238,4.05483,2.25920,2.47997,2.38146,3.08724,0.60819,1.90414,2.97212,4.04825,2.24193,3.61122,3.58116,5.04748,5.03700,2.51873,3.40931,2.14839,1.52081,3.55164,3.36165,3.63607,4.73192,4.26294,2.57189,3.05805,3.85337,4.30228,3.00607,2.27791,2.25575,2.05865,2.96026,4.22309,2.23106,4.46365,4.58581,4.58057,3.77795,4.39405,3.41989,2.37139,3.29685,4.30828,3.99570,3.66537,3.27720,4.93368,5.44246,4.31830,4.03657,3.28412,3.53328,6.43590,4.79416,5.46280,5.13419,4.45602,3.29082,2.10866,4.29144,5.17793,4.24333,3.62383,2.94363,3.39419,3.48743,4.64651,3.06852,4.43508,2.83893,3.33761,4.62884,3.91325,2.68152,4.87036,2.99399,5.06430,3.97020,4.83292,4.13797,2.61821,3.08814
x6,1.56497,3.59827,2.49467,5.19005,2.28125,2.85258,4.58200,5.01114,2.91753,4.00412,4.22824,0.99588,2.76356,2.35497,3.17279,3.18812,1.98062,1.78074,3.13462,5.03885,0.97024,3.45180,0.88737,4.58157,3.64048,3.12078,2.94459,3.00304,2.65735,4.38801,3.13613,2.97537,1.59479,5.10749,2.31827,1.65709,2.69340,4.22241,1.49879,4.72680,2.55074,1.93956,2.62443,2.19108,2.09280,2.93992,1.16891,3.15511,1.00396,1.86679,4.99690,3.47481,4.07838,2.64130,3.46778,5.57363,4.53839,2.47368,2.88725,4.62644,4.37097,5.48566,3.74335,3.04526,3.93477,3.90602,4.63577,3.66981,5.03101,3.60129,4.11408,2.42582,3.92245,2.67804,2.81620,5.09404,0.98031,3.13685,5.42371,4.86521,3.83418,3.82064,3.53897,2.95060,3.40046,2.89408,3.75439,3.88525,4.62156,3.63189,5.63069,5.83652,3.68342,3.84757,3.36738,3.93939,3.64940,4.64220,3.77810,2.31234
x7,2.59842,3.44441,2.01278,3.20268,4.12728,3.53803,3.26656,3.68756,4.20072,2.81561,1.48553,3.63287,3.55416,4.78767,2.58167,2.88008,1.78127,2.70867,3.38901,3.07750,2.00811,2.74250,4.09154,1.93464,3.87582,2.14267,3.52462,3.23361,4.47752,2.99221,1.46242,3.46025,1.94719,4.01703,4.68960,0.19329,2.89824,4.45433,2.26669,2.99135,3.67960,2.22836,2.81250,1.73938,4.46526,3.21805,2.30815,0.27832,2.67161,2.18324,5.23938,3.03668,4.57778,3.20500,4.67964,3.55624,4.76371,5.78414,3.69952,3.92593,4.26675,3.75481,3.09787,5.14458,4.67248,5.70390,4.99598,4.45786,3.51848,4.62227,3.13536,3.04053,4.06813,3.75344,5.03140,2.22538,2.69017,4.62067,4.31173,3.05727,1.45402,3.67572,3.66292,4.49345,4.00422,5.42557,4.86417,5.64741,4.29649,4.08095,2.34040,5.05111,3.60480,1.89165,2.48611,3.39643,2.38847,4.93350,4.32021,2.77332
x8,2.41910,2.95349,3.25177,3.73872,3.65529,4.68337,3.27121,0.77131,2.11175,4.73208,2.64252,4.83705,3.23404,1.76578,2.15402,1.96424,2.93379,4.10095,4.86146,3.85625,2.65333,5.11796,3.09490,2.62488,2.84653,3.66887,2.85471,2.17017,4.36562,2.43694,1.47104,4.11124,2.52777,2.08878,3.49246,3.31365,1.17381,2.73936,2.80193,2.64685,2.63086,2.41302,4.11606,2.15926,2.75586,3.69266,3.34914,2.82796,3.06927,2.09196,3.69692,4.54626,3.89423,2.49713,4.61421,4.40238,4.45459,4.25091,3.70835,4.91674,1.38718,5.27352,6.21227,5.50203,2.31227,3.42340,5.13479,3.27598,4.13461,5.46591,2.82569,3.61231,3.93098,4.89901,3.59506,4.18496,4.56684,3.59570,4.15305,4.25917,4.70644,2.90711,4.33295,5.27136,4.02340,3.51958,2.27879,5.13767,4.04041,5.68894,5.81245,3.81882,2.27757,3.65237,4.55510,3.66870,5.20559,3.70180,3.65434,4.49862
x9,3.12464,3.01946,4.49811,3.92598,2.01899,3.17919,2.42678,3.22147,4.14855,2.53478,2.98897,2.85294,2.89789,1.99438,3.59353,2.64614,2.48747,4.30946,1.89508,2.81756,2.80206,3.94988,3.75953,3.34619,5.51581,3.31985,2.17271,2.00363,4.38266,2.36059,4.77887,4.28004,2.77242,2.04343,3.34830,5.36916,4.17930,2.97631,4.48230,2.85143,3.45270,4.24886,2.34813,2.01467,2.34792,3.64634,1.21346,4.78694,2.96524,3.59373,4.21215,4.41953,3.15734,4.95405,4.36334,3.31290,4.84672,3.95903,4.10038,4.02439,5.63378,2.68378,3.32776,2.92631,5.07555,4.88437,3.93360,4.98122,3.59722,3.95473,3.21501,4.89907,4.29248,2.65880,4.07378,4.05961,5.15617,4.49128,2.86428,4.22753,2.83838,3.69210,6.45537,2.63624,2.78782,4.17011,4.56264,4.09932,4.95173,5.63527,4.18883,3.43595,6.24375,4.00505,3.57293,2.69465,4.32904,1.29238,4.06945,3.32405
x10,4.10000,3.44461,4.60460,3.58812,2.29470,2.91627,2.30367,4.01723,1.87285,4.72495,3.17937,3.22327,4.34077,2.69727,3.66304,3.50570,2.77051,3.17242,2.04611,2.93006,3.73774,1.75351,1.46969,3.18837,1.54152,3.65772,3.79741,3.58821,3.21210,2.37075,2.27553,2.41733,4.25565,1.99523,1.75247,1.29675,3.01313,4.77893,0.74228,1.55607,2.29890,1.88822,3.61121,2.94296,2.03331,2.88002,3.53502,1.52419,4.38815,1.33592,4.74114,4.61154,3.57324,4.54645,4.59720,4.43224,5.19041,2.93714,4.79265,3.39316,3.79415,3.02857,3.24512,4.91804,4.90325,4.22651,4.48724,2.83933,5.03190,5.17218,4.70032,4.97612,4.16809,3.14319,3.82539,4.56387,3.97306,3.55491,2.45813,2.18935,3.69253,4.21679,4.38033,5.69794,4.33521,4.57978,2.67810,4.51055,4.78164,4.11715,3.36392,4.33273,5.51430,5.07527,3.49562,2.82817,5.35041,3.94037,3.90415,4.95024
x11,2.31277,2.60964,5.07190,2.63633,2.08357,3.31202,3.25928,4.13362,2.36959,2.62338,4.74223,2.78483,3.07100,2.42988,2.34472,2.62852,4.27947,2.01939,1.61447,2.86962,3.45599,4.76477,2.25382,0.91838,2.85549,3.74134,3.26828,3.74763,2.95461,1.44074,3.08004,3.08928,2.19256,4.13772,4.65549,1.76836,2.17179,3.54417,4.59731,1.96514,5.43310,2.51775,3.01907,3.06458,3.86825,3.37858,1.42867,1.64271,2.61417,3.51417,2.99039,6.32284,3.74623,5.10757,4.49974,4.77073,2.59501,3.99480,4.01468,5.48089,5.81909,5.52719,4.38566,4.03219,3.62400,4.03976,3.65681,3.55608,3.35024,4.59079,4.73144,3.71525,3.78709,4.57946,4.52170,4.09085,3.34880,2.01854,3.21052,4.03719,3.34702,3.38303,3.34648,4.09470,3.60116,3.16674,2.95914,4.86520,5.08311,3.87595,5.31529,4.62294,4.84277,4.70019,4.97966,4.41977,2.68807,5.26844,4.53736,6.90988
x12,1.94076,4.17757,3.30399,4.00993,3.38919,4.32411,2.63559,0.98554,2.27781,1.86797,2.77348,4.34746,3.23216,1.99323,2.32056,4.78717,2.21542,1.87780,3.78130,1.63169,2.42006,2.70085,3.16633,2.79329,3.86750,4.80996,2.97671,3.01947,4.39281,4.24450,3.39703,3.18147,1.90254,3.72480,4.99027,2.38188,4.32253,3.25523,5.07125,3.92864,2.96812,3.79290,3.25270,4.12084,3.36511,2.87384,2.71305,2.09247,4.08376,2.61455,1.36271,3.06903,3.06246,4.43354,3.22794,2.89982,4.52610,5.01400,5.68490,2.72214,4.06995,4.65276,3.65419,3.60778,3.23165,3.50348,5.05490,2.52342,1.94970,2.63142,4.82607,2.97178,3.11859,5.15002,3.76273,4.61951,3.03545,4.30749,4.29223,3.94844,4.77010,3.16391,3.29979,4.59709,3.46690,4.43986,5.16391,4.63818,4.72800,3.21197,3.94269,3.73793,1.95577,2.94612,5.28003,2.62280,3.54046,5.86029,4.91938,4.75554
